InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
340.0;-124.0;-922;-2967;1290.0;601.0;474.0;-17;310;-954.0;220.0;1148.0;275.0
182.0;-46.0;-1889;-3485;1376.0;-88.0;502.0;-24;1953;-1117.0;138.0;1227.0;270.0
-178.0;-231.0;-1599;-1817;970.0;1241.0;505.0;-26;469;-1231.0;113.0;1159.0;?
-656.0;-631.0;-89;-1428;556.0;269.0;484.0;-27;996;-1141.0;189.0;1343.0;148.0
-837.0;-247.0;1269;-856;1133.0;-1124.0;455.0;-27;902;-1309.0;125.0;1099.0;213.0
-767.0;-275.0;987;230;1435.0;-272.0;485.0;-27;690;-1137.0;113.0;841.0;83.0
-746.0;-305.0;665;671;1099.0;-138.0;358.0;-27;908;-788.0;201.0;1136.0;28.0
-312.0;281.0;570;1493;805.0;42.0;248.0;-27;731;-976.0;?;1251.0;104.0
?;473.0;-146;2190;682.0;-113.0;291.0;-27;829;-1153.0;-58.0;1099.0;-122.0
-120.0;?;-310;2310;528.0;-15.0;408.0;-28;796;-1084.0;68.0;863.0;-74.0
-316.0;130.0;-435;2272;597.0;20.0;561.0;-28;810;?;193.0;771.0;86.0
-366.0;116.0;-1291;2447;771.0;90.0;494.0;-28;794;-746.0;233.0;?;181.0
-244.0;268.0;-1283;3257;853.0;103.0;421.0;-28;805;-726.0;210.0;745.0;183.0
-123.0;412.0;-4;1933;807.0;202.0;310.0;-28;758;-722.0;195.0;765.0;194.0
?;431.0;1434;2274;808.0;111.0;246.0;-29;758;-744.0;193.0;817.0;213.0
-166.0;362.0;1853;1830;1009.0;138.0;152.0;-32;820;-785.0;222.0;829.0;220.0
?;234.0;887;-3142;1255.0;129.0;183.0;-35;790;-824.0;?;870.0;241.0
-366.0;125.0;161;?;1164.0;509.0;229.0;-37;779;-850.0;350.0;974.0;292.0
-390.0;115.0;-9;24;1238.0;256.0;260.0;-50;773;-913.0;334.0;1111.0;351.0
-289.0;?;-860;-1189;?;2252.0;284.0;-70;1192;-1040.0;265.0;1184.0;335.0
-301.0;75.0;-949;-613;1404.0;1202.0;329.0;-77;1285;-1144.0;171.0;1230.0;275.0
-389.0;-36.0;-9;-39;740.0;-475.0;381.0;-72;2144;-1162.0;382.0;1422.0;?
-503.0;-98.0;48;-56;945.0;-32.0;510.0;-68;3285;-1310.0;379.0;1426.0;354.0
-353.0;-147.0;-50;82;1148.0;-319.0;504.0;-70;1448;-1419.0;206.0;1118.0;387.0
-174.0;-158.0;57;85;1014.0;-347.0;609.0;-72;376;-1083.0;138.0;1191.0;91.0
104.0;-454.0;-10;23;874.0;-317.0;675.0;-72;858;-1082.0;-59.0;1268.0;77.0
452.0;?;?;-1;718.0;-346.0;577.0;?;649;-1190.0;-63.0;1106.0;-111.0
533.0;-467.0;10;4;739.0;?;451.0;-59;828;-1094.0;27.0;960.0;-164.0
462.0;-654.0;6;-24;885.0;-236.0;646.0;-52;984;-966.0;147.0;893.0;-40.0
452.0;-669.0;40;-30;898.0;-355.0;513.0;-41;?;?;192.0;845.0;82.0
687.0;-557.0;26;-58;877.0;?;390.0;-29;1488;-811.0;212.0;821.0;?
887.0;-453.0;39;-45;852.0;-389.0;380.0;-17;1239;-798.0;195.0;801.0;123.0
974.0;-384.0;9;-104;823.0;356.0;334.0;-5;-1873;-807.0;164.0;850.0;137.0
1050.0;-298.0;42;64;949.0;727.0;324.0;-1;-3028;-838.0;123.0;885.0;151.0
916.0;-198.0;76;148;1094.0;1722.0;344.0;-4;1789;-876.0;109.0;888.0;131.0
732.0;-129.0;36;-916;1236.0;1587.0;368.0;-8;437;-878.0;163.0;917.0;136.0
520.0;0.0;4;-1875;1268.0;82.0;440.0;-16;-553;?;212.0;1074.0;205.0
372.0;162.0;-1053;-1434;1315.0;357.0;458.0;-23;2041;-1038.0;138.0;1147.0;237.0
98.0;101.0;-1573;?;1074.0;1425.0;470.0;-26;836;-1171.0;?;1119.0;235.0
-371.0;-396.0;223;-1624;686.0;441.0;515.0;-26;706;-1103.0;217.0;1232.0;240.0
-651.0;38.0;1486;-1866;1028.0;-773.0;578.0;-26;914;-1230.0;56.0;1080.0;329.0
-741.0;76.0;1027;-1478;1397.0;-257.0;504.0;-26;693;-1141.0;-12.0;929.0;93.0
-628.0;110.0;613;-761;1133.0;-271.0;384.0;?;911;?;106.0;1110.0;-182.0
?;408.0;564;728;876.0;30.0;272.0;-27;752;-957.0;58.0;1310.0;0.0
50.0;564.0;81;1717;658.0;-153.0;?;-27;814;?;9.0;1224.0;-45.0
-81.0;423.0;-498;1978;539.0;25.0;291.0;-27;789;-1192.0;94.0;951.0;-51.0
-265.0;360.0;-468;2297;599.0;?;478.0;-28;776;-970.0;169.0;763.0;113.0
-339.0;425.0;-980;1926;742.0;168.0;506.0;-28;790;-769.0;222.0;699.0;179.0
-295.0;461.0;-1924;2920;898.0;90.0;557.0;-28;785;-694.0;252.0;?;204.0
-125.0;614.0;-786;1372;805.0;119.0;?;-29;790;-689.0;251.0;757.0;223.0
?;630.0;2290;370;783.0;129.0;245.0;-30;813;-721.0;229.0;784.0;263.0
?;567.0;2149;1516;1002.0;61.0;213.0;-31;?;-755.0;230.0;794.0;286.0
-309.0;419.0;-1526;-2195;1334.0;160.0;?;-39;677;-777.0;287.0;842.0;287.0
-365.0;316.0;-2343;-780;1156.0;381.0;166.0;-47;657;-808.0;311.0;1007.0;311.0
-368.0;264.0;-1176;1522;1263.0;339.0;216.0;-59;1031;-926.0;309.0;1147.0;363.0
-291.0;164.0;-625;-1044;1580.0;1455.0;246.0;-75;1544;-1069.0;277.0;1167.0;356.0
-387.0;186.0;10;-467;1129.0;866.0;316.0;-78;?;?;270.0;1230.0;332.0
-432.0;224.0;-79;-177;655.0;223.0;476.0;-71;680;-1159.0;364.0;1492.0;309.0
-443.0;40.0;-91;-224;935.0;-124.0;642.0;-68;816;-1329.0;234.0;1271.0;343.0
-317.0;-63.0;74;193;1225.0;?;642.0;-69;896;-1333.0;276.0;1132.0;291.0
-257.0;-417.0;-17;-39;1017.0;-376.0;718.0;-68;673;-1039.0;220.0;1269.0;?
160.0;-435.0;34;34;769.0;-362.0;740.0;-68;781;-1152.0;33.0;1220.0;200.0
417.0;-526.0;17;-10;627.0;-357.0;383.0;-62;718;-1207.0;-1.0;?;62.0
376.0;?;19;-11;793.0;-340.0;474.0;-54;752;-1063.0;75.0;973.0;-9.0
310.0;-1003.0;32;-39;908.0;-298.0;602.0;-47;1077;-957.0;186.0;902.0;91.0
283.0;-994.0;-14;-168;911.0;-277.0;407.0;-36;1206;-866.0;212.0;837.0;170.0
?;-832.0;74;-149;926.0;-456.0;377.0;-27;1854;-803.0;191.0;825.0;122.0
653.0;-619.0;-24;-154;842.0;-499.0;410.0;-18;721;-766.0;200.0;816.0;89.0
834.0;-562.0;37;-97;929.0;217.0;408.0;-4;-2836;?;208.0;889.0;142.0
984.0;-440.0;137;52;1048.0;835.0;419.0;-2;?;-857.0;152.0;923.0;176.0
1012.0;-335.0;-50;-558;1181.0;1808.0;474.0;-6;1832;-894.0;101.0;899.0;148.0
875.0;-174.0;544;-1968;1202.0;1479.0;504.0;-11;2085;-872.0;108.0;1028.0;123.0
659.0;-196.0;-387;?;1423.0;-287.0;452.0;-20;613;-977.0;107.0;1148.0;169.0
304.0;-312.0;?;-3063;1272.0;1070.0;390.0;-25;940;-1149.0;116.0;1074.0;207.0
-275.0;-613.0;581;-1191;623.0;1603.0;396.0;-26;?;-1150.0;250.0;1169.0;210.0
-676.0;?;1383;-1376;858.0;-405.0;389.0;-26;793;-1162.0;293.0;1239.0;254.0
-694.0;2.0;1028;-858;1395.0;-673.0;441.0;-26;851;-1312.0;145.0;880.0;318.0
-646.0;-404.0;1016;447;1260.0;-252.0;369.0;-26;797;-884.0;170.0;965.0;38.0
-478.0;-56.0;754;1196;912.0;-112.0;397.0;-26;841;-879.0;149.0;1243.0;87.0
-50.0;166.0;272;2131;702.0;3.0;489.0;-26;794;-1108.0;-26.0;?;49.0
-77.0;142.0;?;2043;581.0;-150.0;473.0;-26;790;-1131.0;14.0;925.0;-107.0
-376.0;-13.0;-262;1604;648.0;58.0;609.0;-26;784;-947.0;149.0;766.0;-19.0
-543.0;63.0;?;?;718.0;9.0;589.0;-27;799;-783.0;276.0;724.0;117.0
?;194.0;-1413;2174;864.0;96.0;373.0;-27;814;-724.0;325.0;741.0;227.0
-339.0;307.0;-1861;2980;768.0;?;264.0;-27;820;-717.0;334.0;754.0;?
-138.0;364.0;746;2459;805.0;182.0;199.0;-28;?;-738.0;244.0;796.0;287.0
-89.0;442.0;3314;-668;930.0;179.0;158.0;-29;783;-773.0;201.0;865.0;264.0
-141.0;327.0;658;-2946;1234.0;41.0;128.0;-33;819;-824.0;180.0;884.0;218.0
-276.0;164.0;1711;-3178;1258.0;268.0;187.0;-38;806;-863.0;238.0;913.0;189.0
-421.0;140.0;2083;-1345;1137.0;362.0;228.0;-48;?;-865.0;341.0;1038.0;214.0
-305.0;156.0;-1201;-130;1663.0;809.0;227.0;-63;801;-975.0;314.0;1191.0;295.0
-86.0;270.0;-698;-570;1271.0;1237.0;233.0;-73;1365;-1112.0;236.0;?;274.0
-42.0;319.0;20;-39;742.0;433.0;318.0;-72;1731;-1157.0;209.0;1263.0;227.0
-188.0;240.0;-78;113;823.0;-379.0;499.0;-64;1254;-1271.0;359.0;1461.0;306.0
?;252.0;64;-69;1178.0;-66.0;649.0;-62;602;-1358.0;215.0;1025.0;333.0
-200.0;-39.0;-37;101;1149.0;-378.0;632.0;-64;757;-1078.0;260.0;1140.0;161.0
-28.0;-217.0;30;39;917.0;-298.0;712.0;-63;792;-1010.0;130.0;1259.0;140.0
?;-24.0;10;45;744.0;-302.0;588.0;-63;681;-1170.0;?;?;104.0
427.0;73.0;18;?;771.0;-206.0;484.0;-61;776;-1155.0;54.0;1001.0;12.0
?;-485.0;21;2;834.0;-259.0;697.0;-54;650;-995.0;138.0;946.0;24.0
284.0;-505.0;30;-2;839.0;?;653.0;?;1494;-919.0;201.0;897.0;139.0
285.0;-386.0;38;26;962.0;-419.0;413.0;-35;1214;-863.0;204.0;837.0;155.0
467.0;-234.0;63;-59;890.0;-455.0;346.0;-23;1816;?;220.0;805.0;136.0
587.0;-161.0;15;-85;826.0;-366.0;323.0;-10;-1359;-789.0;215.0;823.0;167.0
?;-131.0;23;-9;?;807.0;342.0;-5;-3893;-809.0;197.0;867.0;205.0
607.0;-110.0;?;-107;1040.0;897.0;295.0;-6;?;-853.0;192.0;843.0;214.0
494.0;-79.0;20;-250;1169.0;2426.0;379.0;-9;2774;-865.0;210.0;885.0;207.0
362.0;35.0;-37;-1621;1306.0;591.0;485.0;-16;-1342;-886.0;233.0;1049.0;215.0
255.0;147.0;-917;-2799;1399.0;-730.0;519.0;-24;1941;-1019.0;148.0;1158.0;251.0
93.0;100.0;-1874;-1720;1216.0;?;473.0;-26;702;-1135.0;108.0;1121.0;189.0
-281.0;?;-745;-873;698.0;81.0;452.0;-27;861;-1139.0;231.0;1329.0;148.0
-529.0;184.0;940;-1094;767.0;-497.0;467.0;-28;1246;-1300.0;151.0;1337.0;256.0
-507.0;486.0;?;-922;1226.0;-415.0;481.0;-27;514;-1345.0;-55.0;863.0;149.0
-625.0;7.0;977;-406;1335.0;-188.0;409.0;-28;1013;-894.0;118.0;988.0;-112.0
-498.0;309.0;806;454;?;-120.0;309.0;-28;719;?;72.0;1178.0;20.0
-54.0;462.0;393;1394;762.0;-140.0;353.0;-28;805;-1071.0;11.0;1156.0;-52.0
-33.0;506.0;45;1678;615.0;-73.0;399.0;-29;812;-1119.0;?;984.0;-103.0
-274.0;315.0;18;1748;591.0;-28.0;709.0;-29;767;-1001.0;209.0;818.0;74.0
-428.0;285.0;?;1547;711.0;-47.0;671.0;-30;788;-849.0;315.0;735.0;220.0
-414.0;369.0;-1254;2403;838.0;38.0;495.0;-30;799;-755.0;292.0;?;?
-226.0;443.0;-2028;?;754.0;162.0;378.0;-30;818;-713.0;277.0;726.0;253.0
-132.0;481.0;-280;3288;782.0;166.0;314.0;?;780;-718.0;259.0;767.0;260.0
-81.0;497.0;3475;2885;892.0;42.0;251.0;-32;803;-753.0;240.0;814.0;266.0
-115.0;?;-66;-2470;1317.0;15.0;176.0;-36;812;-780.0;222.0;879.0;243.0
-198.0;401.0;-1066;-1894;1295.0;307.0;194.0;-40;874;-839.0;256.0;913.0;242.0
-390.0;365.0;-266;609;1178.0;315.0;240.0;-50;833;-880.0;331.0;1053.0;269.0
-431.0;277.0;-2471;-1421;1402.0;1075.0;264.0;-67;1258;-998.0;326.0;1169.0;347.0
-370.0;305.0;-251;-160;1348.0;1880.0;?;-77;1278;-1069.0;208.0;1216.0;304.0
-253.0;323.0;256;90;860.0;266.0;430.0;-73;632;-1152.0;217.0;1309.0;230.0
-251.0;255.0;-331;-378;860.0;-140.0;?;-68;1471;-1250.0;307.0;1406.0;252.0
-289.0;48.0;266;227;1182.0;-89.0;579.0;-67;1494;-1338.0;249.0;1077.0;335.0
-151.0;71.0;-112;-51;1144.0;-250.0;576.0;?;595;-1087.0;241.0;1250.0;170.0
149.0;-75.0;59;85;?;-355.0;690.0;-67;855;-1101.0;86.0;1301.0;139.0
508.0;-173.0;34;45;689.0;-379.0;611.0;-65;727;-1249.0;6.0;1169.0;109.0
478.0;-473.0;-13;-2;697.0;-332.0;491.0;-60;656;-1164.0;52.0;982.0;16.0
404.0;-710.0;44;-4;883.0;-332.0;699.0;-49;992;-981.0;140.0;890.0;17.0
311.0;-805.0;-14;-94;847.0;-276.0;582.0;-42;1443;-880.0;206.0;830.0;139.0
332.0;-740.0;40;-73;909.0;-402.0;408.0;-33;1501;-810.0;217.0;?;186.0
481.0;-643.0;23;-107;858.0;-588.0;342.0;-17;926;-765.0;233.0;782.0;169.0
637.0;-420.0;13;-80;813.0;-562.0;348.0;-7;-1262;-763.0;221.0;793.0;185.0
715.0;?;94;163;996.0;320.0;313.0;-2;-3128;-803.0;177.0;874.0;202.0
686.0;-304.0;21;-70;1106.0;1354.0;351.0;-3;368;?;136.0;885.0;195.0
465.0;-288.0;272;-1136;1234.0;2833.0;352.0;-11;2856;-889.0;171.0;959.0;163.0
265.0;-142.0;-128;-2679;1410.0;197.0;429.0;-19;871;-931.0;?;1117.0;172.0
158.0;-12.0;-1621;-2444;1457.0;-334.0;495.0;-24;683;?;27.0;1216.0;166.0
-70.0;-3.0;-1646;-1053;937.0;1838.0;451.0;-27;1497;-1200.0;86.0;1237.0;73.0
-549.0;-334.0;-34;-1495;561.0;839.0;469.0;-27;1038;-1203.0;232.0;1362.0;97.0
-725.0;119.0;994;-1537;1089.0;-939.0;497.0;-26;760;-1355.0;101.0;1048.0;248.0
-621.0;105.0;976;-511;1386.0;-274.0;508.0;-27;855;?;65.0;811.0;44.0
-664.0;85.0;770;486;1112.0;-455.0;410.0;-27;786;-758.0;112.0;1145.0;-57.0
-160.0;558.0;400;1903;856.0;28.0;?;-27;791;?;-45.0;1284.0;-22.0
247.0;586.0;-75;2345;651.0;-112.0;326.0;-27;809;-1172.0;-76.0;1078.0;-192.0
-30.0;551.0;-345;1945;585.0;?;485.0;-28;752;-1097.0;108.0;906.0;-82.0
-300.0;616.0;-1044;1846;620.0;54.0;589.0;-28;796;-921.0;261.0;809.0;124.0
-410.0;490.0;-1344;2280;762.0;40.0;454.0;-28;794;-832.0;324.0;701.0;271.0
?;494.0;-1505;2765;791.0;80.0;321.0;-29;801;-708.0;288.0;701.0;263.0
-122.0;577.0;543;3436;753.0;264.0;260.0;-30;776;-683.0;224.0;735.0;275.0
-93.0;572.0;3041;2866;834.0;124.0;242.0;-31;806;-697.0;179.0;738.0;227.0
?;502.0;869;-1036;1180.0;?;205.0;-34;906;-719.0;171.0;805.0;211.0
-198.0;387.0;601;?;1270.0;172.0;176.0;-40;713;-743.0;249.0;874.0;197.0
-263.0;306.0;969;-1987;1200.0;402.0;213.0;-49;906;-819.0;311.0;1021.0;249.0
-248.0;235.0;-1091;-327;1365.0;487.0;251.0;-64;?;-945.0;326.0;1101.0;334.0
-253.0;214.0;-468;-609;1412.0;1125.0;300.0;-74;1043;-1050.0;289.0;1227.0;335.0
-264.0;?;33;-227;949.0;1268.0;390.0;-71;2040;-1158.0;320.0;1355.0;331.0
-317.0;22.0;-133;-32;840.0;46.0;501.0;-66;1990;-1259.0;298.0;1426.0;324.0
-286.0;-82.0;94;-148;?;-137.0;558.0;-64;922;-1381.0;232.0;1215.0;353.0
-130.0;23.0;-43;51;1062.0;-60.0;648.0;-66;853;-1197.0;222.0;1201.0;171.0
-5.0;-205.0;34;-5;928.0;-386.0;736.0;-66;787;-1125.0;116.0;1297.0;137.0
313.0;-314.0;20;14;804.0;?;682.0;-66;616;?;5.0;1093.0;132.0
380.0;-551.0;8;13;761.0;-340.0;515.0;-63;787;-1116.0;41.0;993.0;?
431.0;-739.0;24;-42;840.0;?;647.0;-52;723;-973.0;133.0;954.0;-16.0
325.0;-858.0;6;-31;825.0;-268.0;622.0;-45;1628;-937.0;233.0;912.0;127.0
315.0;-852.0;28;-69;895.0;-382.0;466.0;-32;1128;-874.0;256.0;834.0;207.0
455.0;-798.0;20;-71;876.0;-531.0;356.0;-20;1773;-826.0;251.0;793.0;208.0
625.0;-805.0;27;-8;809.0;-353.0;320.0;-18;1319;-791.0;219.0;799.0;198.0
752.0;-620.0;48;82;917.0;153.0;385.0;-3;-3598;-796.0;157.0;856.0;194.0
781.0;-488.0;3;180;1120.0;1455.0;361.0;0;-838;-829.0;115.0;876.0;181.0
686.0;-439.0;176;-355;1247.0;2115.0;?;-9;2683;-860.0;131.0;887.0;141.0
493.0;-329.0;-213;-2110;1375.0;1076.0;387.0;-13;742;-872.0;171.0;1103.0;146.0
394.0;-169.0;-1664;?;1415.0;-474.0;441.0;-20;1181;-1024.0;?;1215.0;213.0
189.0;-100.0;-1752;-883;1038.0;1227.0;446.0;-24;1152;-1205.0;73.0;1204.0;?
-275.0;-460.0;209;-1228;621.0;1492.0;462.0;-25;821;-1180.0;237.0;1410.0;?
-500.0;-22.0;1229;-1126;951.0;-1090.0;570.0;-26;944;-1312.0;100.0;1191.0;214.0
?;232.0;1017;-40;1418.0;-259.0;?;-26;766;-1234.0;1.0;905.0;95.0
?;195.0;761;448;1155.0;-351.0;434.0;-27;879;-856.0;97.0;1080.0;-168.0
39.0;626.0;589;1104;913.0;-100.0;322.0;?;814;-918.0;-5.0;?;24.0
268.0;712.0;339;1495;739.0;?;?;-27;829;-1142.0;-33.0;1164.0;-50.0
116.0;521.0;-205;1448;599.0;?;327.0;-28;806;-1134.0;104.0;898.0;-66.0
-239.0;455.0;-288;1363;646.0;47.0;?;-29;770;-945.0;219.0;755.0;118.0
-291.0;378.0;-998;1363;769.0;-10.0;476.0;-30;779;-791.0;267.0;726.0;235.0
-212.0;417.0;-1251;2200;844.0;47.0;409.0;-30;747;?;265.0;742.0;236.0
?;496.0;-964;2482;746.0;?;322.0;-31;762;?;215.0;763.0;225.0
-84.0;479.0;244;2489;723.0;101.0;301.0;?;822;-747.0;195.0;?;223.0
-129.0;499.0;2773;2813;878.0;73.0;244.0;-33;818;-754.0;224.0;?;221.0
-275.0;408.0;1107;-614;1227.0;88.0;165.0;-35;746;-750.0;226.0;787.0;234.0
-297.0;413.0;823;-3582;1255.0;415.0;193.0;-41;554;-757.0;305.0;894.0;231.0
-293.0;499.0;?;-1766;1129.0;262.0;254.0;-51;882;-836.0;371.0;1054.0;306.0
-318.0;347.0;-644;-502;1390.0;1286.0;253.0;-67;1088;-990.0;356.0;1136.0;422.0
-330.0;289.0;-398;-912;1334.0;871.0;296.0;-81;774;-1087.0;319.0;1254.0;415.0
-309.0;398.0;-24;-629;?;51.0;352.0;-77;2083;-1174.0;207.0;1269.0;371.0
-478.0;300.0;-383;?;761.0;-23.0;452.0;-69;3637;-1232.0;?;1381.0;323.0
-711.0;-43.0;123;-168;1125.0;50.0;574.0;-69;?;-1291.0;358.0;1089.0;327.0
-716.0;-217.0;-90;-54;1205.0;-241.0;649.0;-69;867;-1146.0;397.0;1080.0;?
-495.0;-299.0;12;77;1004.0;-363.0;635.0;-74;773;-955.0;340.0;1283.0;271.0
32.0;-426.0;28;82;814.0;-347.0;587.0;-75;672;-1121.0;143.0;1162.0;305.0
354.0;-579.0;?;14;660.0;-325.0;373.0;-66;729;-1161.0;69.0;1077.0;104.0
413.0;-651.0;34;-42;780.0;-309.0;639.0;-57;750;-1041.0;128.0;997.0;31.0
423.0;-783.0;?;-66;804.0;-269.0;549.0;-47;1142;-979.0;173.0;917.0;108.0
351.0;-742.0;44;-53;915.0;-383.0;427.0;-35;1575;-890.0;214.0;846.0;176.0
442.0;-686.0;24;-15;861.0;-435.0;383.0;-25;1531;-821.0;224.0;789.0;158.0
570.0;-551.0;13;-45;808.0;95.0;412.0;-10;-379;-754.0;219.0;787.0;163.0
714.0;-432.0;12;69;887.0;?;347.0;-1;-3595;-750.0;205.0;838.0;195.0
805.0;-405.0;124;16;1090.0;1161.0;322.0;-2;-865;-804.0;197.0;842.0;218.0
745.0;-371.0;38;-705;1246.0;1809.0;343.0;-7;2798;-851.0;211.0;872.0;205.0
668.0;-246.0;83;-2230;1321.0;1076.0;397.0;-15;1387;-852.0;232.0;1037.0;197.0
637.0;-53.0;?;-2390;1362.0;-896.0;462.0;-22;1015;-992.0;?;1243.0;263.0
482.0;-70.0;-1470;-922;1075.0;1038.0;449.0;-24;1248;-1191.0;56.0;?;244.0
?;-447.0;-1280;-1558;648.0;1310.0;429.0;?;737;-1228.0;?;1293.0;162.0
-497.0;-447.0;516;-2481;1051.0;-108.0;482.0;-25;805;-1243.0;136.0;1208.0;132.0
-547.0;-103.0;1168;-1469;1392.0;-465.0;532.0;-25;839;-1278.0;33.0;?;189.0
-438.0;-198.0;769;17;1145.0;-268.0;448.0;-26;786;-893.0;70.0;1096.0;-132.0
-122.0;380.0;473;1684;900.0;-206.0;319.0;-26;813;-963.0;-10.0;?;-58.0
271.0;781.0;1;2333;696.0;-24.0;342.0;-26;834;-1175.0;-53.0;1134.0;-116.0
89.0;787.0;-241;1753;535.0;?;477.0;-27;799;-1153.0;101.0;912.0;-101.0
-254.0;522.0;-95;1480;559.0;56.0;525.0;-27;793;?;244.0;732.0;83.0
-351.0;482.0;-442;1732;759.0;-11.0;467.0;-28;774;-775.0;293.0;691.0;250.0
-319.0;551.0;-1124;2546;861.0;75.0;369.0;-29;786;-695.0;297.0;705.0;277.0
-171.0;618.0;-519;2813;776.0;179.0;260.0;-30;787;-703.0;?;739.0;295.0
-170.0;586.0;827;2282;796.0;165.0;205.0;-30;833;-713.0;253.0;719.0;269.0
-238.0;567.0;1199;2418;1003.0;17.0;155.0;-35;831;-734.0;283.0;726.0;277.0
-375.0;434.0;1912;579;1226.0;16.0;175.0;-37;746;-751.0;258.0;916.0;255.0
-481.0;383.0;855;-1324;1295.0;401.0;205.0;-48;638;-836.0;323.0;1020.0;285.0
-517.0;317.0;-1292;-647;1185.0;378.0;255.0;-60;787;?;308.0;1148.0;336.0
?;340.0;-498;-857;1422.0;1047.0;267.0;-62;882;-1060.0;312.0;1189.0;343.0
-599.0;321.0;84;-895;1218.0;1307.0;348.0;-74;1529;-1119.0;294.0;1210.0;339.0
-608.0;?;-179;-233;746.0;589.0;423.0;-74;3195;-1121.0;383.0;1427.0;318.0
-557.0;217.0;67;-148;993.0;-319.0;?;-69;2299;-1265.0;264.0;1348.0;344.0
-437.0;213.0;-14;6;1214.0;68.0;616.0;-72;667;-1382.0;242.0;1109.0;345.0
-373.0;-41.0;17;79;1027.0;-303.0;643.0;-70;891;-1057.0;207.0;1261.0;150.0
-40.0;-494.0;29;-17;850.0;-338.0;698.0;?;689;-1145.0;89.0;1157.0;224.0
167.0;-552.0;5;-29;696.0;-313.0;427.0;-61;799;-1171.0;98.0;1064.0;119.0
163.0;-876.0;31;-51;768.0;?;625.0;-49;639;-1032.0;172.0;999.0;83.0
140.0;?;28;-131;822.0;-283.0;786.0;-39;1863;-964.0;238.0;902.0;162.0
253.0;-1085.0;19;-108;882.0;-214.0;478.0;-26;964;-883.0;219.0;825.0;204.0
461.0;-1010.0;38;-57;937.0;-388.0;400.0;-13;-393;-811.0;169.0;819.0;152.0
723.0;-762.0;36;-134;890.0;-267.0;401.0;-5;380;-777.0;156.0;?;122.0
870.0;-591.0;15;-101;963.0;15.0;361.0;3;-3168;-792.0;111.0;883.0;123.0
948.0;-490.0;60;100;1105.0;404.0;333.0;6;-690;-832.0;82.0;942.0;106.0
900.0;-398.0;?;-771;1200.0;937.0;351.0;-1;3813;-904.0;38.0;1019.0;79.0
730.0;-304.0;7;-2991;1278.0;1695.0;410.0;-13;1371;-964.0;17.0;1107.0;58.0
557.0;-107.0;-139;-3095;1495.0;926.0;448.0;-21;877;-1048.0;-34.0;1186.0;46.0
398.0;28.0;-535;-1072;983.0;-405.0;441.0;-23;1017;-1143.0;17.0;1177.0;28.0
-37.0;-177.0;-184;-1209;652.0;1895.0;410.0;-24;734;-1163.0;121.0;1287.0;88.0
-336.0;73.0;868;-1571;1231.0;49.0;499.0;-24;964;-1284.0;26.0;1081.0;180.0
-427.0;9.0;1139;-243;1302.0;-1013.0;565.0;-24;739;-1195.0;7.0;935.0;?
-476.0;-92.0;659;1052;1083.0;-457.0;512.0;-25;825;-866.0;-26.0;1142.0;-63.0
-207.0;242.0;277;2303;848.0;-214.0;395.0;-25;805;-992.0;-107.0;1262.0;-57.0
?;504.0;80;2621;655.0;-27.0;409.0;?;808;-1164.0;-92.0;1121.0;-180.0
-307.0;470.0;-110;1907;564.0;-187.0;470.0;-25;803;-1118.0;11.0;901.0;-127.0
-538.0;355.0;-536;1855;610.0;58.0;432.0;-26;775;-920.0;145.0;797.0;38.0
-629.0;432.0;-1146;2136;742.0;50.0;413.0;-26;763;-789.0;206.0;756.0;133.0
-574.0;497.0;-1049;2562;820.0;129.0;341.0;-27;822;-728.0;220.0;720.0;184.0
?;598.0;-452;2457;778.0;176.0;265.0;-26;838;-685.0;198.0;716.0;182.0
-376.0;643.0;777;2314;824.0;257.0;214.0;-26;820;-686.0;190.0;762.0;201.0
-380.0;607.0;2263;2670;1026.0;241.0;145.0;-30;902;-715.0;214.0;808.0;213.0
-407.0;469.0;658;-955;1265.0;14.0;105.0;-30;729;-749.0;245.0;871.0;222.0
-475.0;390.0;-1706;-2269;1310.0;380.0;132.0;-40;802;-809.0;285.0;964.0;264.0
-485.0;387.0;-1071;?;1238.0;400.0;203.0;-46;644;-890.0;330.0;1154.0;313.0
-457.0;331.0;-97;-129;1439.0;1497.0;232.0;-46;674;-1040.0;273.0;1231.0;361.0
-434.0;305.0;89;?;1200.0;648.0;298.0;-72;1517;-1161.0;222.0;1273.0;321.0
-383.0;282.0;28;18;706.0;227.0;399.0;-85;786;-1184.0;224.0;1315.0;226.0
-385.0;185.0;-45;-261;912.0;-94.0;514.0;-78;379;-1274.0;282.0;?;266.0
?;119.0;30;134;1162.0;93.0;613.0;-79;1057;-1320.0;175.0;1035.0;296.0
-218.0;-150.0;10;19;1110.0;-350.0;628.0;-74;772;?;248.0;1158.0;157.0
37.0;?;15;14;907.0;-302.0;638.0;-69;740;-1010.0;94.0;1202.0;171.0
