InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
695.0;525.0;635.0;360.0;496.0;73.0;-324.0;74;98.0;-231.0
694.0;526.0;635.0;360.0;494.0;73.0;-324.0;74;98.0;-231.0
694.0;526.0;635.0;359.0;493.0;72.0;-324.0;74;97.0;-230.0
694.0;525.0;635.0;357.0;490.0;69.0;-326.0;74;97.0;-231.0
693.0;527.0;634.0;353.0;489.0;66.0;-330.0;74;95.0;-230.0
693.0;528.0;633.0;351.0;489.0;65.0;-331.0;74;93.0;-230.0
694.0;529.0;633.0;349.0;488.0;64.0;-332.0;74;90.0;-229.0
657.0;428.0;693.0;256.0;464.0;329.0;-295.0;62;32.0;-241.0
684.0;496.0;683.0;475.0;509.0;125.0;-245.0;75;68.0;-287.0
645.0;474.0;757.0;381.0;511.0;337.0;-102.0;37;-29.0;-62.0
684.0;523.0;662.0;384.0;502.0;143.0;-300.0;75;58.0;-250.0
694.0;530.0;629.0;338.0;492.0;60.0;-338.0;74;96.0;-231.0
692.0;528.0;633.0;345.0;496.0;62.0;-333.0;74;95.0;-230.0
693.0;528.0;634.0;345.0;497.0;63.0;-330.0;74;95.0;-230.0
692.0;527.0;636.0;348.0;497.0;64.0;-328.0;74;94.0;-229.0
692.0;527.0;638.0;352.0;497.0;65.0;-325.0;74;93.0;-229.0
694.0;533.0;632.0;344.0;487.0;63.0;-333.0;74;87.0;-229.0
708.0;543.0;640.0;346.0;500.0;41.0;-296.0;75;40.0;-236.0
696.0;524.0;650.0;379.0;502.0;74.0;-300.0;75;58.0;-230.0
692.0;525.0;656.0;387.0;504.0;72.0;-297.0;75;47.0;-228.0
691.0;523.0;658.0;386.0;505.0;75.0;-296.0;75;42.0;-227.0
686.0;522.0;663.0;391.0;507.0;82.0;-297.0;75;38.0;-222.0
686.0;521.0;664.0;393.0;507.0;86.0;-295.0;75;37.0;-221.0
695.0;533.0;628.0;337.0;489.0;61.0;-338.0;74;92.0;-230.0
693.0;521.0;638.0;377.0;503.0;48.0;-318.0;74;109.0;-244.0
693.0;520.0;636.0;372.0;503.0;45.0;-321.0;74;106.0;-246.0
693.0;520.0;632.0;363.0;501.0;38.0;-328.0;74;110.0;-252.0
693.0;521.0;632.0;361.0;500.0;36.0;-329.0;74;111.0;-254.0
693.0;522.0;631.0;361.0;499.0;35.0;-330.0;74;112.0;-255.0
697.0;513.0;655.0;392.0;513.0;113.0;-285.0;75;52.0;-301.0
698.0;537.0;641.0;358.0;483.0;28.0;-314.0;75;63.0;-233.0
695.0;533.0;641.0;361.0;462.0;10.0;-316.0;75;75.0;-243.0
693.0;524.0;635.0;353.0;499.0;58.0;-325.0;74;99.0;-235.0
695.0;526.0;635.0;354.0;498.0;59.0;-324.0;74;99.0;-233.0
695.0;526.0;634.0;354.0;498.0;60.0;-325.0;74;100.0;-234.0
695.0;525.0;634.0;354.0;498.0;60.0;-324.0;74;100.0;-233.0
695.0;526.0;634.0;353.0;497.0;61.0;-324.0;74;100.0;-232.0
658.0;431.0;692.0;254.0;525.0;257.0;-295.0;62;38.0;-285.0
696.0;527.0;635.0;356.0;496.0;61.0;-321.0;74;98.0;-232.0
696.0;527.0;636.0;354.0;497.0;60.0;-320.0;74;98.0;-233.0
690.0;317.0;652.0;901.0;571.0;136.0;-315.0;-73;11.0;-229.0
696.0;530.0;637.0;361.0;496.0;62.0;-318.0;74;97.0;-232.0
697.0;528.0;637.0;360.0;496.0;63.0;-316.0;74;96.0;-231.0
698.0;529.0;637.0;360.0;497.0;64.0;-315.0;74;95.0;-230.0
698.0;529.0;637.0;360.0;496.0;64.0;-314.0;74;95.0;-230.0
698.0;527.0;636.0;362.0;497.0;63.0;-314.0;74;96.0;-231.0
699.0;528.0;636.0;361.0;497.0;63.0;-314.0;74;97.0;-232.0
685.0;513.0;625.0;343.0;500.0;26.0;-352.0;74;125.0;-259.0
698.0;527.0;636.0;362.0;499.0;59.0;-315.0;74;97.0;-234.0
696.0;523.0;638.0;362.0;502.0;60.0;-315.0;74;95.0;-234.0
696.0;524.0;638.0;365.0;501.0;60.0;-315.0;74;96.0;-235.0
243.0;-594.0;380.0;978.0;69.0;822.0;618.0;45;-644.0;657.0
695.0;534.0;631.0;342.0;487.0;61.0;-334.0;74;85.0;-229.0
689.0;519.0;626.0;343.0;499.0;33.0;-346.0;74;114.0;-253.0
689.0;518.0;628.0;347.0;500.0;33.0;-344.0;74;114.0;-253.0
688.0;519.0;632.0;352.0;498.0;30.0;-336.0;74;117.0;-255.0
697.0;525.0;633.0;358.0;499.0;54.0;-322.0;74;98.0;-239.0
698.0;524.0;632.0;354.0;497.0;52.0;-322.0;74;98.0;-240.0
698.0;525.0;631.0;351.0;494.0;48.0;-323.0;74;101.0;-243.0
697.0;523.0;631.0;352.0;491.0;44.0;-326.0;74;105.0;-246.0
689.0;519.0;632.0;352.0;498.0;30.0;-334.0;74;120.0;-255.0
691.0;521.0;630.0;356.0;489.0;33.0;-334.0;74;119.0;-254.0
689.0;524.0;658.0;382.0;504.0;152.0;-297.0;75;58.0;-241.0
689.0;516.0;623.0;343.0;493.0;8.0;-349.0;74;123.0;-269.0
680.0;513.0;613.0;334.0;493.0;-5.0;-371.0;74;152.0;-284.0
690.0;518.0;631.0;351.0;497.0;30.0;-334.0;74;121.0;-255.0
690.0;518.0;630.0;348.0;497.0;30.0;-335.0;74;123.0;-255.0
690.0;518.0;624.0;338.0;496.0;28.0;-344.0;74;122.0;-255.0
708.0;522.0;656.0;413.0;517.0;129.0;-259.0;75;30.0;-274.0
692.0;500.0;672.0;457.0;506.0;124.0;-256.0;74;69.0;-289.0
691.0;516.0;646.0;380.0;517.0;61.0;-308.0;75;100.0;-239.0
688.0;499.0;678.0;466.0;507.0;124.0;-250.0;74;68.0;-288.0
692.0;511.0;654.0;393.0;523.0;81.0;-292.0;75;86.0;-225.0
685.0;487.0;709.0;519.0;508.0;103.0;-167.0;74;-11.0;-283.0
656.0;498.0;689.0;445.0;515.0;105.0;-291.0;74;99.0;-289.0
693.0;509.0;659.0;398.0;525.0;90.0;-283.0;75;77.0;-218.0
671.0;24.0;738.0;929.0;496.0;142.0;-67.0;136;-35.0;-212.0
620.0;534.0;732.0;544.0;503.0;121.0;-248.0;75;134.0;-272.0
640.0;-167.0;729.0;1143.0;474.0;469.0;151.0;81;-190.0;87.0
693.0;502.0;678.0;426.0;532.0;124.0;-242.0;75;38.0;-187.0
685.0;-43.0;695.0;844.0;507.0;26.0;-202.0;138;-86.0;-287.0
688.0;524.0;660.0;381.0;503.0;151.0;-296.0;75;57.0;-243.0
503.0;202.0;703.0;421.0;468.0;-212.0;-406.0;64;296.0;-503.0
751.0;540.0;604.0;279.0;492.0;117.0;-263.0;73;-50.0;-271.0
714.0;549.0;634.0;287.0;512.0;189.0;-295.0;75;-20.0;-226.0
694.0;483.0;628.0;366.0;525.0;102.0;-331.0;75;121.0;-309.0
704.0;-69.0;601.0;760.0;560.0;-46.0;-375.0;30;-41.0;-314.0
701.0;486.0;617.0;368.0;523.0;107.0;-336.0;75;120.0;-303.0
712.0;512.0;621.0;345.0;512.0;108.0;-320.0;74;70.0;-301.0
690.0;519.0;629.0;348.0;497.0;29.0;-337.0;74;124.0;-255.0
694.0;532.0;628.0;337.0;491.0;60.0;-339.0;74;96.0;-231.0
700.0;539.0;659.0;391.0;486.0;90.0;-272.0;75;48.0;-221.0
667.0;460.0;693.0;252.0;509.0;434.0;-271.0;62;28.0;-295.0
672.0;-157.0;725.0;1355.0;499.0;360.0;-148.0;77;23.0;-50.0
688.0;515.0;621.0;341.0;499.0;26.0;-353.0;74;128.0;-260.0
688.0;516.0;621.0;340.0;498.0;25.0;-352.0;74;127.0;-260.0
686.0;516.0;625.0;339.0;501.0;29.0;-351.0;74;121.0;-256.0
687.0;519.0;625.0;337.0;497.0;32.0;-350.0;74;121.0;-253.0
687.0;518.0;624.0;335.0;497.0;30.0;-352.0;74;121.0;-254.0
678.0;493.0;692.0;474.0;517.0;124.0;-240.0;75;63.0;-282.0
690.0;520.0;622.0;336.0;497.0;34.0;-349.0;74;119.0;-254.0
682.0;515.0;601.0;317.0;482.0;-19.0;-384.0;74;164.0;-293.0
741.0;589.0;604.0;250.0;485.0;163.0;-293.0;75;-4.0;-231.0
690.0;520.0;623.0;336.0;496.0;28.0;-348.0;74;121.0;-255.0
684.0;528.0;664.0;379.0;504.0;129.0;-298.0;75;55.0;-251.0
674.0;493.0;596.0;323.0;489.0;-26.0;-394.0;74;188.0;-302.0
692.0;518.0;640.0;367.0;512.0;47.0;-318.0;75;106.0;-248.0
692.0;521.0;625.0;351.0;499.0;30.0;-338.0;74;128.0;-258.0
682.0;420.0;709.0;527.0;501.0;374.0;-76.0;19;-163.0;-42.0
691.0;520.0;625.0;351.0;499.0;28.0;-338.0;74;130.0;-259.0
704.0;74.0;478.0;134.0;562.0;-166.0;-521.0;83;63.0;-432.0
692.0;520.0;623.0;347.0;500.0;29.0;-341.0;74;132.0;-259.0
690.0;469.0;701.0;471.0;525.0;215.0;-171.0;73;-61.0;-111.0
690.0;520.0;624.0;337.0;499.0;36.0;-349.0;74;116.0;-253.0
630.0;377.0;772.0;587.0;491.0;318.0;19.0;30;-75.0;-45.0
690.0;517.0;619.0;338.0;501.0;29.0;-351.0;74;132.0;-259.0
679.0;510.0;699.0;463.0;528.0;164.0;-225.0;74;1.0;-246.0
681.0;489.0;689.0;447.0;516.0;118.0;-244.0;75;42.0;-262.0
690.0;520.0;627.0;344.0;498.0;29.0;-338.0;74;124.0;-256.0
708.0;543.0;590.0;180.0;506.0;125.0;-383.0;74;64.0;-275.0
689.0;517.0;618.0;336.0;501.0;27.0;-355.0;74;131.0;-259.0
682.0;515.0;615.0;327.0;501.0;17.0;-372.0;74;136.0;-271.0
694.0;522.0;629.0;355.0;501.0;30.0;-332.0;74;115.0;-257.0
706.0;486.0;613.0;347.0;525.0;101.0;-335.0;75;118.0;-309.0
703.0;485.0;616.0;348.0;525.0;100.0;-335.0;76;119.0;-310.0
672.0;493.0;706.0;455.0;510.0;109.0;-207.0;75;77.0;-278.0
693.0;523.0;631.0;356.0;504.0;31.0;-329.0;74;112.0;-256.0
748.0;456.0;646.0;229.0;523.0;404.0;-98.0;-9;-115.0;-15.0
688.0;517.0;623.0;339.0;498.0;24.0;-351.0;74;125.0;-259.0
688.0;517.0;623.0;339.0;498.0;24.0;-350.0;74;125.0;-259.0
687.0;516.0;624.0;342.0;500.0;24.0;-350.0;74;125.0;-260.0
687.0;515.0;625.0;342.0;500.0;24.0;-350.0;74;126.0;-261.0
686.0;514.0;625.0;342.0;501.0;25.0;-351.0;74;126.0;-261.0
686.0;514.0;625.0;341.0;501.0;25.0;-351.0;74;125.0;-261.0
686.0;514.0;625.0;343.0;501.0;25.0;-352.0;74;125.0;-260.0
686.0;517.0;626.0;342.0;501.0;27.0;-351.0;74;122.0;-258.0
686.0;517.0;626.0;340.0;501.0;27.0;-351.0;74;122.0;-257.0
686.0;517.0;626.0;339.0;501.0;28.0;-352.0;74;122.0;-256.0
703.0;524.0;632.0;291.0;505.0;155.0;-326.0;75;32.0;-262.0
689.0;529.0;625.0;334.0;491.0;32.0;-351.0;74;111.0;-248.0
690.0;529.0;627.0;336.0;490.0;38.0;-344.0;74;107.0;-245.0
690.0;528.0;628.0;338.0;490.0;38.0;-343.0;74;107.0;-246.0
689.0;528.0;629.0;339.0;492.0;35.0;-344.0;74;106.0;-246.0
688.0;527.0;629.0;339.0;493.0;32.0;-346.0;74;105.0;-248.0
687.0;520.0;625.0;338.0;498.0;33.0;-350.0;74;121.0;-254.0
701.0;523.0;638.0;329.0;487.0;181.0;-318.0;75;33.0;-238.0
685.0;522.0;626.0;334.0;494.0;25.0;-356.0;74;108.0;-253.0
685.0;518.0;624.0;332.0;495.0;25.0;-359.0;74;113.0;-254.0
686.0;518.0;623.0;330.0;495.0;26.0;-358.0;74;114.0;-254.0
687.0;518.0;624.0;334.0;497.0;29.0;-352.0;74;120.0;-255.0
687.0;518.0;623.0;332.0;496.0;28.0;-355.0;74;117.0;-254.0
689.0;520.0;623.0;335.0;497.0;28.0;-350.0;74;120.0;-254.0
688.0;519.0;623.0;334.0;497.0;29.0;-351.0;74;121.0;-256.0
686.0;522.0;620.0;330.0;498.0;34.0;-359.0;74;126.0;-255.0
688.0;527.0;624.0;337.0;495.0;30.0;-351.0;74;123.0;-256.0
686.0;23.0;704.0;957.0;540.0;97.0;-148.0;128;-110.0;-255.0
-693.0;583.0;-694.0;311.0;-75.0;-590.0;194.0;76;-6.0;-59.0
690.0;520.0;623.0;335.0;498.0;35.0;-350.0;74;118.0;-253.0
702.0;538.0;645.0;349.0;500.0;149.0;-296.0;75;58.0;-237.0
692.0;520.0;635.0;359.0;508.0;37.0;-326.0;74;110.0;-254.0
686.0;526.0;622.0;326.0;491.0;31.0;-359.0;74;115.0;-253.0
688.0;519.0;622.0;339.0;498.0;24.0;-351.0;74;126.0;-259.0
698.0;539.0;651.0;346.0;508.0;121.0;-295.0;75;56.0;-255.0
685.0;523.0;627.0;333.0;494.0;26.0;-354.0;74;107.0;-252.0
687.0;521.0;624.0;336.0;497.0;28.0;-352.0;74;121.0;-256.0
685.0;525.0;625.0;332.0;491.0;29.0;-356.0;74;114.0;-252.0
