InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
694.0;526.0;635.0;359.0;493.0;72.0;-324.0;74;97.0;-230.0
694.0;525.0;635.0;357.0;490.0;69.0;-326.0;74;97.0;-231.0
693.0;527.0;634.0;353.0;489.0;66.0;-330.0;74;95.0;-230.0
693.0;528.0;633.0;351.0;489.0;65.0;-331.0;74;93.0;-230.0
694.0;529.0;633.0;349.0;488.0;64.0;-332.0;74;90.0;-229.0
694.0;533.0;632.0;344.0;487.0;63.0;-333.0;74;87.0;-229.0
695.0;534.0;631.0;342.0;487.0;61.0;-334.0;74;85.0;-229.0
695.0;533.0;628.0;337.0;489.0;61.0;-338.0;74;92.0;-230.0
694.0;532.0;628.0;337.0;491.0;60.0;-339.0;74;96.0;-231.0
694.0;530.0;629.0;338.0;492.0;60.0;-338.0;74;96.0;-231.0
692.0;528.0;633.0;345.0;496.0;62.0;-333.0;74;95.0;-230.0
693.0;528.0;634.0;345.0;497.0;63.0;-330.0;74;95.0;-230.0
692.0;527.0;636.0;348.0;497.0;64.0;-328.0;74;94.0;-229.0
692.0;527.0;638.0;352.0;497.0;65.0;-325.0;74;93.0;-229.0
692.0;524.0;639.0;354.0;497.0;66.0;-323.0;74;92.0;-228.0
691.0;523.0;641.0;358.0;497.0;68.0;-322.0;74;92.0;-227.0
691.0;522.0;642.0;364.0;498.0;70.0;-320.0;74;92.0;-226.0
690.0;521.0;643.0;366.0;498.0;72.0;-318.0;74;91.0;-225.0
690.0;521.0;644.0;370.0;497.0;73.0;-317.0;74;92.0;-225.0
690.0;521.0;644.0;367.0;497.0;73.0;-317.0;74;93.0;-225.0
690.0;519.0;643.0;368.0;498.0;73.0;-318.0;74;94.0;-226.0
691.0;519.0;641.0;368.0;500.0;71.0;-320.0;74;96.0;-229.0
691.0;518.0;639.0;365.0;501.0;67.0;-323.0;74;97.0;-231.0
692.0;520.0;637.0;362.0;502.0;63.0;-325.0;74;98.0;-232.0
694.0;522.0;634.0;354.0;498.0;54.0;-326.0;74;103.0;-237.0
694.0;522.0;634.0;354.0;498.0;54.0;-326.0;74;104.0;-238.0
693.0;521.0;635.0;355.0;498.0;53.0;-325.0;74;103.0;-238.0
693.0;521.0;635.0;357.0;498.0;55.0;-326.0;74;103.0;-238.0
692.0;521.0;636.0;357.0;498.0;55.0;-326.0;74;103.0;-237.0
692.0;522.0;635.0;356.0;498.0;56.0;-326.0;74;102.0;-237.0
693.0;524.0;635.0;353.0;499.0;58.0;-325.0;74;99.0;-235.0
695.0;526.0;635.0;354.0;498.0;59.0;-324.0;74;99.0;-233.0
695.0;526.0;634.0;354.0;498.0;60.0;-325.0;74;100.0;-234.0
695.0;525.0;634.0;354.0;498.0;60.0;-324.0;74;100.0;-233.0
695.0;526.0;634.0;353.0;497.0;61.0;-324.0;74;100.0;-232.0
695.0;526.0;635.0;355.0;496.0;61.0;-322.0;74;99.0;-232.0
696.0;527.0;635.0;356.0;496.0;61.0;-321.0;74;98.0;-232.0
696.0;527.0;636.0;354.0;497.0;60.0;-320.0;74;98.0;-233.0
696.0;525.0;637.0;358.0;496.0;61.0;-319.0;74;98.0;-232.0
696.0;530.0;637.0;361.0;496.0;62.0;-318.0;74;97.0;-232.0
697.0;528.0;637.0;360.0;496.0;63.0;-316.0;74;96.0;-231.0
698.0;529.0;637.0;360.0;497.0;64.0;-315.0;74;95.0;-230.0
698.0;529.0;637.0;360.0;496.0;64.0;-314.0;74;95.0;-230.0
698.0;527.0;636.0;362.0;497.0;63.0;-314.0;74;96.0;-231.0
699.0;528.0;636.0;361.0;497.0;63.0;-314.0;74;97.0;-232.0
699.0;525.0;636.0;362.0;498.0;62.0;-313.0;74;97.0;-232.0
698.0;527.0;636.0;362.0;499.0;59.0;-315.0;74;97.0;-234.0
696.0;523.0;638.0;362.0;502.0;60.0;-315.0;74;95.0;-234.0
696.0;524.0;638.0;365.0;501.0;60.0;-315.0;74;96.0;-235.0
695.0;523.0;638.0;366.0;501.0;60.0;-316.0;74;98.0;-235.0
694.0;522.0;638.0;367.0;501.0;59.0;-318.0;74;100.0;-236.0
694.0;520.0;638.0;367.0;501.0;59.0;-319.0;74;101.0;-237.0
694.0;521.0;637.0;367.0;501.0;57.0;-320.0;74;101.0;-238.0
694.0;520.0;636.0;364.0;501.0;56.0;-321.0;74;100.0;-238.0
697.0;525.0;633.0;358.0;499.0;54.0;-322.0;74;98.0;-239.0
698.0;524.0;632.0;354.0;497.0;52.0;-322.0;74;98.0;-240.0
698.0;525.0;631.0;351.0;494.0;48.0;-323.0;74;101.0;-243.0
697.0;523.0;631.0;352.0;491.0;44.0;-326.0;74;105.0;-246.0
692.0;520.0;631.0;354.0;488.0;37.0;-331.0;74;115.0;-252.0
691.0;521.0;630.0;356.0;489.0;33.0;-334.0;74;119.0;-254.0
690.0;515.0;630.0;358.0;489.0;29.0;-336.0;74;120.0;-256.0
689.0;517.0;629.0;355.0;491.0;20.0;-340.0;74;119.0;-261.0
689.0;517.0;627.0;353.0;492.0;16.0;-343.0;74;120.0;-263.0
689.0;516.0;625.0;350.0;493.0;12.0;-346.0;74;121.0;-266.0
689.0;516.0;623.0;343.0;493.0;8.0;-349.0;74;123.0;-269.0
689.0;516.0;621.0;340.0;492.0;5.0;-352.0;74;123.0;-271.0
689.0;518.0;618.0;338.0;490.0;0.0;-357.0;74;128.0;-274.0
688.0;515.0;615.0;334.0;488.0;-1.0;-361.0;74;135.0;-276.0
687.0;515.0;615.0;335.0;487.0;-1.0;-362.0;74;137.0;-277.0
687.0;514.0;614.0;332.0;486.0;-2.0;-363.0;74;140.0;-278.0
686.0;514.0;612.0;333.0;484.0;-4.0;-365.0;74;145.0;-282.0
686.0;512.0;610.0;332.0;482.0;-8.0;-367.0;74;150.0;-285.0
686.0;512.0;607.0;331.0;482.0;-17.0;-370.0;74;155.0;-291.0
686.0;514.0;604.0;326.0;481.0;-28.0;-374.0;74;159.0;-297.0
685.0;512.0;601.0;324.0;481.0;-37.0;-379.0;74;162.0;-303.0
684.0;510.0;598.0;318.0;481.0;-42.0;-384.0;74;164.0;-306.0
683.0;511.0;597.0;313.0;481.0;-43.0;-386.0;74;164.0;-307.0
672.0;463.0;632.0;91.0;400.0;-238.0;-348.0;19;168.0;-449.0
683.0;513.0;596.0;308.0;480.0;-40.0;-389.0;74;163.0;-305.0
684.0;515.0;597.0;309.0;479.0;-38.0;-388.0;74;161.0;-304.0
683.0;514.0;596.0;309.0;477.0;-35.0;-389.0;74;162.0;-302.0
684.0;517.0;595.0;306.0;476.0;-29.0;-389.0;74;163.0;-299.0
685.0;517.0;595.0;306.0;477.0;-22.0;-388.0;74;163.0;-296.0
686.0;518.0;596.0;306.0;479.0;-18.0;-385.0;74;162.0;-292.0
686.0;519.0;597.0;309.0;480.0;-18.0;-384.0;74;162.0;-292.0
682.0;515.0;601.0;317.0;482.0;-19.0;-384.0;74;164.0;-293.0
681.0;515.0;603.0;320.0;484.0;-19.0;-383.0;74;163.0;-293.0
681.0;515.0;605.0;322.0;488.0;-18.0;-381.0;74;158.0;-292.0
680.0;512.0;606.0;321.0;492.0;-19.0;-382.0;74;155.0;-291.0
681.0;511.0;608.0;322.0;494.0;-18.0;-379.0;74;153.0;-289.0
680.0;512.0;610.0;324.0;495.0;-18.0;-378.0;74;152.0;-288.0
681.0;513.0;611.0;327.0;496.0;-15.0;-376.0;74;152.0;-287.0
681.0;513.0;612.0;332.0;494.0;-8.0;-372.0;74;152.0;-284.0
680.0;513.0;613.0;334.0;493.0;-5.0;-371.0;74;152.0;-284.0
679.0;512.0;615.0;338.0;493.0;-2.0;-371.0;74;152.0;-283.0
678.0;514.0;615.0;337.0;498.0;6.0;-375.0;74;145.0;-279.0
679.0;512.0;614.0;333.0;500.0;8.0;-376.0;74;141.0;-277.0
681.0;511.0;613.0;329.0;501.0;8.0;-376.0;74;138.0;-276.0
683.0;516.0;613.0;324.0;502.0;12.0;-374.0;74;135.0;-273.0
683.0;517.0;614.0;326.0;502.0;14.0;-372.0;74;135.0;-272.0
682.0;515.0;615.0;327.0;501.0;17.0;-372.0;74;136.0;-271.0
682.0;515.0;615.0;327.0;500.0;18.0;-371.0;74;138.0;-271.0
683.0;517.0;617.0;332.0;499.0;18.0;-367.0;74;137.0;-271.0
682.0;517.0;620.0;336.0;500.0;22.0;-364.0;74;137.0;-268.0
683.0;518.0;620.0;335.0;500.0;23.0;-363.0;74;135.0;-267.0
684.0;519.0;620.0;333.0;500.0;26.0;-362.0;74;130.0;-262.0
685.0;522.0;620.0;333.0;500.0;28.0;-361.0;74;128.0;-261.0
685.0;519.0;620.0;331.0;499.0;31.0;-362.0;74;127.0;-258.0
686.0;522.0;620.0;330.0;498.0;34.0;-359.0;74;126.0;-255.0
687.0;521.0;620.0;333.0;499.0;35.0;-358.0;74;126.0;-254.0
689.0;527.0;622.0;335.0;497.0;33.0;-351.0;74;125.0;-254.0
688.0;526.0;623.0;338.0;496.0;31.0;-350.0;74;124.0;-255.0
688.0;527.0;624.0;337.0;495.0;30.0;-351.0;74;123.0;-256.0
687.0;528.0;624.0;336.0;495.0;29.0;-351.0;74;121.0;-256.0
687.0;528.0;625.0;336.0;494.0;29.0;-352.0;74;116.0;-254.0
687.0;529.0;624.0;334.0;494.0;29.0;-354.0;74;115.0;-254.0
687.0;529.0;624.0;334.0;493.0;29.0;-354.0;74;112.0;-254.0
688.0;529.0;623.0;330.0;492.0;31.0;-356.0;74;112.0;-252.0
687.0;528.0;623.0;329.0;491.0;32.0;-357.0;74;113.0;-252.0
686.0;526.0;622.0;326.0;491.0;31.0;-359.0;74;115.0;-253.0
686.0;527.0;621.0;326.0;490.0;31.0;-360.0;74;116.0;-252.0
686.0;528.0;621.0;323.0;491.0;31.0;-360.0;74;117.0;-252.0
687.0;526.0;621.0;324.0;492.0;30.0;-360.0;74;117.0;-252.0
686.0;527.0;622.0;325.0;491.0;27.0;-359.0;74;116.0;-253.0
685.0;526.0;623.0;325.0;491.0;27.0;-359.0;74;116.0;-254.0
685.0;529.0;623.0;327.0;491.0;27.0;-358.0;74;115.0;-254.0
684.0;525.0;625.0;331.0;491.0;27.0;-358.0;74;115.0;-253.0
684.0;525.0;625.0;331.0;491.0;28.0;-357.0;74;115.0;-253.0
685.0;525.0;625.0;332.0;491.0;28.0;-356.0;74;114.0;-252.0
685.0;525.0;625.0;332.0;491.0;29.0;-356.0;74;114.0;-252.0
686.0;526.0;625.0;334.0;491.0;29.0;-355.0;74;113.0;-251.0
686.0;527.0;625.0;334.0;491.0;29.0;-354.0;74;114.0;-250.0
688.0;528.0;625.0;335.0;491.0;31.0;-352.0;74;112.0;-249.0
689.0;529.0;625.0;334.0;491.0;32.0;-351.0;74;111.0;-248.0
689.0;530.0;625.0;333.0;491.0;33.0;-349.0;74;110.0;-247.0
690.0;530.0;626.0;333.0;490.0;36.0;-346.0;74;107.0;-246.0
691.0;531.0;627.0;337.0;491.0;37.0;-344.0;74;106.0;-246.0
690.0;529.0;627.0;336.0;490.0;38.0;-344.0;74;107.0;-245.0
690.0;529.0;628.0;337.0;490.0;38.0;-344.0;74;107.0;-246.0
690.0;528.0;628.0;338.0;490.0;38.0;-343.0;74;107.0;-246.0
689.0;528.0;629.0;339.0;492.0;35.0;-344.0;74;106.0;-246.0
688.0;527.0;629.0;339.0;493.0;32.0;-346.0;74;105.0;-248.0
687.0;525.0;628.0;337.0;494.0;26.0;-350.0;74;105.0;-252.0
685.0;523.0;627.0;333.0;494.0;26.0;-354.0;74;107.0;-252.0
685.0;522.0;626.0;334.0;494.0;25.0;-356.0;74;108.0;-253.0
685.0;518.0;624.0;332.0;495.0;25.0;-359.0;74;113.0;-254.0
686.0;518.0;623.0;330.0;495.0;26.0;-358.0;74;114.0;-254.0
687.0;522.0;623.0;333.0;496.0;27.0;-357.0;74;115.0;-254.0
687.0;518.0;623.0;332.0;496.0;28.0;-355.0;74;117.0;-254.0
689.0;520.0;623.0;335.0;497.0;28.0;-350.0;74;120.0;-254.0
690.0;520.0;623.0;336.0;496.0;28.0;-348.0;74;121.0;-255.0
690.0;518.0;624.0;338.0;496.0;28.0;-344.0;74;122.0;-255.0
690.0;520.0;627.0;344.0;498.0;29.0;-338.0;74;124.0;-256.0
690.0;519.0;629.0;348.0;497.0;29.0;-337.0;74;124.0;-255.0
690.0;518.0;630.0;348.0;497.0;30.0;-335.0;74;123.0;-255.0
690.0;518.0;631.0;351.0;497.0;30.0;-334.0;74;121.0;-255.0
689.0;519.0;632.0;352.0;498.0;30.0;-334.0;74;120.0;-255.0
688.0;519.0;632.0;352.0;498.0;30.0;-336.0;74;117.0;-255.0
689.0;518.0;628.0;347.0;500.0;33.0;-344.0;74;114.0;-253.0
689.0;519.0;626.0;343.0;499.0;33.0;-346.0;74;114.0;-253.0
690.0;520.0;624.0;337.0;499.0;36.0;-349.0;74;116.0;-253.0
690.0;520.0;623.0;335.0;498.0;35.0;-350.0;74;118.0;-253.0
690.0;520.0;622.0;336.0;497.0;34.0;-349.0;74;119.0;-254.0
689.0;520.0;622.0;334.0;497.0;30.0;-350.0;74;122.0;-256.0
688.0;519.0;623.0;334.0;497.0;29.0;-351.0;74;121.0;-256.0
687.0;521.0;624.0;336.0;497.0;28.0;-352.0;74;121.0;-256.0
687.0;521.0;624.0;336.0;497.0;29.0;-352.0;74;121.0;-256.0
687.0;518.0;624.0;334.0;497.0;29.0;-352.0;74;120.0;-255.0
687.0;518.0;624.0;335.0;497.0;30.0;-352.0;74;121.0;-254.0
687.0;519.0;625.0;337.0;497.0;32.0;-350.0;74;121.0;-253.0
687.0;520.0;625.0;338.0;498.0;33.0;-350.0;74;121.0;-254.0
686.0;516.0;625.0;339.0;501.0;29.0;-351.0;74;121.0;-256.0
686.0;517.0;626.0;339.0;501.0;28.0;-352.0;74;122.0;-256.0
686.0;517.0;626.0;340.0;501.0;27.0;-351.0;74;122.0;-257.0
686.0;517.0;626.0;342.0;501.0;27.0;-351.0;74;122.0;-258.0
685.0;513.0;625.0;343.0;500.0;26.0;-352.0;74;125.0;-259.0
686.0;514.0;625.0;343.0;501.0;25.0;-352.0;74;125.0;-260.0
686.0;514.0;625.0;341.0;501.0;25.0;-351.0;74;125.0;-261.0
686.0;514.0;625.0;342.0;501.0;25.0;-351.0;74;126.0;-261.0
687.0;515.0;625.0;342.0;500.0;24.0;-350.0;74;126.0;-261.0
687.0;516.0;624.0;342.0;500.0;24.0;-350.0;74;125.0;-260.0
688.0;517.0;623.0;339.0;498.0;24.0;-350.0;74;125.0;-259.0
688.0;517.0;623.0;339.0;498.0;24.0;-351.0;74;125.0;-259.0
688.0;519.0;622.0;339.0;498.0;24.0;-351.0;74;126.0;-259.0
688.0;516.0;621.0;340.0;498.0;25.0;-352.0;74;127.0;-260.0
688.0;515.0;621.0;341.0;499.0;26.0;-353.0;74;128.0;-260.0
689.0;517.0;618.0;336.0;501.0;27.0;-355.0;74;131.0;-259.0
690.0;516.0;618.0;337.0;501.0;27.0;-353.0;74;131.0;-259.0
690.0;515.0;619.0;338.0;502.0;27.0;-352.0;74;131.0;-260.0
690.0;517.0;619.0;338.0;501.0;29.0;-351.0;74;132.0;-259.0
692.0;520.0;622.0;342.0;501.0;30.0;-343.0;74;132.0;-259.0
692.0;520.0;623.0;347.0;500.0;29.0;-341.0;74;132.0;-259.0
691.0;520.0;624.0;349.0;500.0;28.0;-339.0;74;131.0;-259.0
691.0;520.0;625.0;351.0;499.0;28.0;-338.0;74;130.0;-259.0
692.0;521.0;625.0;351.0;499.0;30.0;-338.0;74;128.0;-258.0
693.0;525.0;624.0;347.0;499.0;32.0;-340.0;74;122.0;-255.0
695.0;527.0;622.0;343.0;498.0;33.0;-341.0;74;117.0;-253.0
697.0;533.0;619.0;333.0;498.0;39.0;-345.0;74;110.0;-250.0
682.0;501.0;624.0;365.0;500.0;0.0;-349.0;74;157.0;-284.0
678.0;498.0;623.0;370.0;501.0;-9.0;-353.0;74;164.0;-289.0
676.0;493.0;612.0;357.0;499.0;-28.0;-372.0;74;175.0;-304.0
674.0;485.0;597.0;337.0;495.0;-20.0;-393.0;74;188.0;-302.0
673.0;486.0;594.0;330.0;494.0;-19.0;-397.0;74;190.0;-302.0
674.0;488.0;592.0;325.0;494.0;-18.0;-398.0;74;190.0;-302.0
676.0;487.0;591.0;316.0;493.0;-19.0;-399.0;74;188.0;-302.0
676.0;489.0;591.0;315.0;493.0;-20.0;-398.0;74;187.0;-303.0
676.0;489.0;591.0;313.0;493.0;-22.0;-400.0;74;186.0;-304.0
648.0;353.0;635.0;235.0;522.0;-121.0;-396.0;70;140.0;-422.0
668.0;488.0;596.0;321.0;487.0;-36.0;-403.0;74;190.0;-308.0
666.0;485.0;597.0;326.0;486.0;-34.0;-405.0;74;192.0;-306.0
666.0;486.0;596.0;327.0;487.0;-33.0;-405.0;74;192.0;-306.0
667.0;488.0;595.0;328.0;486.0;-32.0;-405.0;74;192.0;-306.0
672.0;493.0;594.0;320.0;489.0;-27.0;-400.0;74;191.0;-302.0
675.0;494.0;595.0;322.0;489.0;-26.0;-394.0;74;187.0;-301.0
674.0;493.0;596.0;323.0;489.0;-26.0;-394.0;74;188.0;-302.0
673.0;496.0;597.0;326.0;487.0;-26.0;-393.0;74;188.0;-302.0
672.0;493.0;599.0;330.0;487.0;-26.0;-394.0;74;187.0;-301.0
670.0;494.0;600.0;332.0;486.0;-26.0;-395.0;74;187.0;-301.0
669.0;492.0;601.0;331.0;485.0;-27.0;-396.0;74;186.0;-301.0
668.0;489.0;599.0;334.0;484.0;-32.0;-400.0;74;186.0;-303.0
668.0;489.0;596.0;331.0;484.0;-35.0;-404.0;74;187.0;-306.0
670.0;490.0;596.0;327.0;483.0;-36.0;-403.0;74;186.0;-306.0
674.0;494.0;592.0;317.0;484.0;-38.0;-402.0;74;184.0;-306.0
675.0;495.0;591.0;317.0;484.0;-37.0;-402.0;74;184.0;-305.0
675.0;497.0;591.0;314.0;484.0;-36.0;-401.0;74;185.0;-305.0
675.0;496.0;591.0;315.0;484.0;-33.0;-400.0;74;185.0;-304.0
675.0;496.0;592.0;316.0;484.0;-30.0;-399.0;74;186.0;-303.0
675.0;496.0;592.0;316.0;484.0;-28.0;-399.0;74;186.0;-303.0
675.0;494.0;592.0;317.0;484.0;-26.0;-398.0;74;186.0;-302.0
675.0;496.0;593.0;319.0;485.0;-23.0;-397.0;74;186.0;-301.0
675.0;496.0;594.0;320.0;485.0;-23.0;-396.0;74;187.0;-301.0
674.0;495.0;595.0;322.0;485.0;-23.0;-395.0;74;187.0;-301.0
674.0;496.0;596.0;325.0;486.0;-25.0;-394.0;74;186.0;-301.0
674.0;497.0;598.0;328.0;485.0;-30.0;-392.0;74;186.0;-304.0
674.0;498.0;599.0;326.0;484.0;-32.0;-391.0;74;184.0;-303.0
674.0;498.0;599.0;327.0;484.0;-33.0;-392.0;74;183.0;-303.0
674.0;501.0;599.0;330.0;484.0;-33.0;-392.0;74;182.0;-303.0
675.0;500.0;599.0;331.0;483.0;-32.0;-392.0;74;180.0;-303.0
675.0;499.0;596.0;324.0;481.0;-32.0;-396.0;74;179.0;-304.0
675.0;501.0;596.0;324.0;481.0;-31.0;-398.0;74;179.0;-303.0
675.0;501.0;593.0;317.0;483.0;-27.0;-401.0;74;178.0;-302.0
676.0;499.0;592.0;311.0;487.0;-24.0;-403.0;74;175.0;-300.0
684.0;510.0;593.0;298.0;498.0;-21.0;-394.0;74;159.0;-296.0
687.0;513.0;595.0;296.0;501.0;-17.0;-389.0;74;154.0;-293.0
688.0;517.0;597.0;297.0;503.0;-13.0;-384.0;74;150.0;-290.0
690.0;520.0;600.0;301.0;503.0;-10.0;-378.0;74;148.0;-288.0
687.0;523.0;621.0;340.0;497.0;18.0;-351.0;74;140.0;-269.0
688.0;520.0;637.0;372.0;495.0;44.0;-325.0;74;123.0;-250.0
688.0;519.0;640.0;378.0;497.0;49.0;-320.0;74;119.0;-246.0
689.0;517.0;640.0;382.0;498.0;50.0;-320.0;74;118.0;-245.0
690.0;518.0;640.0;381.0;499.0;51.0;-318.0;74;116.0;-244.0
692.0;519.0;638.0;379.0;502.0;50.0;-318.0;74;111.0;-243.0
693.0;521.0;638.0;377.0;503.0;48.0;-318.0;74;109.0;-244.0
693.0;520.0;636.0;372.0;503.0;45.0;-321.0;74;106.0;-246.0
693.0;520.0;632.0;363.0;501.0;38.0;-328.0;74;110.0;-252.0
693.0;521.0;632.0;361.0;500.0;36.0;-329.0;74;111.0;-254.0
693.0;522.0;631.0;361.0;499.0;35.0;-330.0;74;112.0;-255.0
694.0;522.0;629.0;355.0;501.0;30.0;-332.0;74;115.0;-257.0
694.0;521.0;629.0;356.0;502.0;30.0;-331.0;74;114.0;-257.0
694.0;523.0;630.0;355.0;503.0;30.0;-330.0;74;113.0;-257.0
693.0;523.0;631.0;356.0;504.0;31.0;-329.0;74;112.0;-256.0
693.0;522.0;633.0;356.0;506.0;33.0;-328.0;74;111.0;-255.0
692.0;520.0;635.0;359.0;508.0;37.0;-326.0;74;110.0;-254.0
692.0;518.0;640.0;367.0;512.0;47.0;-318.0;75;106.0;-248.0
691.0;516.0;646.0;380.0;517.0;61.0;-308.0;75;100.0;-239.0
692.0;511.0;654.0;393.0;523.0;81.0;-292.0;75;86.0;-225.0
693.0;509.0;659.0;398.0;525.0;90.0;-283.0;75;77.0;-218.0
694.0;505.0;664.0;406.0;527.0;99.0;-271.0;75;65.0;-212.0
694.0;502.0;670.0;416.0;530.0;110.0;-257.0;75;52.0;-201.0
693.0;502.0;678.0;426.0;532.0;124.0;-242.0;75;38.0;-187.0
692.0;499.0;685.0;440.0;533.0;139.0;-228.0;75;23.0;-173.0
692.0;486.0;694.0;455.0;531.0;173.0;-198.0;74;-19.0;-144.0
691.0;479.0;698.0;464.0;528.0;194.0;-184.0;74;-41.0;-127.0
690.0;469.0;701.0;471.0;525.0;215.0;-171.0;73;-61.0;-111.0
688.0;458.0;704.0;480.0;522.0;236.0;-158.0;73;-79.0;-93.0
686.0;447.0;706.0;489.0;518.0;258.0;-144.0;71;-95.0;-75.0
685.0;434.0;709.0;500.0;515.0;280.0;-129.0;65;-110.0;-56.0
683.0;421.0;711.0;509.0;512.0;301.0;-112.0;61;-124.0;-37.0
682.0;406.0;712.0;517.0;509.0;319.0;-93.0;61;-138.0;-19.0
680.0;389.0;714.0;527.0;507.0;337.0;-71.0;59;-151.0;-1.0
661.0;320.0;730.0;566.0;504.0;373.0;25.0;59;-172.0;39.0
634.0;325.0;758.0;504.0;510.0;453.0;-2.0;4;-151.0;90.0
619.0;249.0;756.0;599.0;515.0;396.0;132.0;59;-168.0;60.0
664.0;14.0;678.0;1102.0;560.0;309.0;-306.0;-63;-77.0;-80.0
679.0;150.0;719.0;1207.0;509.0;370.0;-122.0;65;-90.0;-37.0
694.0;168.0;663.0;1012.0;517.0;295.0;-251.0;65;-130.0;-70.0
691.0;149.0;648.0;940.0;554.0;255.0;-311.0;32;-71.0;-70.0
671.0;148.0;710.0;1224.0;542.0;292.0;-212.0;-34;42.0;-68.0
695.0;270.0;671.0;1160.0;535.0;211.0;-257.0;70;-38.0;-174.0
690.0;317.0;652.0;901.0;571.0;136.0;-315.0;-73;11.0;-229.0
669.0;513.0;651.0;520.0;569.0;70.0;-345.0;-43;97.0;-277.0
-490.0;35.0;-341.0;173.0;-441.0;260.0;645.0;63;-477.0;562.0
613.0;146.0;726.0;561.0;549.0;394.0;223.0;54;-218.0;49.0
-452.0;-14.0;-320.0;200.0;89.0;-29.0;651.0;150;-520.0;378.0
612.0;222.0;736.0;625.0;508.0;345.0;175.0;60;-228.0;13.0
592.0;215.0;747.0;697.0;504.0;364.0;122.0;61;-277.0;19.0
589.0;220.0;749.0;711.0;505.0;365.0;104.0;61;-285.0;18.0
663.0;517.0;662.0;564.0;563.0;99.0;-331.0;-36;110.0;-254.0
656.0;510.0;671.0;592.0;558.0;139.0;-322.0;-23;120.0;-225.0
678.0;517.0;723.0;781.0;490.0;285.0;-131.0;49;16.0;-107.0
701.0;390.0;622.0;546.0;549.0;135.0;-349.0;47;16.0;-245.0
623.0;292.0;718.0;676.0;508.0;358.0;8.0;63;-310.0;-7.0
635.0;305.0;711.0;661.0;511.0;352.0;0.0;64;-302.0;-14.0
646.0;315.0;705.0;646.0;514.0;345.0;-7.0;65;-291.0;-18.0
664.0;336.0;715.0;631.0;530.0;287.0;35.0;58;-215.0;-30.0
656.0;324.0;722.0;641.0;532.0;281.0;63.0;51;-211.0;-31.0
644.0;312.0;736.0;657.0;534.0;286.0;71.0;48;-197.0;-34.0
634.0;302.0;751.0;667.0;534.0;300.0;68.0;52;-169.0;-31.0
625.0;287.0;762.0;680.0;531.0;314.0;72.0;58;-154.0;-33.0
615.0;268.0;768.0;690.0;531.0;319.0;86.0;65;-154.0;-40.0
593.0;213.0;780.0;730.0;532.0;344.0;96.0;91;-175.0;-50.0
599.0;221.0;775.0;726.0;529.0;338.0;88.0;91;-181.0;-55.0
607.0;236.0;770.0;716.0;527.0;322.0;76.0;91;-181.0;-65.0
630.0;298.0;759.0;688.0;521.0;277.0;34.0;91;-162.0;-98.0
642.0;346.0;754.0;671.0;519.0;246.0;5.0;90;-140.0;-116.0
675.0;467.0;722.0;553.0;524.0;171.0;-124.0;98;-89.0;-169.0
687.0;483.0;703.0;502.0;525.0;152.0;-163.0;97;-85.0;-190.0
706.0;498.0;665.0;375.0;527.0;93.0;-229.0;97;-84.0;-234.0
714.0;496.0;647.0;307.0;526.0;64.0;-257.0;97;-77.0;-256.0
717.0;488.0;633.0;258.0;522.0;39.0;-287.0;97;-61.0;-279.0
715.0;477.0;621.0;222.0;519.0;13.0;-318.0;98;-34.0;-303.0
707.0;261.0;576.0;437.0;564.0;104.0;-411.0;57;25.0;-273.0
704.0;232.0;577.0;450.0;567.0;105.0;-413.0;41;35.0;-274.0
698.0;204.0;585.0;478.0;570.0;109.0;-410.0;74;50.0;-270.0
691.0;173.0;596.0;506.0;571.0;115.0;-403.0;33;66.0;-264.0
510.0;229.0;709.0;458.0;507.0;-171.0;-373.0;40;315.0;-484.0
503.0;216.0;711.0;459.0;490.0;-174.0;-376.0;46;317.0;-493.0
503.0;208.0;708.0;438.0;471.0;-200.0;-394.0;58;303.0;-501.0
494.0;171.0;684.0;361.0;479.0;-231.0;-450.0;84;291.0;-511.0
376.0;-80.0;663.0;343.0;468.0;-253.0;-524.0;91;380.0;-619.0
685.0;143.0;609.0;544.0;573.0;116.0;-391.0;-122;82.0;-262.0
666.0;74.0;643.0;655.0;572.0;130.0;-361.0;-66;112.0;-243.0
660.0;51.0;656.0;689.0;565.0;153.0;-349.0;-56;115.0;-224.0
651.0;22.0;665.0;707.0;558.0;187.0;-346.0;-14;122.0;-194.0
642.0;-11.0;678.0;728.0;534.0;258.0;-337.0;16;118.0;-134.0
651.0;-12.0;687.0;739.0;506.0;306.0;-310.0;30;89.0;-90.0
659.0;-23.0;693.0;763.0;480.0;341.0;-284.0;36;68.0;-56.0
656.0;-81.0;708.0;812.0;451.0;366.0;-253.0;37;68.0;-22.0
657.0;-106.0;709.0;825.0;447.0;368.0;-246.0;37;69.0;-17.0
670.0;-214.0;712.0;857.0;456.0;340.0;-201.0;37;57.0;-37.0
669.0;-160.0;720.0;1347.0;512.0;343.0;-176.0;76;51.0;-63.0
