NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
60.0;0.9;69.0;73.0;1112.0;3.5;13.9;59.6;0.9408;1398.0;1041.0;683.0;899.0
-200.0;-200.0;42.0;35.0;1134.0;3.5;16.2;69.9;1.2756;1492.0;882.0;685.0;673.0
-200.0;1.3;55.0;211.0;681.0;8.2;20.6;67.5;1.621;1548.0;1167.0;907.0;1082.0
-200.0;1.6;96.0;98.0;949.0;6.5;16.2;50.2;0.9156;1455.0;1003.0;836.0;748.0
-200.0;1.2;-200.0;-200.0;865.0;3.9;2.2;59.6;0.4333;903.0;966.0;703.0;989.0
151.0;1.9;97.0;107.0;962.0;9.3;13.7;49.5;0.7695;1514.0;1065.0;953.0;790.0
-200.0;1.1;60.0;58.0;781.0;6.3;25.0;49.2;1.5418;1627.0;1032.0;826.0;1075.0
-200.0;2.0;126.0;242.0;622.0;11.4;24.3;44.7;1.3432;1663.0;1060.0;1029.0;1210.0
-200.0;1.5;111.0;196.0;725.0;6.4;16.3;51.9;0.9535;1259.0;1120.0;829.0;910.0
-200.0;1.1;54.0;113.0;919.0;5.1;18.9;60.7;1.311;1340.0;911.0;769.0;791.0
-200.0;0.9;-200.0;-200.0;826.0;5.5;24.8;48.5;1.4953;1564.0;954.0;790.0;1066.0
-200.0;0.8;68.0;82.0;957.0;4.1;22.3;47.7;1.2643;1295.0;891.0;714.0;773.0
-200.0;1.6;93.0;113.0;1015.0;8.6;25.0;24.2;0.7568;1463.0;988.0;924.0;835.0
-200.0;1.7;87.0;106.0;998.0;9.2;25.5;22.6;0.7288;1460.0;997.0;947.0;815.0
-200.0;1.7;112.0;113.0;776.0;10.2;24.8;36.8;1.1357;1614.0;1036.0;986.0;868.0
-200.0;1.5;104.0;98.0;794.0;9.5;23.7;43.4;1.2495;1648.0;1049.0;958.0;861.0
-200.0;0.8;152.0;289.0;641.0;7.5;14.0;47.8;0.7582;1224.0;1177.0;878.0;844.0
-200.0;0.9;58.0;54.0;911.0;4.7;28.0;43.4;1.6162;1535.0;913.0;749.0;742.0
-200.0;1.8;124.0;143.0;757.0;11.0;24.2;35.9;1.0684;1651.0;1035.0;1015.0;940.0
-200.0;1.6;120.0;230.0;739.0;6.3;15.9;52.2;0.9377;1223.0;1099.0;826.0;940.0
-200.0;1.6;111.0;165.0;1010.0;7.8;17.5;30.9;0.6111;1394.0;1002.0;893.0;775.0
-200.0;2.0;90.0;230.0;667.0;10.1;25.3;48.0;1.5249;1537.0;1184.0;983.0;1046.0
-200.0;2.0;87.0;239.0;670.0;9.7;26.5;44.9;1.5278;1533.0;1189.0;965.0;1060.0
-200.0;0.8;61.0;61.0;810.0;5.5;24.6;52.2;1.5881;1597.0;967.0;789.0;995.0
-200.0;0.7;62.0;56.0;806.0;5.8;24.4;50.5;1.5243;1586.0;968.0;803.0;1003.0
-200.0;1.9;76.0;255.0;640.0;10.7;18.1;67.5;1.3855;1474.0;1132.0;1002.0;1126.0
-200.0;1.1;73.0;75.0;948.0;6.0;20.5;49.3;1.173;1571.0;1110.0;814.0;854.0
-200.0;1.0;69.0;74.0;934.0;6.1;21.4;46.6;1.1764;1563.0;1094.0;815.0;852.0
-200.0;1.4;86.0;90.0;1059.0;8.1;27.4;20.5;0.7379;1437.0;985.0;903.0;712.0
-200.0;1.5;94.0;90.0;822.0;9.0;27.4;33.4;1.2022;1658.0;1045.0;940.0;920.0
-200.0;2.3;142.0;296.0;752.0;9.1;17.2;51.5;1.0015;1305.0;1075.0;943.0;894.0
-200.0;1.9;118.0;234.0;767.0;8.0;17.7;51.5;1.0357;1275.0;1030.0;899.0;836.0
-200.0;1.5;117.0;237.0;720.0;6.2;11.1;70.2;0.9276;1247.0;1108.0;823.0;961.0
-200.0;1.5;81.0;93.0;991.0;6.9;25.8;27.7;0.9076;1490.0;1079.0;851.0;738.0
-200.0;3.1;124.0;506.0;689.0;9.4;13.8;76.8;1.206;1400.0;1181.0;956.0;1058.0
-200.0;1.0;51.0;98.0;878.0;5.2;15.7;76.3;1.3519;1329.0;904.0;774.0;805.0
-200.0;1.0;65.0;119.0;925.0;4.3;19.9;64.9;1.4905;1326.0;926.0;727.0;729.0
-200.0;1.8;71.0;226.0;689.0;8.8;22.0;67.0;1.7441;1595.0;1141.0;932.0;1014.0
212.0;2.6;108.0;172.0;781.0;11.0;17.6;46.7;0.9324;1666.0;1223.0;1014.0;1219.0
210.0;2.5;129.0;159.0;871.0;11.2;16.1;35.0;0.6372;1534.0;1127.0;1022.0;921.0
-200.0;1.9;103.0;140.0;854.0;11.0;27.4;22.8;0.8219;1604.0;1138.0;1015.0;1115.0
-200.0;2.2;58.0;252.0;665.0;10.7;17.5;73.2;1.4515;1542.0;1071.0;1003.0;1045.0
-200.0;1.0;74.0;71.0;880.0;6.4;21.6;47.5;1.2118;1513.0;925.0;831.0;789.0
-200.0;1.1;71.0;65.0;816.0;7.2;22.6;51.0;1.3805;1639.0;1007.0;864.0;987.0
-200.0;1.0;69.0;92.0;923.0;7.0;19.8;50.4;1.1525;1608.0;912.0;858.0;894.0
154.0;2.8;124.0;153.0;987.0;12.3;19.4;31.3;0.695;1600.0;1328.0;1059.0;1101.0
-200.0;0.8;52.0;162.0;803.0;5.7;16.1;69.6;1.2593;1257.0;951.0;800.0;836.0
-200.0;1.9;124.0;133.0;817.0;10.7;27.4;27.1;0.9736;1588.0;1008.0;1004.0;1125.0
-200.0;2.4;126.0;352.0;661.0;11.4;17.7;55.5;1.1127;1480.0;1129.0;1028.0;1050.0
192.0;1.7;89.0;91.0;884.0;9.0;25.6;36.0;1.1629;1610.0;1223.0;938.0;880.0
-200.0;1.9;110.0;139.0;781.0;10.4;23.1;44.2;1.2317;1682.0;1075.0;993.0;946.0
-200.0;-200.0;-200.0;-200.0;1043.0;5.0;17.9;49.9;1.0135;1462.0;970.0;763.0;608.0
-200.0;1.1;62.0;59.0;823.0;4.7;23.7;53.2;1.5418;1464.0;930.0;749.0;777.0
-200.0;1.3;64.0;85.0;857.0;8.3;18.6;56.0;1.1865;1639.0;934.0;911.0;863.0
-200.0;1.7;79.0;69.0;706.0;10.6;34.7;35.9;1.9528;1766.0;1118.0;999.0;878.0
-200.0;2.2;140.0;189.0;778.0;12.2;36.2;18.0;1.0636;1633.0;1076.0;1057.0;1076.0
-200.0;2.3;116.0;327.0;842.0;8.7;17.6;19.9;0.3952;1001.0;929.0;928.0;893.0
-200.0;0.8;73.0;79.0;942.0;5.0;18.8;49.0;1.0505;1444.0;855.0;762.0;959.0
-200.0;0.7;57.0;59.0;906.0;5.6;21.1;47.3;1.1654;1521.0;879.0;792.0;825.0
-200.0;1.9;114.0;358.0;844.0;7.6;15.0;55.3;0.9338;1288.0;1091.0;882.0;931.0
-200.0;2.6;115.0;359.0;657.0;11.3;14.5;60.4;0.9909;1374.0;1130.0;1026.0;1209.0
-200.0;2.4;133.0;350.0;781.0;10.7;14.9;24.9;0.4178;1071.0;1006.0;1005.0;1045.0
-200.0;1.4;133.0;227.0;786.0;5.2;7.7;41.7;0.4387;949.0;1039.0;774.0;1173.0
-200.0;1.3;94.0;89.0;866.0;7.2;24.7;38.8;1.1929;1551.0;990.0;866.0;728.0
-200.0;0.6;130.0;218.0;653.0;6.2;15.0;48.6;0.8253;1184.0;1136.0;822.0;744.0
-200.0;2.1;93.0;171.0;719.0;12.0;27.1;32.4;1.1462;1624.0;1028.0;1048.0;1135.0
-200.0;-200.0;101.0;90.0;835.0;8.7;24.5;28.0;0.8489;1482.0;902.0;929.0;824.0
-200.0;1.0;80.0;58.0;909.0;6.5;23.3;49.9;1.4135;1604.0;935.0;836.0;855.0
-200.0;1.2;72.0;59.0;1062.0;5.2;21.8;45.6;1.1763;1514.0;883.0;773.0;621.0
-200.0;1.7;120.0;226.0;727.0;5.6;9.5;69.5;0.8261;1170.0;1135.0;792.0;1151.0
27.0;0.5;36.0;25.0;1499.0;1.3;10.5;59.9;0.7624;1176.0;844.0;532.0;376.0
-200.0;0.5;41.0;73.0;1009.0;2.8;16.5;71.0;1.3239;1204.0;852.0;639.0;723.0
-200.0;1.0;127.0;273.0;723.0;6.7;9.9;81.0;0.9885;1286.0;1174.0;842.0;975.0
-200.0;0.9;124.0;232.0;712.0;6.6;9.5;83.8;0.9972;1298.0;1197.0;840.0;974.0
-200.0;3.0;150.0;519.0;739.0;17.8;26.6;30.3;1.0378;1594.0;1227.0;1233.0;1384.0
-200.0;1.3;86.0;89.0;946.0;7.4;36.6;15.2;0.9177;1436.0;912.0;873.0;614.0
-200.0;0.9;76.0;56.0;919.0;4.6;21.3;45.9;1.1471;1415.0;863.0;746.0;961.0
-200.0;0.7;63.0;51.0;917.0;5.0;21.3;46.5;1.1608;1430.0;865.0;764.0;826.0
-200.0;5.6;208.0;949.0;446.0;27.2;15.8;56.3;1.0026;1845.0;1608.0;1483.0;2058.0
-200.0;1.4;100.0;190.0;822.0;5.1;12.4;73.8;1.0574;1196.0;1086.0;769.0;857.0
-200.0;1.1;59.0;61.0;841.0;6.0;26.3;50.1;1.6889;1562.0;955.0;811.0;759.0
-200.0;-200.0;-200.0;-200.0;608.0;12.5;22.5;57.5;1.5518;1665.0;1268.0;1066.0;1240.0
-200.0;2.0;87.0;137.0;771.0;10.8;29.8;28.5;1.1809;1545.0;1021.0;1009.0;769.0
-200.0;1.6;115.0;96.0;787.0;9.5;35.0;17.9;0.99;1438.0;964.0;959.0;731.0
-200.0;2.3;162.0;228.0;735.0;8.6;10.1;33.2;0.4115;1036.0;1069.0;923.0;875.0
-200.0;1.5;170.0;290.0;755.0;5.5;3.8;83.8;0.6771;1146.0;1071.0;787.0;947.0
-200.0;2.3;125.0;152.0;727.0;11.8;23.0;46.2;1.2815;1719.0;1147.0;1043.0;1042.0
-200.0;1.6;115.0;203.0;783.0;5.6;12.5;63.7;0.9196;1187.0;1056.0;795.0;896.0
-200.0;1.2;117.0;117.0;1044.0;8.4;22.3;33.6;0.8913;1515.0;976.0;916.0;880.0
-200.0;1.5;87.0;77.0;791.0;7.6;25.3;47.6;1.513;1662.0;1024.0;882.0;1072.0
97.0;1.7;108.0;118.0;1064.0;5.9;10.1;66.9;0.8248;1435.0;1047.0;809.0;766.0
-200.0;-200.0;131.0;120.0;777.0;10.8;39.2;16.4;1.1439;1534.0;1102.0;1007.0;880.0
-200.0;2.2;99.0;261.0;908.0;7.8;21.5;31.4;0.7943;1278.0;990.0;891.0;765.0
-200.0;4.0;194.0;515.0;691.0;16.7;12.7;28.9;0.4233;1263.0;1025.0;1202.0;1191.0
-200.0;2.4;125.0;322.0;707.0;8.2;12.6;76.5;1.1106;1317.0;1170.0;906.0;1046.0
-200.0;1.5;142.0;228.0;728.0;5.6;11.8;53.4;0.7366;1173.0;1131.0;793.0;1054.0
165.0;2.0;111.0;122.0;949.0;8.7;18.3;31.6;0.6562;1426.0;1037.0;927.0;740.0
-200.0;2.1;86.0;308.0;661.0;9.4;14.1;84.1;1.3461;1452.0;1165.0;957.0;979.0
-200.0;-200.0;137.0;120.0;725.0;12.3;38.6;16.1;1.0853;1601.0;1062.0;1060.0;830.0
-200.0;2.0;114.0;287.0;1113.0;7.4;14.5;56.5;0.9306;1235.0;1019.0;874.0;905.0
-200.0;1.7;116.0;244.0;660.0;7.3;12.7;69.9;1.0223;1292.0;1177.0;871.0;1192.0
-200.0;1.2;62.0;118.0;768.0;7.1;20.2;65.8;1.535;1450.0;1010.0;860.0;1212.0
-200.0;1.9;110.0;109.0;837.0;12.5;37.3;16.6;1.0435;1689.0;1027.0;1066.0;814.0
-200.0;1.7;91.0;159.0;665.0;10.7;21.1;64.7;1.5956;1577.0;1192.0;1004.0;1176.0
-200.0;1.6;116.0;111.0;818.0;9.7;25.3;30.9;0.9815;1565.0;1011.0;967.0;748.0
-200.0;1.7;50.0;279.0;653.0;10.8;18.2;70.0;1.4519;1589.0;1147.0;1009.0;1096.0
-200.0;1.6;128.0;240.0;726.0;5.9;15.6;54.0;0.9515;1233.0;1124.0;805.0;938.0
-200.0;0.8;-200.0;-200.0;846.0;6.1;22.2;52.7;1.3891;1613.0;957.0;816.0;903.0
-200.0;1.5;76.0;69.0;687.0;9.1;28.2;51.1;1.9221;1772.0;1098.0;944.0;1086.0
-200.0;2.3;103.0;157.0;846.0;10.2;23.5;41.2;1.1759;1726.0;1000.0;985.0;879.0
-200.0;1.7;129.0;145.0;845.0;9.6;34.4;19.3;1.0325;1545.0;1008.0;962.0;742.0
81.0;1.3;75.0;89.0;1152.0;5.3;14.2;36.8;0.5922;1279.0;962.0;776.0;550.0
-200.0;0.8;50.0;48.0;867.0;4.1;24.9;50.6;1.5755;1527.0;954.0;715.0;1010.0
-200.0;2.1;145.0;156.0;673.0;16.5;41.9;14.8;1.1944;1775.0;1225.0;1196.0;1277.0
-200.0;2.3;120.0;346.0;729.0;8.2;12.6;63.2;0.9209;1274.0;1136.0;906.0;1140.0
-200.0;1.6;85.0;97.0;704.0;6.9;28.1;48.0;1.7933;1639.0;1070.0;852.0;867.0
-200.0;1.5;83.0;72.0;833.0;10.3;36.1;22.1;1.3004;1718.0;1060.0;991.0;778.0
-200.0;1.5;61.0;101.0;803.0;6.9;33.4;39.9;2.0177;1712.0;1066.0;855.0;929.0
-200.0;1.6;73.0;71.0;733.0;7.9;35.3;29.4;1.6577;1592.0;1030.0;897.0;668.0
-200.0;2.4;120.0;176.0;768.0;12.1;25.2;28.6;0.9008;1592.0;981.0;1054.0;1135.0
-200.0;0.8;70.0;74.0;806.0;5.8;23.6;51.5;1.4852;1597.0;973.0;802.0;1139.0
-200.0;0.5;55.0;34.0;891.0;3.9;25.6;45.8;1.4801;1500.0;912.0;706.0;1022.0
-200.0;1.5;123.0;107.0;733.0;12.3;43.1;13.8;1.1803;1622.0;1080.0;1059.0;908.0
-200.0;2.7;124.0;416.0;701.0;9.4;12.1;64.8;0.9135;1313.0;1184.0;954.0;1133.0
-200.0;2.4;96.0;181.0;823.0;10.9;25.3;35.8;1.1421;1710.0;1003.0;1009.0;1015.0
-200.0;-200.0;-200.0;-200.0;588.0;18.5;8.1;59.1;0.6397;1447.0;1209.0;1255.0;1499.0
-200.0;1.9;210.0;317.0;701.0;8.3;5.1;74.5;0.6621;1192.0;1090.0;910.0;974.0
-200.0;1.3;54.0;70.0;851.0;5.5;34.5;35.1;1.8856;1629.0;975.0;788.0;701.0
207.0;2.9;119.0;171.0;830.0;14.9;23.3;32.2;0.9096;1831.0;1417.0;1146.0;1404.0
-200.0;-200.0;111.0;109.0;819.0;10.6;28.4;24.7;0.9404;1536.0;933.0;1001.0;776.0
-200.0;3.7;181.0;683.0;497.0;18.8;9.5;47.2;0.5589;1408.0;1451.0;1264.0;1965.0
-200.0;1.6;87.0;124.0;1026.0;7.3;18.5;36.7;0.7764;1509.0;1090.0;868.0;766.0
-200.0;1.8;129.0;130.0;723.0;13.2;42.8;13.8;1.1681;1638.0;1085.0;1091.0;1010.0
-200.0;3.2;84.0;189.0;704.0;14.3;14.8;37.5;0.6259;1346.0;1024.0;1127.0;943.0
-200.0;0.7;34.0;58.0;830.0;4.7;23.5;67.4;1.9305;1633.0;927.0;747.0;910.0
-200.0;1.4;57.0;72.0;778.0;7.8;31.4;40.7;1.8377;1701.0;1057.0;890.0;801.0
-200.0;1.5;69.0;65.0;767.0;7.4;25.7;54.1;1.7546;1617.0;963.0;872.0;803.0
-200.0;1.4;110.0;374.0;732.0;7.3;5.7;79.3;0.7326;1160.0;1079.0;869.0;1039.0
-200.0;1.1;55.0;43.0;816.0;5.8;25.4;55.1;1.7628;1571.0;918.0;805.0;759.0
-200.0;1.2;57.0;49.0;771.0;6.5;25.8;60.4;1.9759;1662.0;1001.0;836.0;821.0
-200.0;1.1;51.0;40.0;774.0;6.3;25.5;61.6;1.9804;1637.0;967.0;824.0;862.0
-200.0;-200.0;-200.0;-200.0;849.0;11.0;24.4;30.9;0.934;1642.0;1161.0;1016.0;1187.0
-200.0;1.7;103.0;95.0;815.0;9.0;19.7;47.1;1.0666;1622.0;1238.0;940.0;877.0
-200.0;3.1;140.0;167.0;635.0;19.7;33.9;26.8;1.3899;2067.0;1245.0;1287.0;1288.0
-200.0;1.9;116.0;148.0;734.0;10.3;25.0;38.3;1.198;1633.0;1084.0;990.0;1284.0
-200.0;2.9;137.0;201.0;648.0;16.9;32.2;27.6;1.3044;1900.0;1268.0;1206.0;1434.0
-200.0;1.6;66.0;174.0;665.0;9.9;22.3;60.6;1.608;1565.0;1217.0;975.0;1109.0
-200.0;2.8;113.0;195.0;768.0;12.3;15.4;52.1;0.9046;1768.0;1474.0;1061.0;1406.0
-200.0;-200.0;-200.0;-200.0;537.0;21.0;19.3;59.6;1.3195;1907.0;1340.0;1324.0;1412.0
-200.0;-200.0;-200.0;-200.0;643.0;11.8;29.9;39.6;1.6397;1747.0;1143.0;1043.0;1079.0
-200.0;3.3;107.0;445.0;504.0;20.9;20.8;56.3;1.3664;1799.0;1354.0;1321.0;1496.0
-200.0;2.5;232.0;375.0;629.0;10.1;5.7;72.5;0.6686;1244.0;1151.0;983.0;1121.0
-200.0;1.8;104.0;200.0;655.0;10.4;24.4;53.4;1.6031;1672.0;1063.0;991.0;966.0
-200.0;-200.0;-200.0;-200.0;1057.0;2.8;9.8;45.2;0.5489;929.0;848.0;639.0;574.0
-200.0;1.3;92.0;78.0;980.0;6.7;21.7;50.8;1.3019;1615.0;942.0;846.0;905.0
-200.0;0.6;49.0;38.0;949.0;4.3;21.2;56.8;1.4094;1550.0;914.0;725.0;780.0
-200.0;-200.0;-200.0;-200.0;435.0;29.4;25.3;49.6;1.5805;2205.0;1629.0;1536.0;1773.0
-200.0;1.9;96.0;189.0;671.0;9.5;23.7;55.4;1.6031;1637.0;1046.0;960.0;899.0
-200.0;1.8;160.0;278.0;842.0;4.6;7.0;60.0;0.6055;998.0;1011.0;742.0;929.0
-200.0;1.2;93.0;79.0;909.0;8.0;36.9;17.5;1.0789;1524.0;970.0;900.0;664.0
-200.0;1.4;123.0;144.0;889.0;12.6;28.9;26.0;1.0188;1683.0;1044.0;1069.0;942.0
-200.0;2.8;216.0;408.0;640.0;10.7;5.0;46.6;0.4099;1111.0;1177.0;1004.0;1341.0
-200.0;2.0;108.0;213.0;686.0;12.3;33.3;24.4;1.232;1601.0;1028.0;1060.0;806.0
-200.0;1.5;116.0;111.0;856.0;9.5;33.9;18.4;0.9587;1544.0;995.0;959.0;690.0
-200.0;2.8;122.0;166.0;706.0;13.7;28.3;34.5;1.3084;1878.0;1172.0;1108.0;1058.0
-200.0;2.5;177.0;344.0;654.0;9.1;8.5;57.9;0.6435;1205.0;1161.0;945.0;1077.0
-200.0;0.7;64.0;47.0;774.0;6.3;25.1;48.5;1.5266;1602.0;989.0;825.0;1126.0
-200.0;5.0;190.0;716.0;513.0;18.2;8.2;75.2;0.8185;1504.0;1360.0;1246.0;1600.0
-200.0;1.5;73.0;134.0;800.0;9.6;14.5;65.7;1.0804;1705.0;1152.0;964.0;1096.0
211.0;2.3;116.0;152.0;865.0;8.6;13.6;61.4;0.9519;1576.0;1150.0;925.0;820.0
-200.0;1.1;69.0;64.0;835.0;6.1;23.7;54.3;1.5731;1669.0;1022.0;817.0;821.0
-200.0;2.3;173.0;326.0;715.0;7.9;5.7;42.1;0.3885;1024.0;1102.0;897.0;1196.0
-200.0;3.5;173.0;539.0;573.0;14.4;10.8;40.3;0.5201;1255.0;1268.0;1128.0;1533.0
-200.0;1.4;90.0;72.0;830.0;5.9;25.9;52.9;1.7478;1580.0;994.0;806.0;674.0
-200.0;1.8;107.0;280.0;1705.0;7.1;11.1;84.3;1.1137;1293.0;1040.0;859.0;889.0
-200.0;1.2;74.0;57.0;867.0;5.1;26.6;50.4;1.724;1534.0;957.0;767.0;577.0
-200.0;2.1;126.0;152.0;776.0;13.0;30.8;26.7;1.168;1772.0;1032.0;1083.0;916.0
301.0;2.6;125.0;166.0;816.0;14.2;20.4;26.7;0.6323;1609.0;1176.0;1123.0;1068.0
44.0;0.7;49.0;57.0;1237.0;2.4;10.2;66.6;0.8299;1322.0;909.0;615.0;790.0
99.0;1.9;107.0;112.0;1081.0;8.2;21.9;29.0;0.7525;1511.0;1258.0;906.0;900.0
-200.0;1.5;95.0;171.0;969.0;7.4;19.8;59.4;1.3554;1682.0;966.0;874.0;999.0
-200.0;-200.0;59.0;89.0;914.0;8.7;21.9;60.9;1.5799;1787.0;1036.0;928.0;909.0
-200.0;1.6;89.0;85.0;889.0;7.8;35.3;20.8;1.1664;1602.0;989.0;889.0;664.0
-200.0;1.1;91.0;146.0;816.0;3.9;12.4;69.5;0.9986;1167.0;1047.0;708.0;949.0
-200.0;2.5;124.0;168.0;761.0;15.7;33.7;25.5;1.3095;1902.0;1146.0;1171.0;1138.0
-200.0;1.1;102.0;139.0;1051.0;2.4;3.6;45.8;0.3674;819.0;873.0;610.0;527.0
-200.0;0.3;98.0;64.0;669.0;10.7;28.0;46.2;1.721;1746.0;1092.0;1005.0;836.0
-200.0;1.8;101.0;94.0;919.0;8.9;23.3;44.5;1.2566;1683.0;979.0;937.0;858.0
-200.0;0.6;55.0;41.0;1034.0;3.7;25.5;35.7;1.1499;1412.0;848.0;692.0;734.0
-200.0;1.0;64.0;115.0;1094.0;2.3;13.2;62.9;0.9517;1071.0;857.0;605.0;636.0
-200.0;-200.0;82.0;93.0;942.0;6.2;32.6;22.5;1.0901;1413.0;883.0;820.0;594.0
-200.0;-200.0;119.0;174.0;840.0;4.6;2.8;70.9;0.5383;979.0;980.0;744.0;970.0
-200.0;-200.0;-200.0;-200.0;684.0;9.3;18.4;74.5;1.5634;1519.0;1087.0;950.0;1049.0
-200.0;3.4;101.0;542.0;586.0;14.0;13.1;78.7;1.1817;1528.0;1270.0;1117.0;1290.0
-200.0;1.4;99.0;249.0;945.0;5.3;15.2;50.1;0.858;1142.0;946.0;780.0;801.0
-200.0;1.4;65.0;80.0;845.0;6.6;38.7;25.8;1.7426;1607.0;1048.0;839.0;700.0
-200.0;1.8;103.0;118.0;865.0;9.4;29.4;32.9;1.3244;1697.0;1014.0;954.0;818.0
-200.0;2.6;143.0;177.0;825.0;14.8;37.7;17.7;1.1383;1793.0;1083.0;1141.0;1008.0
-200.0;0.6;46.0;35.0;1097.0;3.0;21.9;50.7;1.3138;1442.0;811.0;651.0;579.0
-200.0;2.0;131.0;251.0;984.0;10.6;25.4;30.5;0.9722;1361.0;1100.0;999.0;1145.0
633.0;4.6;129.0;240.0;630.0;23.8;18.1;40.3;0.8294;2050.0;1461.0;1398.0;1628.0
-200.0;1.5;139.0;223.0;924.0;4.7;7.0;33.5;0.3367;850.0;905.0;747.0;691.0
-200.0;2.8;154.0;209.0;752.0;14.2;29.5;23.8;0.9623;1688.0;1073.0;1124.0;1175.0
-200.0;0.8;95.0;169.0;874.0;3.3;4.2;79.1;0.6611;1020.0;975.0;668.0;951.0
-200.0;0.4;36.0;42.0;1119.0;2.1;20.8;55.9;1.3581;1246.0;814.0;589.0;565.0
-200.0;2.7;129.0;324.0;608.0;15.9;26.4;47.3;1.6006;1784.0;1248.0;1177.0;1230.0
-200.0;2.6;120.0;267.0;657.0;14.0;27.9;37.0;1.372;1646.0;1138.0;1117.0;1019.0
-200.0;1.7;116.0;252.0;1006.0;12.6;37.1;15.0;0.9297;1380.0;1054.0;1071.0;940.0
-200.0;1.6;62.0;58.0;725.0;8.6;30.7;48.1;2.0821;1757.0;1106.0;924.0;910.0
-200.0;1.0;81.0;63.0;936.0;6.0;23.5;48.3;1.3777;1592.0;886.0;813.0;918.0
-200.0;1.1;61.0;68.0;821.0;6.3;24.0;57.2;1.6835;1639.0;967.0;826.0;822.0
-200.0;1.0;89.0;206.0;842.0;5.2;10.4;77.3;0.9709;1189.0;988.0;774.0;841.0
-200.0;1.3;72.0;78.0;1015.0;6.1;23.6;36.4;1.0431;1531.0;1008.0;816.0;689.0
-200.0;2.3;126.0;137.0;901.0;13.1;25.2;24.9;0.7829;1660.0;1379.0;1087.0;1144.0
-200.0;2.1;120.0;120.0;769.0;11.9;36.5;16.7;1.0045;1578.0;1003.0;1047.0;782.0
-200.0;-200.0;-200.0;-200.0;951.0;6.5;13.9;61.1;0.9656;1501.0;997.0;835.0;888.0
-200.0;2.4;103.0;378.0;795.0;6.3;13.0;79.2;1.182;1285.0;1096.0;826.0;911.0
-200.0;2.3;180.0;202.0;779.0;14.0;32.2;17.1;0.8124;1602.0;1009.0;1116.0;877.0
-200.0;1.4;93.0;89.0;799.0;8.8;26.7;36.4;1.2596;1612.0;997.0;933.0;763.0
-200.0;2.3;93.0;340.0;666.0;10.8;22.4;63.2;1.6878;1638.0;1185.0;1006.0;1065.0
-200.0;1.5;82.0;93.0;972.0;6.7;22.3;44.9;1.1973;1583.0;914.0;845.0;703.0
-200.0;1.6;106.0;222.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;1.6;98.0;109.0;843.0;8.6;29.3;35.9;1.4411;1736.0;1095.0;923.0;999.0
-200.0;1.0;68.0;172.0;917.0;4.0;11.8;71.4;0.9864;1139.0;950.0;713.0;841.0
-200.0;2.4;113.0;171.0;892.0;4.1;9.8;43.3;0.5238;939.0;959.0;717.0;664.0
-200.0;0.4;64.0;46.0;1181.0;5.4;21.4;36.9;0.9271;1407.0;878.0;784.0;610.0
-200.0;1.0;69.0;92.0;897.0;7.5;19.9;51.8;1.1911;1651.0;915.0;877.0;937.0
-200.0;2.0;174.0;320.0;689.0;8.0;4.4;47.5;0.4017;1014.0;1141.0;898.0;1356.0
-200.0;-200.0;-200.0;-200.0;1266.0;2.6;16.8;46.8;0.8881;1303.0;830.0;625.0;568.0
-200.0;1.7;60.0;46.0;735.0;8.5;37.2;29.1;1.8185;1676.0;1063.0;919.0;821.0
-200.0;0.8;59.0;65.0;947.0;6.5;20.4;54.1;1.28;1598.0;872.0;833.0;760.0
-200.0;-200.0;-200.0;-200.0;810.0;7.0;33.1;32.6;1.6188;1576.0;1024.0;859.0;710.0
-200.0;0.4;109.0;165.0;822.0;4.4;9.9;79.8;0.9725;1208.0;1106.0;733.0;902.0
-200.0;1.9;110.0;126.0;767.0;12.7;34.4;22.5;1.205;1786.0;1085.0;1075.0;913.0
-200.0;1.6;79.0;210.0;926.0;7.6;27.6;28.7;1.0406;1339.0;953.0;881.0;704.0
-200.0;1.7;102.0;103.0;822.0;9.6;31.2;32.4;1.4517;1743.0;1097.0;964.0;853.0
-200.0;2.6;108.0;208.0;727.0;13.6;17.6;43.3;0.8647;1721.0;1187.0;1104.0;1391.0
-200.0;1.0;70.0;57.0;845.0;6.7;21.6;51.9;1.3254;1539.0;940.0;845.0;704.0
-200.0;1.6;67.0;68.0;881.0;8.5;17.5;63.9;1.2667;1661.0;1000.0;918.0;802.0
-200.0;-200.0;53.0;80.0;1003.0;7.4;28.9;34.8;1.3603;1669.0;978.0;873.0;788.0
-200.0;0.7;54.0;45.0;1340.0;2.3;19.8;45.7;1.0424;1337.0;807.0;606.0;440.0
-200.0;1.1;86.0;70.0;915.0;7.5;24.2;39.5;1.1764;1628.0;919.0;880.0;1013.0
-200.0;2.4;168.0;216.0;762.0;15.3;39.6;13.2;0.9332;1674.0;1055.0;1157.0;985.0
-200.0;2.5;87.0;323.0;611.0;12.9;26.3;43.7;1.4718;1642.0;1214.0;1080.0;1190.0
-200.0;1.0;100.0;135.0;1001.0;2.9;4.4;53.1;0.4484;875.0;895.0;648.0;839.0
-200.0;0.4;41.0;55.0;1498.0;0.8;10.4;37.4;0.4717;821.0;704.0;478.0;348.0
