NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;2.5;120.0;366.0;781.0;11.1;18.6;49.1;1.0425;1363.0;1163.0;1016.0;1339.0
-200.0;1.9;99.0;252.0;780.0;6.9;13.4;61.9;0.9513;1242.0;1069.0;854.0;999.0
-200.0;2.3;120.0;346.0;729.0;8.2;12.6;63.2;0.9209;1274.0;1136.0;906.0;1140.0
-200.0;3.2;199.0;464.0;635.0;10.2;7.2;69.5;0.7084;1255.0;1225.0;985.0;1169.0
-200.0;2.2;110.0;307.0;778.0;6.5;11.8;65.0;0.8966;1216.0;1089.0;835.0;1004.0
-200.0;1.4;76.0;153.0;877.0;5.2;11.1;68.2;0.8979;1194.0;1028.0;773.0;871.0
-200.0;1.2;93.0;79.0;909.0;8.0;36.9;17.5;1.0789;1524.0;970.0;900.0;664.0
-200.0;1.2;89.0;80.0;942.0;7.3;35.3;17.0;0.9561;1454.0;929.0;869.0;624.0
-200.0;1.0;77.0;127.0;944.0;2.5;7.0;77.3;0.7782;1039.0;944.0;617.0;766.0
-200.0;2.3;86.0;289.0;738.0;7.6;10.8;77.5;1.0027;1260.0;1143.0;882.0;1069.0
-200.0;0.9;68.0;57.0;957.0;6.6;23.5;32.7;0.9349;1453.0;924.0;839.0;849.0
-200.0;2.6;142.0;185.0;832.0;15.2;35.4;14.7;0.8323;1691.0;1028.0;1155.0;925.0
-200.0;1.7;99.0;320.0;820.0;7.6;12.3;81.9;1.1674;1295.0;1197.0;881.0;1173.0
-200.0;1.6;201.0;454.0;622.0;8.8;3.5;54.2;0.4297;1052.0;1208.0;931.0;1485.0
-200.0;1.7;95.0;393.0;731.0;8.4;9.3;76.9;0.9007;1289.0;1118.0;915.0;1059.0
-200.0;1.0;75.0;203.0;864.0;4.6;9.1;77.3;0.8944;1155.0;974.0;743.0;885.0
-200.0;2.3;144.0;333.0;643.0;9.2;13.2;64.5;0.9732;1334.0;1182.0;947.0;1210.0
-200.0;1.8;86.0;380.0;718.0;8.7;9.5;80.3;0.9532;1315.0;1108.0;927.0;1106.0
-200.0;1.0;64.0;188.0;907.0;4.1;9.8;79.2;0.9567;1152.0;953.0;717.0;911.0
-200.0;1.1;85.0;131.0;1054.0;2.9;8.4;54.5;0.6022;962.0;868.0;647.0;828.0
-200.0;1.4;81.0;295.0;809.0;5.4;10.6;78.8;1.008;1195.0;1023.0;781.0;1019.0
-200.0;2.3;148.0;389.0;717.0;8.3;5.9;66.4;0.6226;1112.0;1124.0;910.0;1340.0
-200.0;2.3;145.0;274.0;777.0;7.1;9.7;62.5;0.7509;1131.0;1096.0;860.0;1179.0
-200.0;1.9;120.0;127.0;877.0;12.3;36.4;15.1;0.9005;1668.0;1015.0;1062.0;847.0
-200.0;2.3;120.0;362.0;815.0;8.8;18.3;19.5;0.4044;1011.0;986.0;931.0;976.0
-200.0;2.2;127.0;235.0;864.0;5.1;8.8;63.8;0.7236;1068.0;999.0;771.0;995.0
-200.0;1.4;90.0;81.0;905.0;8.7;31.9;20.4;0.9462;1484.0;947.0;926.0;659.0
-200.0;1.9;110.0;109.0;837.0;12.5;37.3;16.6;1.0435;1689.0;1027.0;1066.0;814.0
-200.0;2.0;111.0;120.0;801.0;13.1;35.9;19.6;1.1422;1759.0;1096.0;1087.0;910.0
-200.0;1.1;67.0;59.0;864.0;7.5;29.1;29.6;1.1792;1537.0;1003.0;880.0;695.0
-200.0;1.5;94.0;90.0;822.0;9.0;27.4;33.4;1.2022;1658.0;1045.0;940.0;920.0
-200.0;2.3;142.0;296.0;752.0;9.1;17.2;51.5;1.0015;1305.0;1075.0;943.0;894.0
-200.0;1.9;118.0;234.0;767.0;8.0;17.7;51.5;1.0357;1275.0;1030.0;899.0;836.0
-200.0;3.4;177.0;492.0;540.0;14.4;18.9;34.4;0.7436;1441.0;1324.0;1128.0;1319.0
107.0;1.4;77.0;86.0;1060.0;6.0;20.7;31.6;0.7602;1395.0;981.0;810.0;605.0
-200.0;2.2;135.0;337.0;690.0;9.8;16.8;58.9;1.1199;1405.0;1077.0;969.0;1023.0
-200.0;2.4;126.0;352.0;661.0;11.4;17.7;55.5;1.1127;1480.0;1129.0;1028.0;1050.0
-200.0;1.6;111.0;239.0;872.0;5.4;12.9;70.5;1.0442;1209.0;968.0;785.0;826.0
-200.0;1.5;83.0;208.0;934.0;3.7;11.5;81.0;1.101;1177.0;940.0;692.0;749.0
-200.0;2.0;109.0;122.0;728.0;11.6;26.7;35.8;1.2318;1726.0;1125.0;1035.0;1150.0
-200.0;1.2;114.0;193.0;930.0;4.8;12.3;73.4;1.049;1172.0;904.0;754.0;805.0
-200.0;2.8;168.0;395.0;689.0;11.2;11.5;78.1;1.0565;1361.0;1109.0;1021.0;1036.0
-200.0;1.5;117.0;388.0;757.0;8.1;8.9;75.6;0.8667;1244.0;1019.0;905.0;1062.0
138.0;1.6;93.0;92.0;968.0;7.0;15.3;41.5;0.7194;1410.0;1045.0;857.0;922.0
84.0;1.4;84.0;75.0;1047.0;5.1;11.2;56.2;0.7469;1326.0;1028.0;770.0;913.0
-200.0;1.4;165.0;395.0;868.0;6.8;8.0;81.6;0.8755;1213.0;973.0;850.0;852.0
-200.0;1.6;165.0;354.0;857.0;6.7;6.9;86.0;0.8632;1213.0;969.0;843.0;821.0
-200.0;2.0;149.0;332.0;760.0;9.5;7.9;73.5;0.7883;1297.0;1021.0;959.0;910.0
-200.0;1.2;103.0;233.0;972.0;5.1;13.0;40.1;0.5989;1040.0;827.0;768.0;671.0
-200.0;2.2;132.0;358.0;780.0;11.2;13.1;40.4;0.606;1226.0;973.0;1023.0;964.0
-200.0;2.3;116.0;327.0;842.0;8.7;17.6;19.9;0.3952;1001.0;929.0;928.0;893.0
-200.0;1.8;105.0;246.0;820.0;10.0;13.1;38.5;0.5776;1180.0;919.0;978.0;805.0
-200.0;1.7;131.0;359.0;850.0;7.4;10.7;50.4;0.6467;1179.0;950.0;875.0;828.0
-200.0;1.8;117.0;255.0;847.0;7.3;12.7;51.2;0.7505;1155.0;927.0;868.0;864.0
-200.0;2.3;127.0;342.0;733.0;11.4;13.4;48.4;0.7397;1255.0;1001.0;1029.0;1034.0
-200.0;1.9;103.0;120.0;742.0;10.2;25.2;42.7;1.3473;1710.0;1138.0;985.0;1141.0
-200.0;2.4;133.0;350.0;781.0;10.7;14.9;24.9;0.4178;1071.0;1006.0;1005.0;1045.0
-200.0;3.2;84.0;189.0;704.0;14.3;14.8;37.5;0.6259;1346.0;1024.0;1127.0;943.0
-200.0;1.7;80.0;254.0;650.0;10.9;18.4;61.3;1.2854;1436.0;1121.0;1012.0;1060.0
-200.0;1.2;66.0;166.0;756.0;6.7;17.6;66.5;1.3249;1362.0;1033.0;842.0;941.0
-200.0;1.3;69.0;162.0;732.0;7.6;17.8;66.9;1.3464;1363.0;1050.0;881.0;982.0
-200.0;1.9;76.0;255.0;640.0;10.7;18.1;67.5;1.3855;1474.0;1132.0;1002.0;1126.0
-200.0;0.8;52.0;162.0;803.0;5.7;16.1;69.6;1.2593;1257.0;951.0;800.0;836.0
-200.0;1.1;71.0;68.0;847.0;6.4;24.5;44.4;1.3476;1585.0;983.0;831.0;887.0
-200.0;1.5;59.0;216.0;719.0;7.6;16.8;73.3;1.3915;1430.0;1010.0;884.0;938.0
-200.0;1.8;62.0;213.0;698.0;9.2;18.4;68.5;1.439;1467.0;1091.0;945.0;1014.0
-200.0;1.6;65.0;195.0;699.0;8.8;18.5;69.5;1.4657;1481.0;1061.0;931.0;1015.0
-200.0;1.0;69.0;92.0;923.0;7.0;19.8;50.4;1.1525;1608.0;912.0;858.0;894.0
-200.0;1.1;71.0;65.0;816.0;7.2;22.6;51.0;1.3805;1639.0;1007.0;864.0;987.0
-200.0;0.6;49.0;38.0;949.0;4.3;21.2;56.8;1.4094;1550.0;914.0;725.0;780.0
-200.0;1.3;64.0;231.0;750.0;8.0;17.0;70.1;1.3512;1438.0;1019.0;901.0;960.0
-200.0;0.6;65.0;41.0;1092.0;3.5;24.8;37.8;1.1639;1435.0;807.0;681.0;765.0
-200.0;0.7;50.0;151.0;917.0;4.3;16.9;70.5;1.3504;1290.0;890.0;727.0;833.0
-200.0;2.2;58.0;252.0;665.0;10.7;17.5;73.2;1.4515;1542.0;1071.0;1003.0;1045.0
-200.0;1.1;86.0;70.0;915.0;7.5;24.2;39.5;1.1764;1628.0;919.0;880.0;1013.0
-200.0;1.5;56.0;309.0;747.0;8.7;16.1;76.3;1.3902;1497.0;1014.0;927.0;951.0
-200.0;2.0;72.0;216.0;664.0;9.4;23.9;66.3;1.9361;1636.0;1188.0;954.0;1148.0
-200.0;1.5;64.0;174.0;747.0;6.5;23.1;70.8;1.98;1562.0;1082.0;834.0;991.0
68.0;1.2;82.0;88.0;1176.0;3.7;10.6;57.7;0.7362;1292.0;964.0;692.0;573.0
178.0;1.9;91.0;118.0;991.0;8.0;19.1;26.5;0.579;1372.0;1122.0;897.0;831.0
-200.0;2.3;65.0;394.0;598.0;13.6;17.6;74.8;1.491;1699.0;1208.0;1104.0;1165.0
-200.0;2.2;79.0;289.0;672.0;10.1;23.0;62.3;1.7248;1633.0;1169.0;983.0;1033.0
-200.0;1.6;62.0;182.0;622.0;11.6;23.2;63.9;1.7957;1727.0;1160.0;1036.0;1023.0
-200.0;1.5;62.0;161.0;719.0;7.5;22.9;65.7;1.8148;1580.0;1062.0;880.0;924.0
-200.0;1.8;71.0;226.0;689.0;8.8;22.0;67.0;1.7441;1595.0;1141.0;932.0;1014.0
-200.0;2.0;83.0;259.0;717.0;8.6;24.3;57.4;1.7233;1585.0;1117.0;922.0;994.0
-200.0;1.4;82.0;237.0;762.0;7.8;16.8;79.0;1.4978;1453.0;989.0;891.0;901.0
-200.0;1.0;65.0;119.0;925.0;4.3;19.9;64.9;1.4905;1326.0;926.0;727.0;729.0
-200.0;1.2;69.0;127.0;862.0;5.4;20.1;62.6;1.4543;1331.0;950.0;782.0;807.0
-200.0;1.0;63.0;103.0;890.0;4.8;20.4;60.4;1.4263;1327.0;924.0;754.0;783.0
-200.0;1.5;88.0;177.0;805.0;6.6;20.1;60.8;1.4152;1382.0;988.0;839.0;937.0
-200.0;3.1;115.0;359.0;606.0;14.3;15.4;57.9;1.0068;1480.0;1202.0;1126.0;1212.0
-200.0;1.0;51.0;98.0;878.0;5.2;15.7;76.3;1.3519;1329.0;904.0;774.0;805.0
-200.0;0.9;58.0;99.0;925.0;4.5;16.9;72.0;1.3749;1287.0;861.0;735.0;789.0
-200.0;1.3;60.0;147.0;796.0;7.0;16.0;75.9;1.3721;1388.0;968.0;858.0;894.0
-200.0;1.0;48.0;127.0;822.0;5.5;15.5;78.5;1.3782;1331.0;912.0;788.0;847.0
-200.0;1.6;60.0;231.0;737.0;8.0;16.8;74.9;1.4258;1401.0;989.0;900.0;968.0
-200.0;2.2;68.0;311.0;624.0;12.2;17.0;76.1;1.4582;1562.0;1119.0;1056.0;1099.0
-200.0;0.6;44.0;40.0;972.0;4.0;21.3;56.7;1.4178;1559.0;899.0;708.0;780.0
-200.0;1.9;67.0;258.0;661.0;10.7;18.5;70.4;1.487;1488.0;1073.0;1005.0;1110.0
-200.0;1.7;63.0;209.0;695.0;8.9;17.9;72.4;1.4758;1516.0;1071.0;936.0;1249.0
-200.0;-200.0;-200.0;-200.0;593.0;16.0;14.1;39.2;0.6278;1323.0;1268.0;1180.0;1632.0
-200.0;1.2;62.0;118.0;768.0;7.1;20.2;65.8;1.535;1450.0;1010.0;860.0;1212.0
-200.0;1.1;69.0;64.0;835.0;6.1;23.7;54.3;1.5731;1669.0;1022.0;817.0;821.0
-200.0;2.0;87.0;239.0;670.0;9.7;26.5;44.9;1.5278;1533.0;1189.0;965.0;1060.0
-200.0;2.0;90.0;230.0;667.0;10.1;25.3;48.0;1.5249;1537.0;1184.0;983.0;1046.0
-200.0;1.4;70.0;151.0;756.0;7.4;24.8;47.9;1.4819;1421.0;1058.0;875.0;877.0
-200.0;1.2;52.0;217.0;724.0;7.6;18.1;72.3;1.4927;1473.0;1039.0;882.0;1002.0
-200.0;0.7;43.0;127.0;876.0;4.6;18.1;72.1;1.4834;1381.0;925.0;742.0;842.0
-200.0;-200.0;-200.0;-200.0;908.0;5.8;14.3;58.1;0.9404;1272.0;925.0;800.0;750.0
-200.0;1.0;51.0;146.0;800.0;6.0;19.1;70.0;1.5331;1418.0;989.0;814.0;915.0
-200.0;1.1;57.0;132.0;792.0;6.0;19.9;67.5;1.5544;1413.0;993.0;813.0;946.0
-200.0;1.7;71.0;201.0;673.0;10.1;20.4;66.7;1.583;1518.0;1146.0;983.0;1136.0
-200.0;1.7;73.0;196.0;664.0;9.8;20.3;68.1;1.6009;1509.0;1158.0;970.0;1202.0
-200.0;1.6;74.0;164.0;669.0;9.7;21.2;65.7;1.6319;1502.0;1132.0;965.0;1211.0
-200.0;1.3;63.0;126.0;714.0;7.9;21.2;68.6;1.7046;1474.0;1038.0;895.0;999.0
127.0;1.6;83.0;77.0;899.0;6.0;12.8;71.9;1.0632;1532.0;1132.0;810.0;1021.0
-200.0;1.2;72.0;281.0;932.0;5.3;16.5;49.9;0.9289;1222.0;882.0;776.0;760.0
-200.0;1.8;116.0;113.0;894.0;10.9;40.3;16.1;1.1896;1665.0;1076.0;1012.0;816.0
93.0;1.2;77.0;97.0;941.0;5.4;11.6;76.4;1.0415;1505.0;1075.0;782.0;988.0
-200.0;1.5;78.0;286.0;882.0;5.9;15.4;53.2;0.9246;1257.0;896.0;809.0;788.0
-200.0;1.0;64.0;115.0;1094.0;2.3;13.2;62.9;0.9517;1071.0;857.0;605.0;636.0
-200.0;1.0;50.0;93.0;915.0;4.6;18.1;65.2;1.343;1345.0;898.0;742.0;796.0
-200.0;1.1;54.0;113.0;919.0;5.1;18.9;60.7;1.311;1340.0;911.0;769.0;791.0
-200.0;1.3;57.0;143.0;846.0;6.5;18.8;60.9;1.3032;1381.0;952.0;833.0;881.0
-200.0;1.9;57.0;206.0;743.0;8.9;19.0;66.1;1.4415;1525.0;1057.0;934.0;1041.0
-200.0;1.9;62.0;224.0;700.0;10.3;20.0;63.3;1.4672;1556.0;1052.0;987.0;1102.0
-200.0;1.1;53.0;164.0;757.0;7.2;18.6;74.9;1.5918;1486.0;1041.0;865.0;902.0
-200.0;1.0;65.0;56.0;859.0;6.0;25.4;49.3;1.5732;1634.0;1009.0;810.0;772.0
-200.0;1.4;52.0;135.0;794.0;6.0;20.2;67.9;1.5901;1502.0;1021.0;811.0;837.0
-200.0;1.3;55.0;132.0;799.0;6.1;20.1;70.5;1.6384;1502.0;1039.0;817.0;836.0
-200.0;1.5;63.0;178.0;768.0;6.6;20.7;68.4;1.6507;1549.0;1073.0;838.0;892.0
-200.0;1.5;63.0;185.0;767.0;6.7;20.8;68.1;1.6585;1527.0;1069.0;844.0;883.0
-200.0;1.3;56.0;187.0;705.0;7.7;21.3;68.2;1.7127;1574.0;1095.0;886.0;1001.0
-200.0;1.2;59.0;163.0;753.0;6.3;21.3;69.1;1.7275;1526.0;1082.0;825.0;930.0
-200.0;1.0;68.0;56.0;877.0;5.9;29.6;37.7;1.544;1606.0;1025.0;809.0;690.0
-200.0;1.4;52.0;107.0;732.0;8.1;23.8;60.2;1.7515;1560.0;1096.0;903.0;857.0
-200.0;1.5;62.0;158.0;701.0;8.9;24.9;56.0;1.7367;1565.0;1181.0;935.0;960.0
-200.0;3.2;107.0;372.0;563.0;16.3;25.1;47.6;1.4983;1703.0;1271.0;1188.0;1305.0
159.0;2.7;103.0;166.0;803.0;9.6;13.1;80.1;1.2016;1680.0;1235.0;963.0;1095.0
134.0;1.9;83.0;103.0;887.0;6.4;12.7;81.2;1.1849;1565.0;1100.0;829.0;972.0
-200.0;1.9;76.0;186.0;624.0;11.0;28.9;44.3;1.7392;1650.0;1264.0;1016.0;1062.0
-200.0;1.3;55.0;211.0;681.0;8.2;20.6;67.5;1.621;1548.0;1167.0;907.0;1082.0
-200.0;1.3;53.0;154.0;681.0;7.8;20.8;66.7;1.6201;1549.0;1157.0;890.0;1054.0
-200.0;0.9;48.0;96.0;780.0;5.1;21.3;63.9;1.5951;1450.0;1062.0;770.0;922.0
-200.0;1.4;58.0;155.0;697.0;7.3;21.1;64.5;1.594;1502.0;1150.0;871.0;1030.0
-200.0;1.3;62.0;142.0;673.0;8.6;21.9;61.5;1.5967;1519.0;1158.0;923.0;1072.0
-200.0;1.6;66.0;174.0;665.0;9.9;22.3;60.6;1.608;1565.0;1217.0;975.0;1109.0
-200.0;1.7;71.0;167.0;666.0;9.6;23.8;56.1;1.6298;1569.0;1247.0;961.0;1112.0
-200.0;1.5;71.0;151.0;652.0;10.3;24.0;54.4;1.6049;1559.0;1230.0;990.0;1111.0
-200.0;-200.0;-200.0;-200.0;474.0;25.7;21.2;62.2;1.5473;2017.0;1478.0;1447.0;1664.0
-200.0;1.7;50.0;279.0;653.0;10.8;18.2;70.0;1.4519;1589.0;1147.0;1009.0;1096.0
-200.0;0.9;47.0;147.0;817.0;5.5;18.2;70.1;1.4552;1390.0;981.0;790.0;898.0
-200.0;0.8;43.0;88.0;865.0;4.4;18.2;70.3;1.4498;1360.0;954.0;731.0;839.0
-200.0;0.7;47.0;67.0;920.0;3.6;20.5;62.1;1.4771;1317.0;920.0;688.0;820.0
-200.0;2.1;-200.0;-200.0;724.0;8.2;11.6;80.1;1.0899;1305.0;1062.0;906.0;1004.0
-200.0;1.7;60.0;165.0;668.0;9.6;20.6;62.0;1.4827;1517.0;1147.0;964.0;1116.0
-200.0;1.7;60.0;183.0;658.0;10.8;20.9;61.3;1.4923;1556.0;1162.0;1008.0;1160.0
-200.0;1.7;73.0;209.0;658.0;11.0;21.8;58.2;1.5036;1572.0;1182.0;1016.0;1210.0
-200.0;1.6;69.0;279.0;674.0;9.8;18.8;71.8;1.5372;1568.0;1124.0;972.0;1092.0
-200.0;0.7;60.0;120.0;872.0;4.3;19.0;70.3;1.5308;1371.0;966.0;726.0;892.0
-200.0;0.6;54.0;81.0;968.0;3.0;19.8;67.2;1.5322;1326.0;904.0;655.0;824.0
-200.0;1.3;69.0;132.0;764.0;6.9;19.0;70.8;1.5417;1465.0;1035.0;851.0;1002.0
-200.0;1.6;74.0;140.0;687.0;9.7;19.4;69.3;1.5418;1557.0;1137.0;967.0;1091.0
-200.0;1.9;91.0;206.0;659.0;10.4;20.3;66.4;1.5591;1572.0;1176.0;993.0;1178.0
-200.0;1.7;91.0;159.0;665.0;10.7;21.1;64.7;1.5956;1577.0;1192.0;1004.0;1176.0
-200.0;1.5;87.0;147.0;700.0;9.0;22.1;61.3;1.6053;1500.0;1138.0;938.0;1098.0
-200.0;1.6;84.0;143.0;677.0;10.5;22.1;61.3;1.6133;1549.0;1180.0;997.0;1127.0
-200.0;1.7;101.0;223.0;678.0;11.2;24.6;44.1;1.3477;1510.0;1200.0;1021.0;1157.0
-200.0;1.6;103.0;104.0;900.0;9.1;32.3;19.7;0.9345;1541.0;971.0;942.0;776.0
-200.0;2.4;129.0;290.0;698.0;13.5;26.4;28.5;0.9658;1483.0;1104.0;1099.0;1147.0
-200.0;1.0;85.0;148.0;994.0;4.9;17.1;46.8;0.9054;1189.0;840.0;758.0;829.0
-200.0;1.1;86.0;146.0;879.0;5.9;17.2;53.9;1.0498;1270.0;929.0;805.0;974.0
-200.0;2.3;117.0;305.0;748.0;13.0;26.2;24.4;0.8174;1402.0;1050.0;1084.0;1153.0
-200.0;0.8;60.0;69.0;1229.0;1.4;9.3;65.9;0.7757;970.0;839.0;536.0;600.0
-200.0;1.3;90.0;157.0;891.0;6.8;16.7;46.6;0.8793;1253.0;897.0;849.0;910.0
-200.0;1.5;105.0;192.0;837.0;8.4;17.4;42.8;0.8463;1298.0;932.0;914.0;1000.0
-200.0;2.4;128.0;345.0;758.0;11.3;18.1;39.9;0.8232;1400.0;1018.0;1024.0;1169.0
-200.0;1.6;95.0;252.0;886.0;8.3;21.9;30.7;0.7961;1275.0;917.0;910.0;744.0
-200.0;1.7;123.0;327.0;862.0;9.2;23.7;29.6;0.8537;1328.0;964.0;947.0;907.0
-200.0;1.9;103.0;325.0;847.0;9.1;22.2;33.6;0.8886;1351.0;992.0;943.0;936.0
-200.0;1.8;94.0;275.0;873.0;8.2;19.7;40.2;0.9108;1314.0;951.0;908.0;904.0
-200.0;1.5;99.0;361.0;801.0;9.0;14.4;60.3;0.9802;1399.0;988.0;941.0;1035.0
-200.0;0.9;71.0;179.0;889.0;5.6;14.1;61.7;0.9844;1266.0;894.0;794.0;908.0
-200.0;1.3;81.0;142.0;891.0;5.8;15.9;55.2;0.9881;1265.0;919.0;802.0;940.0
-200.0;1.9;103.0;241.0;802.0;8.5;16.6;51.3;0.9634;1365.0;998.0;920.0;1042.0
-200.0;2.3;114.0;303.0;768.0;10.0;17.1;47.6;0.9208;1398.0;1054.0;978.0;1109.0
-200.0;1.9;115.0;294.0;829.0;8.6;18.0;42.7;0.8745;1351.0;1010.0;925.0;996.0
-200.0;1.8;112.0;268.0;853.0;7.7;18.7;39.7;0.8482;1311.0;963.0;887.0;938.0
-200.0;2.1;98.0;266.0;911.0;7.3;19.6;36.3;0.8193;1287.0;971.0;870.0;798.0
-200.0;3.3;127.0;371.0;795.0;10.7;20.3;35.5;0.833;1384.0;1066.0;1004.0;1006.0
-200.0;2.2;99.0;261.0;908.0;7.8;21.5;31.4;0.7943;1278.0;990.0;891.0;765.0
-200.0;2.7;95.0;234.0;823.0;10.3;23.1;27.0;0.7538;1327.0;992.0;987.0;781.0
-200.0;1.3;83.0;232.0;792.0;8.4;20.8;62.2;1.5119;1579.0;1062.0;915.0;929.0
-200.0;0.7;64.0;80.0;908.0;4.6;22.3;55.8;1.4828;1394.0;923.0;744.0;815.0
-200.0;0.9;59.0;83.0;915.0;5.3;21.5;57.9;1.4658;1419.0;942.0;780.0;737.0
-200.0;1.0;64.0;97.0;859.0;6.5;22.7;53.7;1.458;1437.0;969.0;835.0;773.0
-200.0;1.7;94.0;179.0;763.0;8.9;22.5;53.7;1.4486;1504.0;1071.0;934.0;942.0
-200.0;2.1;109.0;218.0;721.0;10.3;24.1;50.7;1.4959;1559.0;1111.0;991.0;1028.0
-200.0;2.3;116.0;228.0;667.0;12.6;25.1;50.5;1.584;1646.0;1168.0;1070.0;1102.0
-200.0;0.9;66.0;132.0;892.0;6.3;21.3;63.2;1.5794;1491.0;961.0;828.0;837.0
-200.0;1.6;97.0;102.0;866.0;9.1;30.1;23.5;0.9869;1541.0;985.0;944.0;833.0
-200.0;1.4;71.0;104.0;818.0;6.9;21.4;68.5;1.7261;1513.0;1002.0;854.0;779.0
-200.0;1.6;87.0;152.0;793.0;8.0;22.2;64.9;1.719;1539.0;1037.0;898.0;836.0
-200.0;1.8;93.0;163.0;749.0;9.6;22.9;62.0;1.7127;1571.0;1077.0;964.0;923.0
-200.0;2.1;98.0;183.0;702.0;11.5;22.5;62.6;1.6883;1650.0;1110.0;1032.0;1002.0
-200.0;2.2;115.0;213.0;688.0;11.9;23.4;59.9;1.6992;1638.0;1110.0;1045.0;1058.0
-200.0;2.2;117.0;233.0;680.0;12.1;28.5;37.3;1.4291;1609.0;1132.0;1052.0;944.0
-200.0;2.6;141.0;295.0;640.0;15.3;30.2;32.9;1.3865;1701.0;1186.0;1159.0;1046.0
-200.0;2.5;130.0;243.0;674.0;13.4;30.8;32.0;1.4014;1631.0;1152.0;1099.0;1093.0
-200.0;1.5;79.0;268.0;737.0;9.7;18.3;71.0;1.4807;1606.0;1047.0;965.0;1075.0
-200.0;2.3;143.0;275.0;671.0;12.7;29.2;37.9;1.5116;1635.0;1142.0;1073.0;987.0
-200.0;1.4;79.0;231.0;804.0;8.1;18.3;65.5;1.3686;1499.0;1013.0;905.0;974.0
-200.0;1.7;108.0;120.0;817.0;10.1;28.2;28.7;1.0806;1631.0;1027.0;981.0;1023.0
-200.0;0.8;68.0;82.0;957.0;4.1;22.3;47.7;1.2643;1295.0;891.0;714.0;773.0
-200.0;0.8;62.0;77.0;966.0;4.4;23.5;44.7;1.2755;1311.0;908.0;732.0;722.0
-200.0;1.4;94.0;146.0;835.0;7.7;23.0;43.0;1.1897;1407.0;986.0;885.0;931.0
-200.0;1.8;106.0;193.0;878.0;8.3;34.6;22.4;1.212;1385.0;1045.0;910.0;742.0
-200.0;2.0;87.0;137.0;771.0;10.8;29.8;28.5;1.1809;1545.0;1021.0;1009.0;769.0
-200.0;2.0;106.0;178.0;761.0;11.9;29.6;28.6;1.1628;1549.0;1059.0;1047.0;841.0
-200.0;2.2;129.0;250.0;754.0;11.0;32.2;24.7;1.1696;1508.0;1098.0;1015.0;996.0
-200.0;2.1;115.0;251.0;784.0;10.2;30.0;28.5;1.1883;1485.0;1083.0;984.0;1049.0
-200.0;2.2;110.0;272.0;755.0;10.6;26.5;35.7;1.2149;1536.0;1094.0;1002.0;1114.0
-200.0;1.7;85.0;224.0;806.0;8.8;22.2;48.0;1.2678;1465.0;1027.0;933.0;1050.0
-200.0;1.3;68.0;179.0;863.0;7.7;18.6;60.0;1.2757;1451.0;969.0;886.0;953.0
-200.0;0.5;37.0;73.0;1054.0;3.0;17.9;69.3;1.4099;1294.0;804.0;652.0;710.0
-200.0;1.2;64.0;112.0;891.0;6.2;19.6;56.6;1.2797;1415.0;940.0;823.0;853.0
-200.0;1.4;81.0;149.0;850.0;7.1;20.6;53.2;1.2742;1436.0;973.0;862.0;957.0
-200.0;2.2;104.0;255.0;754.0;10.5;21.3;50.5;1.2652;1534.0;1149.0;996.0;1177.0
-200.0;5.6;208.0;949.0;446.0;27.2;15.8;56.3;1.0026;1845.0;1608.0;1483.0;2058.0
-200.0;1.7;109.0;210.0;816.0;9.0;22.8;43.4;1.1915;1456.0;1042.0;938.0;1004.0
-200.0;1.5;109.0;181.0;885.0;7.5;23.5;40.6;1.1588;1404.0;997.0;879.0;887.0
-200.0;2.0;116.0;234.0;827.0;9.2;24.7;37.1;1.1397;1424.0;1040.0;946.0;952.0
-200.0;2.4;132.0;299.0;770.0;11.6;25.3;35.3;1.1262;1512.0;1091.0;1037.0;1038.0
-200.0;2.0;122.0;266.0;832.0;9.2;26.6;32.1;1.102;1447.0;1050.0;947.0;912.0
-200.0;1.6;79.0;210.0;926.0;7.6;27.6;28.7;1.0406;1339.0;953.0;881.0;704.0
-200.0;1.1;73.0;137.0;1010.0;5.3;28.1;28.6;1.0715;1278.0;903.0;779.0;583.0
-200.0;0.8;72.0;178.0;1022.0;6.1;21.4;52.1;1.3125;1408.0;834.0;817.0;774.0
-200.0;1.1;109.0;363.0;874.0;10.7;21.3;55.8;1.3974;1633.0;944.0;1005.0;1094.0
-200.0;2.0;94.0;214.0;845.0;9.4;21.2;55.2;1.3699;1528.0;997.0;955.0;926.0
-200.0;2.9;117.0;302.0;725.0;13.8;21.3;54.8;1.3742;1641.0;1092.0;1110.0;1105.0
-200.0;2.3;110.0;315.0;772.0;12.0;23.7;45.4;1.315;1574.0;1064.0;1048.0;1059.0
-200.0;1.9;107.0;339.0;816.0;10.2;23.3;46.2;1.301;1524.0;1021.0;985.0;977.0
-200.0;1.7;102.0;279.0;834.0;9.8;22.9;47.9;1.3208;1514.0;1005.0;972.0;952.0
-200.0;2.1;127.0;333.0;771.0;11.7;23.3;47.1;1.3281;1609.0;1044.0;1039.0;1076.0
-200.0;1.7;95.0;248.0;798.0;10.0;21.1;58.3;1.4444;1580.0;1021.0;979.0;958.0
-200.0;1.3;79.0;217.0;888.0;6.8;18.7;73.1;1.5608;1505.0;982.0;850.0;873.0
