NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;-200.0;-200.0;-200.0;602.0;12.8;21.8;59.9;1.5492;1580.0;1231.0;1077.0;1379.0
-200.0;0.8;65.0;58.0;967.0;4.6;15.6;63.9;1.1287;1511.0;966.0;744.0;935.0
-200.0;0.7;63.0;37.0;1095.0;4.5;19.6;54.8;1.236;1525.0;852.0;739.0;837.0
-200.0;1.6;66.0;174.0;665.0;9.9;22.3;60.6;1.608;1565.0;1217.0;975.0;1109.0
-200.0;1.0;69.0;51.0;1013.0;5.9;38.3;15.8;1.0465;1446.0;927.0;806.0;559.0
-200.0;1.0;128.0;180.0;960.0;3.4;9.2;34.5;0.4025;838.0;909.0;678.0;652.0
108.0;2.0;116.0;119.0;1049.0;9.2;18.4;33.6;0.7042;1532.0;1240.0;947.0;947.0
-200.0;-200.0;-200.0;-200.0;735.0;9.3;29.1;33.6;1.3314;1601.0;1109.0;952.0;1041.0
-200.0;2.0;126.0;242.0;622.0;11.4;24.3;44.7;1.3432;1663.0;1060.0;1029.0;1210.0
-200.0;1.5;111.0;196.0;725.0;6.4;16.3;51.9;0.9535;1259.0;1120.0;829.0;910.0
-200.0;0.9;60.0;53.0;1065.0;4.6;38.6;14.6;0.9821;1277.0;836.0;741.0;479.0
-200.0;0.9;-200.0;-200.0;826.0;5.5;24.8;48.5;1.4953;1564.0;954.0;790.0;1066.0
-200.0;0.5;53.0;79.0;1169.0;1.7;13.9;63.8;1.0079;1087.0;827.0;560.0;565.0
-200.0;1.6;93.0;113.0;1015.0;8.6;25.0;24.2;0.7568;1463.0;988.0;924.0;835.0
-200.0;1.4;86.0;90.0;1059.0;8.1;27.4;20.5;0.7379;1437.0;985.0;903.0;712.0
-200.0;1.5;104.0;98.0;794.0;9.5;23.7;43.4;1.2495;1648.0;1049.0;958.0;861.0
-200.0;1.7;98.0;115.0;826.0;11.2;31.8;25.6;1.1868;1747.0;1040.0;1022.0;812.0
-200.0;0.6;130.0;218.0;653.0;6.2;15.0;48.6;0.8253;1184.0;1136.0;822.0;744.0
-200.0;0.6;43.0;31.0;971.0;3.8;20.3;59.6;1.3994;1528.0;886.0;702.0;767.0
-200.0;2.2;150.0;161.0;764.0;13.2;37.5;14.3;0.9099;1606.0;1021.0;1092.0;908.0
-200.0;0.8;165.0;287.0;690.0;6.8;12.2;50.9;0.7202;1146.0;1096.0;850.0;943.0
68.0;1.2;82.0;88.0;1176.0;3.7;10.6;57.7;0.7362;1292.0;964.0;692.0;573.0
-200.0;3.3;148.0;313.0;600.0;16.9;26.2;48.7;1.6256;1785.0;1247.0;1206.0;1233.0
-200.0;3.3;91.0;523.0;507.0;18.9;20.2;65.8;1.5374;1833.0;1353.0;1265.0;1475.0
-200.0;0.7;57.0;65.0;847.0;4.4;21.4;75.5;1.9069;1607.0;938.0;734.0;947.0
-200.0;0.8;-200.0;-200.0;846.0;6.1;22.2;52.7;1.3891;1613.0;957.0;816.0;903.0
-200.0;3.4;177.0;492.0;540.0;14.4;18.9;34.4;0.7436;1441.0;1324.0;1128.0;1319.0
-200.0;1.1;73.0;75.0;948.0;6.0;20.5;49.3;1.173;1571.0;1110.0;814.0;854.0
-200.0;-200.0;-200.0;-200.0;1054.0;5.0;18.8;50.1;1.0769;1472.0;984.0;763.0;641.0
-200.0;1.3;75.0;82.0;1124.0;6.4;26.1;21.1;0.7023;1333.0;916.0;829.0;621.0
-200.0;1.5;94.0;90.0;822.0;9.0;27.4;33.4;1.2022;1658.0;1045.0;940.0;920.0
-200.0;2.3;223.0;349.0;638.0;9.9;5.6;74.6;0.6826;1243.0;1148.0;975.0;1064.0
-200.0;1.9;118.0;234.0;767.0;8.0;17.7;51.5;1.0357;1275.0;1030.0;899.0;836.0
-200.0;1.5;115.0;211.0;733.0;5.8;13.4;61.0;0.9348;1225.0;1122.0;803.0;960.0
-200.0;1.5;81.0;93.0;991.0;6.9;25.8;27.7;0.9076;1490.0;1079.0;851.0;738.0
-200.0;2.7;165.0;432.0;641.0;9.3;15.2;54.7;0.9362;1334.0;1221.0;952.0;1147.0
-200.0;1.0;50.0;93.0;915.0;4.6;18.1;65.2;1.343;1345.0;898.0;742.0;796.0
-200.0;0.9;100.0;116.0;1088.0;2.1;7.2;47.8;0.487;826.0;867.0;590.0;465.0
-200.0;2.2;83.0;266.0;630.0;11.2;24.8;56.4;1.7447;1641.0;1242.0;1022.0;1139.0
-200.0;-200.0;-200.0;-200.0;505.0;23.6;19.9;61.7;1.4193;1967.0;1402.0;1393.0;1542.0
303.0;2.7;100.0;124.0;883.0;11.7;17.8;30.3;0.6129;1550.0;1169.0;1039.0;941.0
-200.0;1.9;103.0;140.0;854.0;11.0;27.4;22.8;0.8219;1604.0;1138.0;1015.0;1115.0
-200.0;2.4;74.0;345.0;600.0;13.3;18.8;70.6;1.5209;1599.0;1181.0;1094.0;1180.0
-200.0;1.0;63.0;49.0;899.0;4.5;25.1;55.7;1.7471;1534.0;919.0;737.0;611.0
-200.0;-200.0;-200.0;-200.0;837.0;9.8;13.4;67.4;1.0292;1705.0;1118.0;970.0;1019.0
-200.0;1.0;69.0;92.0;923.0;7.0;19.8;50.4;1.1525;1608.0;912.0;858.0;894.0
655.0;4.9;161.0;269.0;666.0;20.2;18.3;40.9;0.8493;1922.0;1536.0;1302.0;1599.0
-200.0;1.6;106.0;222.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;2.1;159.0;226.0;678.0;15.1;36.8;18.0;1.0945;1732.0;1195.0;1153.0;1370.0
-200.0;2.6;117.0;356.0;629.0;14.1;17.7;51.5;1.0315;1466.0;1181.0;1121.0;1236.0
192.0;1.7;89.0;91.0;884.0;9.0;25.6;36.0;1.1629;1610.0;1223.0;938.0;880.0
-200.0;1.9;110.0;126.0;767.0;12.7;34.4;22.5;1.205;1786.0;1085.0;1075.0;913.0
-200.0;-200.0;-200.0;-200.0;1266.0;2.6;16.8;46.8;0.8881;1303.0;830.0;625.0;568.0
-200.0;0.7;50.0;47.0;883.0;4.4;23.3;55.5;1.5636;1493.0;913.0;730.0;774.0
-200.0;1.4;156.0;236.0;816.0;6.1;11.3;33.5;0.4476;959.0;987.0;816.0;821.0
