InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-215.0;-288.0;41.0;-230.0;42.0;260.0;31.0;-185.0
-222.0;-290.0;42.0;-229.0;42.0;259.0;35.0;-183.0
-227.0;-292.0;42.0;-229.0;43.0;259.0;38.0;-182.0
-343.0;-434.0;-123.0;-552.0;384.0;121.0;354.0;-308.0
-59.0;-350.0;-29.0;-296.0;228.0;43.0;33.0;-276.0
-57.0;-347.0;-12.0;-322.0;240.0;36.0;6.0;-277.0
-53.0;-340.0;7.0;-344.0;246.0;37.0;-24.0;-272.0
-56.0;-334.0;22.0;-357.0;247.0;35.0;-50.0;-268.0
-61.0;-333.0;33.0;-363.0;246.0;34.0;-69.0;-271.0
111.0;231.0;-62.0;455.0;-102.0;-133.0;40.0;292.0
-33.0;-234.0;194.0;88.0;-178.0;261.0;-137.0;-108.0
-28.0;-241.0;185.0;74.0;-164.0;277.0;-132.0;-93.0
-323.0;-370.0;38.0;-576.0;435.0;-155.0;21.0;-672.0
-155.0;-392.0;-18.0;-444.0;279.0;-59.0;27.0;-382.0
-86.0;130.0;-221.0;120.0;85.0;-346.0;119.0;94.0
-348.0;-436.0;-102.0;-483.0;342.0;126.0;277.0;-307.0
-361.0;-439.0;-94.0;-447.0;317.0;115.0;232.0;-307.0
-372.0;-440.0;-94.0;-432.0;303.0;112.0;211.0;-312.0
-380.0;-441.0;-100.0;-429.0;298.0;112.0;207.0;-319.0
-378.0;-441.0;-106.0;-428.0;298.0;117.0;208.0;-323.0
-114.0;-258.0;55.0;-260.0;96.0;629.0;29.0;-196.0
-191.0;-330.0;110.0;-254.0;38.0;697.0;4.0;-83.0
-389.0;-299.0;-131.0;-279.0;57.0;155.0;212.0;-149.0
-393.0;-299.0;-126.0;-278.0;54.0;155.0;213.0;-148.0
-373.0;-299.0;-89.0;-284.0;43.0;188.0;187.0;-135.0
-365.0;-302.0;-86.0;-286.0;44.0;198.0;184.0;-128.0
-354.0;-305.0;-83.0;-289.0;45.0;210.0;182.0;-119.0
-278.0;-484.0;-71.0;-473.0;307.0;-98.0;261.0;-449.0
-344.0;-309.0;-81.0;-293.0;47.0;224.0;181.0;-108.0
-331.0;-287.0;32.0;-271.0;110.0;434.0;28.0;-295.0
-352.0;-289.0;31.0;-272.0;111.0;406.0;28.0;-303.0
-364.0;-290.0;31.0;-274.0;112.0;387.0;28.0;-307.0
-375.0;-292.0;31.0;-277.0;113.0;368.0;27.0;-310.0
-384.0;-299.0;30.0;-280.0;115.0;351.0;28.0;-311.0
-391.0;-306.0;29.0;-283.0;117.0;333.0;28.0;-311.0
-397.0;-314.0;28.0;-286.0;119.0;316.0;29.0;-310.0
-281.0;-378.0;39.0;-281.0;111.0;383.0;25.0;-233.0
-274.0;-377.0;40.0;-276.0;109.0;390.0;23.0;-229.0
-265.0;-376.0;41.0;-272.0;107.0;396.0;22.0;-225.0
-253.0;-377.0;41.0;-269.0;105.0;401.0;22.0;-218.0
-353.0;-362.0;-188.0;-551.0;402.0;280.0;269.0;-395.0
-367.0;-345.0;-204.0;-537.0;398.0;231.0;292.0;-324.0
-369.0;-367.0;-213.0;-530.0;401.0;208.0;312.0;-298.0
41.0;-141.0;135.0;-97.0;-102.0;365.0;-72.0;-38.0
58.0;-126.0;139.0;-98.0;-108.0;374.0;-83.0;-30.0
75.0;-110.0;146.0;-100.0;-114.0;385.0;-95.0;-25.0
90.0;-95.0;154.0;-101.0;-120.0;394.0;-105.0;-19.0
104.0;-81.0;164.0;-98.0;-124.0;404.0;-115.0;-15.0
115.0;-71.0;174.0;-92.0;-128.0;409.0;-123.0;-11.0
132.0;-74.0;192.0;-71.0;-128.0;398.0;-125.0;0.0
-376.0;-379.0;-216.0;-521.0;404.0;195.0;318.0;-296.0
56.0;-218.0;84.0;-270.0;84.0;222.0;0.0;-134.0
68.0;-203.0;103.0;-210.0;32.0;243.0;-17.0;-119.0
66.0;-191.0;130.0;-146.0;-26.0;253.0;-39.0;-107.0
-268.0;-312.0;123.0;-234.0;-3.0;514.0;-75.0;76.0
-172.0;-494.0;-228.0;-498.0;413.0;-352.0;413.0;-558.0
-279.0;-323.0;115.0;-254.0;9.0;523.0;-86.0;72.0
-56.0;-200.0;372.0;111.0;-395.0;142.0;-222.0;-67.0
-430.0;-355.0;-57.0;-798.0;603.0;145.0;348.0;-834.0
-321.0;-250.0;-156.0;-505.0;477.0;383.0;145.0;-426.0
-288.0;-41.0;24.0;-270.0;51.0;424.0;-208.0;-341.0
67.0;264.0;468.0;-40.0;-460.0;746.0;-680.0;461.0
13.0;-185.0;233.0;-296.0;-93.0;751.0;-327.0;263.0
82.0;-214.0;292.0;-34.0;-227.0;702.0;-231.0;336.0
-284.0;-369.0;-288.0;-299.0;400.0;361.0;258.0;-381.0
-390.0;-391.0;-217.0;-511.0;403.0;179.0;322.0;-306.0
-514.0;-344.0;-150.0;-310.0;292.0;267.0;82.0;-399.0
-284.0;-490.0;-72.0;-480.0;318.0;-110.0;265.0;-457.0
-220.0;-475.0;-190.0;-600.0;445.0;341.0;276.0;-375.0
-434.0;-399.0;-166.0;-692.0;479.0;407.0;414.0;-399.0
-385.0;-476.0;-267.0;-553.0;558.0;51.0;386.0;-381.0
-311.0;-34.0;14.0;-275.0;57.0;434.0;-197.0;-331.0
71.0;-180.0;-529.0;-742.0;800.0;-722.0;648.0;-823.0
-391.0;-500.0;-600.0;-343.0;713.0;-810.0;843.0;-646.0
-285.0;-494.0;-93.0;-497.0;339.0;-138.0;289.0;-477.0
-444.0;-460.0;-209.0;-507.0;405.0;-62.0;327.0;-429.0
-368.0;-315.0;-200.0;-535.0;324.0;313.0;121.0;-408.0
-410.0;-610.0;-105.0;-226.0;654.0;431.0;319.0;-409.0
65.0;-183.0;207.0;70.0;-227.0;434.0;-131.0;13.0
-233.0;-296.0;173.0;-510.0;116.0;626.0;-153.0;106.0
-271.0;-590.0;75.0;-312.0;90.0;895.0;83.0;160.0
-63.0;-240.0;59.0;-263.0;98.0;676.0;23.0;-174.0
38.0;-187.0;-575.0;-468.0;706.0;-823.0;605.0;-524.0
3.0;-233.0;68.0;-240.0;75.0;692.0;-12.0;-117.0
-355.0;-510.0;76.0;-90.0;-6.0;273.0;-129.0;-157.0
-384.0;-511.0;72.0;-83.0;-4.0;273.0;-117.0;-134.0
203.0;54.0;389.0;169.0;-455.0;509.0;-265.0;209.0
139.0;419.0;113.0;479.0;-296.0;-44.0;-255.0;318.0
82.0;-83.0;276.0;-27.0;-307.0;402.0;-87.0;-27.0
-238.0;-238.0;-327.0;-403.0;378.0;208.0;400.0;-467.0
91.0;-118.0;272.0;68.0;-298.0;380.0;-175.0;5.0
-58.0;-239.0;60.0;-260.0;95.0;680.0;22.0;-170.0
431.0;396.0;154.0;-89.0;-400.0;805.0;-284.0;264.0
-239.0;-218.0;-319.0;-394.0;365.0;236.0;389.0;-450.0
-409.0;-607.0;-146.0;-583.0;663.0;137.0;285.0;-568.0
-522.0;-354.0;-172.0;-320.0;314.0;222.0;113.0;-446.0
149.0;-103.0;236.0;77.0;-258.0;438.0;-108.0;54.0
80.0;-147.0;231.0;119.0;-260.0;389.0;-154.0;-19.0
68.0;-162.0;223.0;105.0;-250.0;408.0;-144.0;-9.0
289.0;559.0;289.0;622.0;-506.0;208.0;-440.0;526.0
-1.0;-229.0;71.0;-240.0;75.0;693.0;-16.0;-122.0
-372.0;-646.0;-187.0;-713.0;527.0;786.0;438.0;-101.0
-326.0;-260.0;-134.0;-556.0;541.0;347.0;183.0;-376.0
-229.0;-497.0;-161.0;-481.0;335.0;-177.0;273.0;-456.0
-203.0;-475.0;-593.0;-367.0;789.0;-487.0;803.0;-832.0
-245.0;-293.0;-30.0;-639.0;416.0;239.0;105.0;-433.0
-451.0;-592.0;-144.0;-580.0;687.0;426.0;346.0;-457.0
-480.0;-525.0;-505.0;-593.0;810.0;-840.0;612.0;-633.0
-321.0;-108.0;278.0;5.0;-236.0;480.0;-317.0;-88.0
-223.0;-470.0;3.0;-768.0;582.0;219.0;153.0;-548.0
519.0;574.0;577.0;647.0;-808.0;837.0;-651.0;698.0
-396.0;-587.0;-440.0;-637.0;653.0;-546.0;572.0;-743.0
-262.0;-390.0;-321.0;-311.0;420.0;337.0;295.0;-413.0
-443.0;-566.0;-171.0;-179.0;669.0;432.0;382.0;-484.0
-175.0;-178.0;-418.0;-522.0;457.0;-33.0;600.0;-605.0
-348.0;-416.0;-54.0;-610.0;368.0;-136.0;210.0;-548.0
-5.0;-226.0;76.0;-241.0;76.0;695.0;-20.0;-124.0
-7.0;-223.0;80.0;-242.0;77.0;696.0;-23.0;-121.0
-4.0;-220.0;85.0;-244.0;77.0;700.0;-26.0;-115.0
2.0;-219.0;92.0;-244.0;77.0;700.0;-34.0;-109.0
28.0;-204.0;110.0;-235.0;61.0;718.0;-45.0;-100.0
-62.0;-305.0;144.0;-236.0;29.0;724.0;-31.0;62.0
186.0;-12.0;310.0;167.0;-338.0;349.0;-241.0;14.0
250.0;405.0;137.0;151.0;-424.0;700.0;-410.0;303.0
424.0;509.0;567.0;324.0;-668.0;737.0;-859.0;658.0
-387.0;-627.0;-66.0;-456.0;288.0;753.0;195.0;-154.0
-526.0;-467.0;34.0;-347.0;181.0;332.0;88.0;-247.0
