InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
?;158.0;509.0;449.0;-751.0;?;-419.0;370.0
?;154.0;510.0;446.0;-742.0;?;-423.0;350.0
?;153.0;516.0;442.0;-733.0;?;-429.0;327.0
?;153.0;521.0;434.0;-719.0;?;-436.0;309.0
?;153.0;524.0;?;-699.0;?;-441.0;288.0
?;148.0;525.0;?;-668.0;360.0;-436.0;270.0
?;133.0;520.0;?;-626.0;347.0;-420.0;253.0
?;107.0;515.0;?;-588.0;325.0;-398.0;228.0
?;79.0;513.0;?;-554.0;294.0;-382.0;197.0
?;54.0;512.0;?;-523.0;268.0;-380.0;168.0
?;31.0;511.0;?;-497.0;252.0;-389.0;144.0
13.0;11.0;509.0;?;-474.0;239.0;-401.0;125.0
4.0;-10.0;507.0;?;-453.0;221.0;-413.0;?
-4.0;-29.0;504.0;?;-434.0;202.0;-420.0;?
-11.0;-48.0;501.0;?;-417.0;184.0;-420.0;?
-19.0;-67.0;497.0;?;-401.0;166.0;-414.0;?
-28.0;-80.0;496.0;?;-388.0;146.0;-400.0;?
-32.0;-84.0;493.0;?;-377.0;130.0;-381.0;?
-27.0;-87.0;485.0;-58.0;-369.0;117.0;-359.0;?
-17.0;?;467.0;-47.0;-364.0;107.0;-333.0;?
-13.0;?;445.0;-28.0;-364.0;91.0;-309.0;?
-5.0;?;427.0;-5.0;-373.0;80.0;-285.0;?
11.0;?;417.0;10.0;-392.0;87.0;-263.0;?
27.0;-115.0;404.0;25.0;-400.0;104.0;-244.0;?
40.0;-112.0;392.0;29.0;-413.0;134.0;-220.0;-15.0
44.0;-111.0;?;41.0;-431.0;?;-204.0;-8.0
38.0;?;?;64.0;-448.0;?;-200.0;-4.0
24.0;?;384.0;84.0;-462.0;?;-202.0;-1.0
7.0;-116.0;382.0;101.0;-474.0;?;-205.0;4.0
-10.0;-123.0;386.0;125.0;-487.0;241.0;?;10.0
-25.0;-134.0;395.0;152.0;-499.0;249.0;?;17.0
-35.0;-145.0;404.0;181.0;-503.0;253.0;?;26.0
-39.0;-155.0;408.0;203.0;-499.0;252.0;?;34.0
-39.0;-164.0;407.0;213.0;-494.0;249.0;?;39.0
-39.0;-175.0;403.0;201.0;-488.0;241.0;?;37.0
-41.0;-185.0;396.0;188.0;-480.0;226.0;?;28.0
-45.0;-192.0;383.0;179.0;-462.0;205.0;?;10.0
-53.0;-196.0;381.0;157.0;-443.0;181.0;-237.0;-17.0
-57.0;-196.0;381.0;136.0;-422.0;158.0;-227.0;-40.0
-56.0;-200.0;372.0;111.0;-395.0;142.0;-222.0;-67.0
-59.0;-207.0;356.0;70.0;-354.0;126.0;-207.0;-92.0
-58.0;-209.0;333.0;14.0;-305.0;117.0;-177.0;-102.0
-54.0;-218.0;314.0;?;-260.0;112.0;-152.0;-116.0
-63.0;-234.0;302.0;?;-220.0;96.0;-137.0;-141.0
-83.0;-254.0;292.0;?;-185.0;71.0;-136.0;-169.0
-106.0;-274.0;284.0;?;-152.0;44.0;-140.0;-195.0
-123.0;-287.0;276.0;?;-121.0;23.0;-146.0;-209.0
-131.0;-299.0;273.0;?;-94.0;8.0;-152.0;-220.0
-135.0;-313.0;274.0;?;-67.0;-6.0;-156.0;-235.0
-136.0;-324.0;274.0;?;-36.0;-20.0;-156.0;?
-137.0;-331.0;270.0;-343.0;-7.0;-35.0;-149.0;?
-141.0;-339.0;264.0;-364.0;20.0;-50.0;-135.0;?
-141.0;-341.0;254.0;-376.0;42.0;-63.0;-118.0;?
-135.0;-339.0;242.0;-378.0;58.0;-75.0;-99.0;?
-125.0;-344.0;225.0;-372.0;65.0;-85.0;-80.0;?
-120.0;-354.0;203.0;-361.0;67.0;-97.0;-61.0;?
-119.0;-357.0;183.0;-342.0;56.0;-110.0;-45.0;?
-106.0;-354.0;174.0;-316.0;29.0;-103.0;-35.0;?
-85.0;-343.0;173.0;-285.0;3.0;-82.0;-30.0;?
-60.0;-330.0;161.0;-261.0;-9.0;-43.0;-20.0;?
-41.0;-317.0;154.0;-245.0;-29.0;4.0;-9.0;?
-34.0;-307.0;157.0;-228.0;-55.0;50.0;-1.0;?
-37.0;-297.0;165.0;-202.0;-81.0;88.0;?;-224.0
-46.0;-286.0;173.0;-172.0;-108.0;125.0;?;-207.0
-59.0;-279.0;195.0;-128.0;-147.0;155.0;?;-190.0
-73.0;-276.0;217.0;-85.0;-184.0;180.0;?;-172.0
-82.0;-276.0;233.0;-46.0;-212.0;198.0;?;-152.0
-86.0;-276.0;243.0;-12.0;?;208.0;?;-133.0
-86.0;-277.0;251.0;18.0;?;210.0;?;-120.0
-84.0;-280.0;260.0;45.0;?;206.0;?;-111.0
-81.0;-283.0;269.0;68.0;?;197.0;?;-109.0
?;-281.0;271.0;83.0;?;187.0;?;-120.0
?;-278.0;272.0;92.0;?;175.0;?;-137.0
?;-272.0;271.0;93.0;?;163.0;?;-150.0
?;-272.0;263.0;81.0;?;153.0;?;-167.0
?;-276.0;250.0;56.0;?;141.0;?;-184.0
?;-282.0;?;18.0;?;131.0;-138.0;-196.0
?;-298.0;?;-26.0;?;114.0;-128.0;-216.0
?;-317.0;?;-85.0;?;82.0;-108.0;-241.0
?;-336.0;?;-147.0;?;49.0;-92.0;-270.0
?;-348.0;?;-202.0;?;26.0;-86.0;-287.0
?;-350.0;?;-249.0;?;18.0;-89.0;-288.0
?;-350.0;?;-289.0;?;7.0;-94.0;-285.0
?;-349.0;?;-321.0;?;-8.0;-100.0;-281.0
?;-350.0;?;-348.0;?;-20.0;-103.0;-284.0
?;-363.0;?;-371.0;185.0;-29.0;-101.0;-306.0
?;-360.0;?;-387.0;204.0;-37.0;-93.0;-304.0
?;-358.0;?;-393.0;219.0;?;-79.0;-299.0
?;-361.0;?;-389.0;223.0;?;-61.0;-303.0
?;-369.0;?;-375.0;219.0;?;-41.0;-314.0
?;-370.0;?;-351.0;207.0;?;-15.0;-317.0
?;-366.0;?;-330.0;186.0;-45.0;23.0;-317.0
?;-353.0;?;-316.0;172.0;-28.0;67.0;-303.0
?;-339.0;?;-305.0;170.0;6.0;107.0;-286.0
?;-325.0;?;-284.0;149.0;48.0;135.0;-267.0
?;-312.0;?;-246.0;116.0;92.0;137.0;-248.0
?;?;?;-194.0;72.0;131.0;?;-225.0
?;?;?;-147.0;27.0;166.0;?;-203.0
-14.0;?;?;-105.0;-15.0;198.0;?;-183.0
-11.0;?;?;-66.0;-53.0;?;28.0;-164.0
-10.0;?;?;-32.0;-83.0;?;2.0;-145.0
-9.0;?;115.0;-7.0;-106.0;?;-18.0;-130.0
-9.0;?;128.0;10.0;-124.0;?;-33.0;-123.0
-13.0;?;141.0;23.0;?;?;-50.0;-122.0
-19.0;?;154.0;34.0;?;?;-67.0;-127.0
-29.0;-263.0;162.0;41.0;?;?;-82.0;-141.0
-39.0;-263.0;173.0;41.0;?;?;-96.0;-159.0
-41.0;-254.0;181.0;42.0;?;?;-110.0;-163.0
-32.0;-252.0;177.0;31.0;?;?;-122.0;-177.0
-28.0;-252.0;172.0;2.0;?;173.0;-125.0;-191.0
-25.0;-254.0;152.0;-39.0;?;168.0;-121.0;-195.0
-25.0;-267.0;129.0;-97.0;?;159.0;-104.0;-212.0
-42.0;-284.0;114.0;-157.0;?;?;-91.0;-236.0
?;-301.0;105.0;-209.0;?;?;-90.0;-260.0
?;-312.0;98.0;-257.0;?;?;-96.0;-276.0
?;-316.0;90.0;-300.0;?;?;-104.0;-279.0
?;-318.0;86.0;-338.0;?;48.0;-110.0;-278.0
?;-319.0;83.0;-368.0;196.0;32.0;-116.0;-276.0
?;-325.0;78.0;-389.0;216.0;16.0;-118.0;-287.0
-103.0;-334.0;73.0;-404.0;?;1.0;-116.0;-308.0
-103.0;-331.0;65.0;-411.0;?;-9.0;-109.0;-312.0
-96.0;-324.0;54.0;-410.0;?;-13.0;-94.0;-308.0
-85.0;-322.0;40.0;-396.0;?;-14.0;?;-307.0
-73.0;-327.0;26.0;-372.0;?;-13.0;?;-315.0
-71.0;-333.0;9.0;?;?;-21.0;?;-321.0
-67.0;-333.0;-13.0;?;?;-25.0;23.0;-320.0
-58.0;-328.0;-33.0;?;?;-18.0;63.0;-312.0
-41.0;-321.0;-47.0;?;?;1.0;98.0;-293.0
-25.0;-317.0;-66.0;?;?;30.0;131.0;-276.0
-19.0;-316.0;-72.0;?;?;58.0;149.0;-268.0
-26.0;-317.0;-67.0;?;?;82.0;150.0;-262.0
-37.0;-312.0;-49.0;?;?;?;?;-250.0
-45.0;-299.0;-17.0;?;?;?;?;-231.0
-49.0;-289.0;?;?;?;?;?;-213.0
-52.0;-285.0;?;?;?;?;?;-193.0
-54.0;-285.0;?;?;?;?;?;-174.0
-55.0;-287.0;?;?;?;?;?;-159.0
-57.0;-290.0;?;-37.0;?;?;?;-151.0
-58.0;-295.0;?;-29.0;-67.0;?;?;-148.0
-60.0;-297.0;?;?;-72.0;?;?;-151.0
-66.0;-297.0;?;?;-66.0;?;?;-165.0
-72.0;-293.0;?;?;-66.0;167.0;?;-178.0
-73.0;-288.0;?;?;-65.0;155.0;?;-190.0
-75.0;-290.0;?;?;-48.0;142.0;?;-212.0
-83.0;-295.0;?;-99.0;-3.0;123.0;?;-230.0
-89.0;-304.0;28.0;-162.0;62.0;105.0;31.0;-245.0
-96.0;-318.0;-5.0;-239.0;123.0;?;74.0;-267.0
-111.0;-334.0;-21.0;-311.0;170.0;?;99.0;-293.0
-127.0;-351.0;-27.0;-363.0;204.0;?;95.0;-320.0
-140.0;-365.0;-27.0;-398.0;231.0;?;75.0;-343.0
-149.0;-378.0;-24.0;-422.0;255.0;?;49.0;-363.0
-155.0;-392.0;-18.0;-444.0;279.0;-59.0;27.0;-382.0
-160.0;-404.0;-16.0;-470.0;304.0;-84.0;14.0;-400.0
-164.0;-416.0;-16.0;-496.0;?;-108.0;11.0;-419.0
-161.0;-425.0;-17.0;-517.0;?;-127.0;15.0;-436.0
-152.0;-429.0;-20.0;-528.0;?;-143.0;25.0;-436.0
-138.0;?;-28.0;-528.0;?;-156.0;41.0;-433.0
?;?;-43.0;-521.0;?;-166.0;63.0;-432.0
?;?;-63.0;-509.0;?;-173.0;91.0;-437.0
?;?;-85.0;-489.0;?;-180.0;127.0;-446.0
?;?;-109.0;-468.0;?;-179.0;166.0;-449.0
?;?;-9.0;-234.0;?;140.0;55.0;-222.0
?;?;18.0;-196.0;?;180.0;27.0;-197.0
?;?;47.0;-160.0;40.0;215.0;-3.0;-175.0
?;?;76.0;-125.0;2.0;245.0;-30.0;-155.0
?;?;103.0;-88.0;-31.0;268.0;-57.0;-133.0
?;?;125.0;-54.0;-61.0;284.0;-79.0;-112.0
-22.0;?;142.0;-24.0;-87.0;293.0;-95.0;-93.0
-23.0;?;157.0;3.0;-111.0;297.0;-108.0;-81.0
-24.0;?;170.0;29.0;-134.0;295.0;-119.0;-75.0
-25.0;?;180.0;54.0;-152.0;288.0;-127.0;-78.0
-28.0;-241.0;185.0;74.0;-164.0;277.0;-132.0;-93.0
-33.0;-234.0;194.0;88.0;-178.0;261.0;-137.0;-108.0
-30.0;-224.0;202.0;102.0;-189.0;243.0;-147.0;-119.0
-22.0;-223.0;197.0;104.0;?;227.0;-154.0;-140.0
?;-227.0;187.0;86.0;?;209.0;-150.0;-160.0
?;-233.0;169.0;50.0;?;193.0;-136.0;-171.0
?;-247.0;141.0;4.0;?;175.0;-120.0;-193.0
?;-262.0;118.0;-49.0;?;145.0;-106.0;-220.0
?;-277.0;107.0;-102.0;?;116.0;-102.0;-246.0
?;-282.0;101.0;-148.0;?;97.0;-110.0;-255.0
?;-283.0;96.0;-194.0;?;89.0;-120.0;-258.0
?;-285.0;93.0;-237.0;?;?;-128.0;-257.0
?;-285.0;88.0;?;?;?;-132.0;-254.0
?;?;83.0;?;?;56.0;-131.0;-252.0
?;?;80.0;?;?;48.0;-126.0;-258.0
?;?;77.0;?;200.0;39.0;-117.0;-260.0
?;?;69.0;?;214.0;32.0;-103.0;-257.0
?;?;56.0;?;221.0;29.0;-84.0;-255.0
?;?;39.0;?;219.0;28.0;-61.0;-261.0
?;-297.0;19.0;?;217.0;23.0;-34.0;-264.0
-39.0;-298.0;-4.0;?;208.0;27.0;-4.0;-259.0
-33.0;-295.0;-15.0;?;186.0;41.0;21.0;-247.0
-24.0;-288.0;-27.0;?;?;65.0;38.0;-226.0
-13.0;-281.0;-35.0;?;?;100.0;52.0;-208.0
-10.0;-275.0;-26.0;?;?;134.0;58.0;-192.0
-15.0;-270.0;-8.0;?;?;162.0;50.0;-177.0
-25.0;-263.0;13.0;-178.0;?;188.0;27.0;-160.0
-35.0;-260.0;38.0;-146.0;?;212.0;2.0;-144.0
-43.0;-260.0;63.0;-112.0;?;232.0;-23.0;-129.0
-51.0;-262.0;85.0;-81.0;?;247.0;-45.0;-113.0
-55.0;-264.0;102.0;-55.0;?;256.0;-61.0;-99.0
-58.0;?;112.0;-34.0;?;259.0;-72.0;-90.0
-59.0;?;121.0;-18.0;?;257.0;-80.0;-84.0
-58.0;?;131.0;-3.0;?;252.0;-87.0;-81.0
-54.0;?;138.0;10.0;?;243.0;-93.0;-86.0
-54.0;?;140.0;18.0;?;230.0;-98.0;-102.0
-55.0;?;144.0;22.0;?;211.0;-104.0;-119.0
-51.0;?;144.0;23.0;?;193.0;-111.0;-138.0
-49.0;?;138.0;10.0;?;179.0;-115.0;-166.0
-51.0;?;127.0;-17.0;-64.0;163.0;-110.0;-184.0
-48.0;?;107.0;-57.0;-21.0;?;-95.0;-198.0
-50.0;?;84.0;-101.0;22.0;?;-80.0;-220.0
-62.0;?;74.0;-141.0;53.0;?;-78.0;-242.0
-75.0;-302.0;70.0;-177.0;80.0;?;-85.0;-258.0
-81.0;-311.0;65.0;-213.0;107.0;?;-96.0;-266.0
-81.0;-319.0;63.0;-250.0;133.0;?;-103.0;-268.0
-79.0;-325.0;61.0;-285.0;157.0;?;-107.0;-266.0
-76.0;-330.0;58.0;-313.0;183.0;?;-107.0;-266.0
-73.0;-331.0;51.0;-336.0;?;?;-104.0;-267.0
-68.0;-332.0;45.0;-353.0;225.0;?;-96.0;-269.0
-65.0;-333.0;40.0;-362.0;238.0;?;-84.0;-273.0
-61.0;-333.0;33.0;-363.0;246.0;34.0;-69.0;-271.0
-56.0;-334.0;22.0;-357.0;247.0;35.0;-50.0;-268.0
-53.0;-340.0;7.0;-344.0;246.0;37.0;-24.0;-272.0
-57.0;-347.0;-12.0;-322.0;240.0;36.0;6.0;-277.0
-59.0;-350.0;-29.0;-296.0;228.0;43.0;33.0;-276.0
-58.0;-347.0;-38.0;-275.0;211.0;57.0;55.0;-267.0
-50.0;-336.0;-45.0;-260.0;199.0;80.0;78.0;-246.0
-35.0;-322.0;-46.0;-249.0;182.0;113.0;93.0;-225.0
-23.0;-311.0;-39.0;-230.0;157.0;146.0;92.0;-209.0
-19.0;-301.0;-25.0;-204.0;129.0;175.0;74.0;-194.0
-21.0;-289.0;-5.0;-175.0;99.0;201.0;45.0;-180.0
-25.0;-279.0;16.0;-151.0;?;226.0;19.0;-168.0
-29.0;-271.0;42.0;-128.0;?;246.0;-4.0;-157.0
-33.0;-267.0;64.0;-106.0;?;258.0;-25.0;-145.0
-35.0;-265.0;81.0;-86.0;?;263.0;-41.0;-133.0
-35.0;-265.0;91.0;-71.0;?;261.0;-53.0;-125.0
-34.0;-266.0;101.0;-60.0;?;254.0;-64.0;-121.0
-28.0;-266.0;112.0;-49.0;?;244.0;-76.0;-116.0
-18.0;?;121.0;-41.0;?;231.0;-86.0;-114.0
-8.0;?;122.0;-37.0;-59.0;216.0;-93.0;-121.0
0.0;?;128.0;-39.0;-68.0;202.0;-96.0;-132.0
?;?;22.0;-242.0;114.0;145.0;38.0;-183.0
?;?;20.0;?;98.0;182.0;42.0;-162.0
?;?;37.0;?;67.0;217.0;31.0;-142.0
?;?;67.0;?;27.0;250.0;3.0;-120.0
?;?;100.0;?;-12.0;286.0;-36.0;-104.0
15.0;?;131.0;?;-46.0;317.0;-78.0;-95.0
-5.0;?;163.0;?;-80.0;339.0;-145.0;-91.0
-35.0;?;201.0;?;-115.0;352.0;-247.0;-85.0
-61.0;-218.0;229.0;?;-147.0;365.0;-373.0;-76.0
-76.0;-213.0;261.0;?;-181.0;379.0;-492.0;-64.0
-80.0;-207.0;298.0;?;-209.0;388.0;-608.0;-52.0
-72.0;-201.0;342.0;?;-227.0;389.0;-689.0;-45.0
88.0;-198.0;60.0;?;79.0;234.0;-12.0;-110.0
96.0;-180.0;59.0;-216.0;67.0;275.0;-4.0;-75.0
106.0;-163.0;60.0;-200.0;49.0;319.0;-1.0;-42.0
112.0;?;72.0;-177.0;22.0;362.0;-9.0;-14.0
109.0;?;89.0;-149.0;-8.0;397.0;-27.0;9.0
98.0;?;107.0;-120.0;-39.0;424.0;-51.0;27.0
80.0;?;127.0;-91.0;-71.0;444.0;-76.0;41.0
?;?;147.0;-63.0;-101.0;458.0;-99.0;49.0
?;?;165.0;-36.0;-127.0;467.0;-118.0;56.0
?;?;176.0;-13.0;-148.0;472.0;-131.0;65.0
?;?;182.0;7.0;-167.0;484.0;-141.0;85.0
?;?;190.0;24.0;-186.0;499.0;-150.0;108.0
?;?;200.0;43.0;-207.0;505.0;-160.0;126.0
?;?;211.0;61.0;-226.0;499.0;-167.0;135.0
?;?;221.0;79.0;-242.0;482.0;-172.0;135.0
?;-117.0;237.0;101.0;-260.0;457.0;-177.0;124.0
?;-119.0;247.0;126.0;-268.0;422.0;?;100.0
?;?;248.0;138.0;-264.0;390.0;?;58.0
?;?;243.0;134.0;-246.0;364.0;?;22.0
?;?;231.0;117.0;-218.0;353.0;?;4.0
?;?;219.0;93.0;-187.0;355.0;?;-12.0
?;?;207.0;63.0;-155.0;363.0;?;-25.0
?;?;199.0;27.0;-124.0;371.0;?;-37.0
?;?;195.0;-12.0;-96.0;373.0;?;-45.0
?;-144.0;196.0;-52.0;-73.0;370.0;?;-50.0
?;-146.0;203.0;?;-56.0;364.0;?;-55.0
?;-145.0;217.0;?;-44.0;359.0;?;-57.0
?;-143.0;230.0;?;-30.0;355.0;?;-56.0
129.0;-137.0;239.0;?;-17.0;355.0;?;-52.0
137.0;-132.0;247.0;?;?;356.0;?;-47.0
148.0;-128.0;247.0;?;?;357.0;?;-42.0
157.0;-127.0;242.0;?;?;356.0;-252.0;-38.0
162.0;-130.0;230.0;?;?;354.0;-232.0;-40.0
160.0;-132.0;211.0;-235.0;?;346.0;-205.0;-44.0
164.0;-127.0;190.0;-217.0;?;344.0;-176.0;-38.0
173.0;-116.0;181.0;-201.0;?;355.0;-152.0;-23.0
189.0;-98.0;175.0;-183.0;?;374.0;-133.0;5.0
209.0;-80.0;171.0;-165.0;?;404.0;-118.0;30.0
219.0;-69.0;177.0;-138.0;?;436.0;-115.0;47.0
218.0;-63.0;194.0;-100.0;-98.0;465.0;-126.0;?
208.0;-57.0;218.0;-51.0;-144.0;491.0;-148.0;?
193.0;-55.0;241.0;-2.0;-185.0;515.0;-173.0;?
174.0;-56.0;262.0;44.0;-221.0;534.0;-190.0;?
155.0;-61.0;?;87.0;-249.0;546.0;-200.0;?
140.0;-68.0;?;126.0;-272.0;?;-201.0;?
128.0;-74.0;295.0;158.0;-289.0;?;-199.0;?
120.0;-83.0;295.0;183.0;-305.0;?;-198.0;?
117.0;-90.0;294.0;201.0;-317.0;?;-197.0;?
119.0;-95.0;293.0;214.0;-326.0;?;-198.0;?
122.0;-97.0;289.0;219.0;-329.0;?;-204.0;?
121.0;-99.0;291.0;220.0;-334.0;?;-214.0;?
118.0;-98.0;289.0;216.0;-336.0;?;?;?
113.0;-97.0;279.0;198.0;-323.0;?;?;?
103.0;-101.0;265.0;162.0;-291.0;?;?;-18.0
100.0;-109.0;250.0;114.0;-245.0;390.0;?;-36.0
96.0;-126.0;228.0;62.0;-191.0;?;-186.0;-60.0
86.0;-141.0;215.0;8.0;-148.0;330.0;-179.0;-82.0
79.0;-147.0;212.0;-41.0;-114.0;307.0;-186.0;-90.0
80.0;-151.0;210.0;-85.0;-83.0;296.0;-202.0;-93.0
86.0;-153.0;207.0;-129.0;-51.0;285.0;-219.0;-92.0
95.0;-155.0;205.0;-172.0;-23.0;275.0;-231.0;-88.0
62.0;-180.0;128.0;-69.0;-47.0;266.0;-120.0;-104.0
42.0;-193.0;123.0;-113.0;-18.0;247.0;-125.0;-125.0
25.0;-201.0;121.0;-153.0;7.0;228.0;-138.0;-137.0
15.0;-206.0;120.0;-190.0;30.0;215.0;-153.0;-141.0
14.0;-209.0;117.0;?;54.0;205.0;-165.0;-143.0
21.0;-209.0;113.0;?;80.0;197.0;-171.0;-144.0
30.0;-209.0;105.0;?;104.0;190.0;-168.0;-153.0
36.0;-210.0;98.0;?;125.0;185.0;-159.0;-166.0
41.0;-209.0;92.0;?;142.0;179.0;-143.0;-172.0
47.0;-209.0;82.0;?;154.0;173.0;-122.0;-174.0
52.0;-216.0;68.0;?;160.0;165.0;-97.0;-178.0
49.0;-227.0;?;?;?;154.0;-69.0;-190.0
44.0;-231.0;27.0;?;?;144.0;-38.0;-192.0
52.0;-227.0;14.0;?;?;155.0;-4.0;-181.0
68.0;-214.0;7.0;?;?;180.0;20.0;-158.0
87.0;-196.0;-4.0;?;?;220.0;40.0;-127.0
101.0;-183.0;-2.0;?;?;262.0;49.0;-103.0
101.0;-176.0;13.0;?;?;297.0;37.0;-85.0
91.0;-169.0;34.0;?;?;326.0;13.0;-68.0
77.0;-163.0;62.0;?;?;352.0;-17.0;-48.0
64.0;-161.0;94.0;?;?;375.0;-44.0;-29.0
53.0;-164.0;119.0;?;?;394.0;-58.0;-11.0
45.0;?;139.0;-85.0;?;406.0;-65.0;5.0
39.0;?;150.0;-60.0;?;410.0;-67.0;19.0
34.0;?;154.0;-39.0;?;407.0;-66.0;26.0
28.0;?;156.0;-23.0;?;396.0;-61.0;25.0
20.0;?;154.0;-11.0;?;380.0;-55.0;14.0
10.0;-203.0;146.0;-5.0;?;362.0;-55.0;-7.0
4.0;-196.0;147.0;-8.0;?;345.0;-53.0;-26.0
10.0;-186.0;153.0;-4.0;-128.0;329.0;-64.0;-38.0
23.0;-183.0;153.0;-4.0;-129.0;315.0;-81.0;-59.0
28.0;-187.0;148.0;-23.0;-111.0;296.0;-86.0;-86.0
29.0;?;128.0;-65.0;-71.0;277.0;-68.0;-100.0
34.0;?;98.0;-121.0;-23.0;263.0;-35.0;-117.0
29.0;?;74.0;-171.0;17.0;241.0;-11.0;-144.0
12.0;?;61.0;-213.0;49.0;212.0;-1.0;-173.0
-6.0;?;56.0;-246.0;76.0;184.0;-2.0;-199.0
-23.0;?;52.0;-274.0;101.0;159.0;-8.0;-220.0
-34.0;?;48.0;-302.0;128.0;139.0;-11.0;-235.0
-42.0;?;42.0;-326.0;156.0;120.0;-11.0;-247.0
-46.0;?;35.0;-349.0;183.0;101.0;-4.0;-260.0
-49.0;?;?;-370.0;208.0;82.0;8.0;-276.0
-52.0;?;?;-385.0;230.0;63.0;24.0;-287.0
-47.0;?;?;-391.0;246.0;46.0;40.0;-291.0
-39.0;?;?;-391.0;251.0;33.0;55.0;-297.0
-38.0;?;?;-390.0;250.0;18.0;73.0;-311.0
-44.0;?;?;-383.0;250.0;0.0;101.0;-324.0
-47.0;?;?;-373.0;246.0;-4.0;130.0;-330.0
-43.0;?;?;-359.0;234.0;7.0;146.0;-319.0
-32.0;?;?;-344.0;223.0;34.0;158.0;-301.0
-23.0;?;?;-327.0;201.0;67.0;165.0;-285.0
-22.0;?;?;-312.0;178.0;95.0;169.0;-272.0
-29.0;-315.0;?;-296.0;158.0;118.0;164.0;-257.0
-40.0;-310.0;?;-281.0;139.0;141.0;153.0;-244.0
-50.0;-307.0;-39.0;-263.0;119.0;165.0;139.0;-231.0
-59.0;-305.0;-21.0;-246.0;98.0;?;125.0;-216.0
-63.0;-305.0;-6.0;-230.0;80.0;?;112.0;-199.0
-64.0;-306.0;1.0;-219.0;69.0;?;104.0;-184.0
-64.0;-310.0;7.0;-212.0;60.0;?;99.0;-172.0
-64.0;-315.0;?;-205.0;50.0;?;93.0;-166.0
?;-318.0;?;-198.0;43.0;200.0;87.0;-163.0
?;-317.0;?;-193.0;43.0;189.0;82.0;-167.0
?;-313.0;?;-196.0;43.0;179.0;83.0;-180.0
?;-307.0;?;-196.0;42.0;167.0;83.0;-190.0
?;-305.0;?;-197.0;49.0;156.0;78.0;-206.0
?;-310.0;?;-212.0;68.0;140.0;79.0;-230.0
?;-313.0;?;-246.0;108.0;125.0;98.0;-241.0
?;-319.0;?;-296.0;157.0;113.0;126.0;-251.0
?;-330.0;?;-345.0;195.0;93.0;146.0;-270.0
?;-343.0;?;-377.0;214.0;68.0;141.0;-290.0
?;-354.0;?;-393.0;220.0;46.0;117.0;-308.0
?;-363.0;?;-408.0;226.0;29.0;88.0;-322.0
?;-369.0;-29.0;-431.0;241.0;15.0;67.0;-332.0
?;-375.0;-31.0;-452.0;260.0;1.0;52.0;-340.0
?;-380.0;-36.0;-464.0;280.0;-11.0;39.0;-348.0
?;-384.0;-40.0;-471.0;295.0;-23.0;32.0;-358.0
?;-386.0;-43.0;-477.0;306.0;-34.0;32.0;-370.0
?;-387.0;-48.0;-482.0;318.0;-42.0;42.0;-381.0
?;-389.0;-61.0;-484.0;329.0;-48.0;61.0;-389.0
?;-392.0;-80.0;-479.0;336.0;-51.0;89.0;-394.0
?;-400.0;-98.0;-469.0;336.0;-59.0;122.0;-403.0
?;-406.0;-115.0;-456.0;332.0;-67.0;156.0;-408.0
?;?;-113.0;-358.0;233.0;-55.0;236.0;-398.0
?;?;-87.0;-333.0;203.0;-19.0;206.0;-374.0
-153.0;?;-62.0;-311.0;176.0;17.0;176.0;-352.0
-147.0;?;?;-290.0;151.0;?;146.0;-331.0
-138.0;?;?;-267.0;129.0;?;119.0;-310.0
-128.0;?;?;-248.0;110.0;?;?;-290.0
-118.0;?;?;-231.0;92.0;?;?;-273.0
-108.0;?;?;-216.0;?;?;?;-258.0
-95.0;?;?;-200.0;58.0;?;?;-245.0
-79.0;?;?;-184.0;45.0;?;?;-237.0
-66.0;?;?;-171.0;32.0;?;?;-240.0
-55.0;?;?;-154.0;20.0;?;?;-244.0
-41.0;-327.0;63.0;-142.0;15.0;?;?;-251.0
-34.0;-326.0;54.0;-149.0;24.0;?;?;-275.0
-29.0;-322.0;38.0;-174.0;53.0;?;?;-284.0
-19.0;-323.0;17.0;-211.0;86.0;?;?;-294.0
-16.0;-329.0;5.0;-246.0;109.0;144.0;?;-312.0
-24.0;-335.0;6.0;-268.0;123.0;123.0;?;-326.0
-31.0;-341.0;13.0;-281.0;132.0;106.0;?;-337.0
-32.0;-345.0;23.0;-294.0;143.0;94.0;?;-346.0
-28.0;-347.0;36.0;-309.0;153.0;85.0;?;-351.0
-21.0;-348.0;50.0;-325.0;163.0;77.0;?;-354.0
-12.0;-346.0;65.0;-340.0;171.0;70.0;?;-355.0
?;-342.0;78.0;-351.0;178.0;65.0;?;-355.0
?;-337.0;88.0;-356.0;182.0;64.0;?;-354.0
?;-331.0;94.0;-357.0;183.0;66.0;?;-351.0
?;-323.0;93.0;-352.0;180.0;70.0;?;-344.0
?;-317.0;87.0;-341.0;169.0;77.0;?;-334.0
58.0;-316.0;76.0;-324.0;156.0;82.0;?;-328.0
60.0;-313.0;60.0;-300.0;142.0;89.0;?;-321.0
