InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK Quaternion3;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ
277.0;347.0;283.0;-402.0;-283.0;95;210.0;520.0;219.0
270.0;357.0;276.0;-345.0;-224.0;111;77.0;538.0;190.0
257.0;274.0;270.0;-282.0;-75.0;142;82.0;590.0;245.0
108.0;165.0;184.0;-369.0;59.0;-177;290.0;577.0;80.0
98.0;113.0;186.0;-396.0;8.0;-178;293.0;605.0;91.0
81.0;49.0;186.0;-367.0;-46.0;-178;396.0;748.0;35.0
79.0;132.0;188.0;-329.0;-51.0;-179;415.0;645.0;25.0
86.0;129.0;189.0;-263.0;58.0;-177;451.0;486.0;71.0
91.0;120.0;193.0;-184.0;111.0;-180;363.0;495.0;69.0
99.0;98.0;199.0;-169.0;126.0;-176;255.0;490.0;59.0
108.0;44.0;204.0;-197.0;125.0;-178;204.0;436.0;6.0
121.0;184.0;172.0;-474.0;-33.0;-166;210.0;461.0;112.0
120.0;187.0;174.0;-402.0;-37.0;-181;207.0;490.0;98.0
118.0;161.0;177.0;-346.0;154.0;-171;266.0;529.0;109.0
184.0;286.0;205.0;-361.0;12.0;195;16.0;449.0;59.0
177.0;213.0;200.0;-401.0;-75.0;-74;164.0;394.0;29.0
168.0;141.0;195.0;-434.0;-132.0;-221;309.0;395.0;54.0
116.0;173.0;174.0;-271.0;189.0;-176;302.0;631.0;207.0
113.0;236.0;177.0;-360.0;94.0;-177;232.0;617.0;42.0
117.0;137.0;186.0;-402.0;72.0;-178;257.0;609.0;27.0
109.0;40.0;194.0;-399.0;-124.0;-178;424.0;730.0;7.0
120.0;26.0;206.0;-299.0;-158.0;-178;461.0;701.0;-57.0
135.0;34.0;214.0;-193.0;-29.0;-177;477.0;520.0;79.0
151.0;83.0;224.0;-167.0;89.0;-179;362.0;475.0;153.0
165.0;158.0;233.0;-124.0;122.0;-178;217.0;453.0;128.0
178.0;141.0;241.0;-158.0;200.0;-175;125.0;438.0;37.0
186.0;67.0;245.0;-144.0;214.0;-183;171.0;392.0;-52.0
191.0;-7.0;246.0;-171.0;182.0;-170;247.0;344.0;-86.0
197.0;-55.0;248.0;-196.0;133.0;-188;253.0;288.0;-128.0
435.0;240.0;412.0;-546.0;-126.0;55;215.0;334.0;34.0
447.0;211.0;413.0;-599.0;-184.0;70;207.0;391.0;219.0
459.0;316.0;415.0;-428.0;-301.0;88;217.0;443.0;192.0
470.0;364.0;419.0;-338.0;-235.0;107;60.0;494.0;112.0
467.0;129.0;436.0;-135.0;27.0;-211;333.0;463.0;10.0
479.0;91.0;444.0;-185.0;179.0;-177;277.0;425.0;-10.0
488.0;30.0;453.0;-154.0;164.0;-171;273.0;383.0;-25.0
496.0;-29.0;461.0;-136.0;148.0;-194;258.0;353.0;-67.0
501.0;-54.0;466.0;-251.0;42.0;-161;240.0;298.0;-94.0
296.0;271.0;374.0;-185.0;139.0;-176;680.0;656.0;25.0
293.0;272.0;372.0;-198.0;103.0;-176;703.0;719.0;61.0
291.0;247.0;370.0;-128.0;139.0;-176;708.0;656.0;-47.0
451.0;197.0;414.0;-491.0;-74.0;-171;219.0;502.0;159.0
446.0;193.0;411.0;-436.0;16.0;-179;220.0;540.0;154.0
439.0;149.0;411.0;-300.0;322.0;-173;261.0;595.0;129.0
427.0;113.0;411.0;-229.0;0.0;-180;277.0;634.0;134.0
418.0;72.0;413.0;-402.0;-119.0;-177;333.0;611.0;21.0
424.0;57.0;418.0;-318.0;-197.0;-177;427.0;707.0;-85.0
433.0;56.0;421.0;-228.0;-46.0;-177;407.0;542.0;48.0
440.0;49.0;426.0;-187.0;45.0;-176;467.0;500.0;142.0
448.0;116.0;433.0;-144.0;67.0;-179;255.0;515.0;113.0
458.0;161.0;440.0;-201.0;138.0;-174;149.0;450.0;19.0
465.0;113.0;446.0;-232.0;170.0;-179;194.0;408.0;-2.0
471.0;42.0;452.0;-188.0;211.0;-179;250.0;388.0;-48.0
477.0;-12.0;456.0;-208.0;119.0;-170;275.0;351.0;-47.0
479.0;-37.0;459.0;-263.0;102.0;-192;235.0;298.0;-62.0
480.0;-67.0;459.0;-377.0;82.0;-153;195.0;274.0;-75.0
288.0;253.0;367.0;-183.0;153.0;-176;760.0;751.0;36.0
480.0;-25.0;458.0;-341.0;-112.0;-149;188.0;279.0;-47.0
480.0;16.0;457.0;-413.0;-46.0;152;205.0;271.0;-20.0
479.0;54.0;456.0;-426.0;-179.0;145;241.0;307.0;85.0
480.0;132.0;455.0;-502.0;-243.0;36;226.0;365.0;60.0
484.0;216.0;455.0;-638.0;-118.0;62;170.0;412.0;113.0
412.0;227.0;441.0;-499.0;-10.0;-168;153.0;478.0;172.0
415.0;242.0;444.0;-422.0;21.0;-172;132.0;464.0;155.0
470.0;164.0;437.0;-123.0;254.0;-176;141.0;444.0;14.0
430.0;32.0;422.0;-246.0;109.0;-174;209.0;332.0;-65.0
425.0;-8.0;421.0;-186.0;19.0;-178;224.0;281.0;-81.0
421.0;-32.0;418.0;-206.0;29.0;-186;222.0;242.0;-52.0
416.0;-31.0;414.0;-283.0;45.0;-153;203.0;228.0;-40.0
411.0;2.0;409.0;-384.0;-40.0;-229;166.0;226.0;-20.0
405.0;58.0;406.0;-347.0;20.0;-59;152.0;215.0;-41.0
402.0;89.0;403.0;-397.0;-10.0;180;160.0;208.0;-9.0
398.0;119.0;406.0;-342.0;34.0;-166;266.0;422.0;140.0
392.0;127.0;398.0;-402.0;87.0;-166;200.0;425.0;149.0
387.0;164.0;391.0;-404.0;112.0;-163;169.0;428.0;103.0
384.0;171.0;386.0;-421.0;-23.0;-163;184.0;435.0;71.0
379.0;131.0;382.0;-374.0;45.0;-188;222.0;465.0;62.0
373.0;92.0;378.0;-253.0;232.0;-168;252.0;511.0;43.0
362.0;93.0;375.0;-201.0;48.0;-168;274.0;503.0;54.0
354.0;125.0;375.0;-394.0;85.0;-242;299.0;496.0;5.0
349.0;78.0;377.0;-367.0;-102.0;77;354.0;545.0;22.0
356.0;37.0;382.0;-303.0;-59.0;83;491.0;703.0;-4.0
484.0;182.0;454.0;-544.0;-230.0;66;197.0;400.0;270.0
489.0;252.0;458.0;-430.0;-216.0;104;201.0;475.0;210.0
498.0;372.0;456.0;-344.0;-110.0;94;43.0;480.0;158.0
498.0;271.0;455.0;-267.0;-98.0;128;61.0;472.0;209.0
438.0;192.0;396.0;-433.0;-68.0;-158;227.0;457.0;158.0
432.0;199.0;392.0;-513.0;-167.0;-179;245.0;504.0;140.0
423.0;175.0;389.0;-372.0;134.0;-173;237.0;553.0;120.0
413.0;129.0;386.0;-267.0;202.0;-177;251.0;602.0;193.0
397.0;148.0;382.0;-304.0;15.0;-178;274.0;637.0;153.0
218.0;101.0;276.0;-121.0;90.0;-176;236.0;459.0;93.0
-141.0;241.0;-27.0;-201.0;9.0;-175;521.0;441.0;-100.0
282.0;359.0;297.0;-377.0;-230.0;96;212.0;457.0;117.0
268.0;193.0;288.0;-474.0;-106.0;-174;181.0;460.0;84.0
265.0;169.0;289.0;-378.0;21.0;-171;206.0;496.0;66.0
259.0;137.0;289.0;-189.0;193.0;-176;275.0;569.0;136.0
247.0;144.0;288.0;-279.0;120.0;-175;298.0;603.0;112.0
241.0;195.0;290.0;-388.0;124.0;-177;262.0;574.0;32.0
237.0;28.0;300.0;-349.0;-93.0;-177;413.0;700.0;-59.0
62.0;53.0;-61.0;63.0;234.0;-177;859.0;481.0;-87.0
175.0;142.0;238.0;-184.0;251.0;-175;295.0;592.0;171.0
216.0;219.0;265.0;-371.0;-32.0;-167;195.0;463.0;127.0
213.0;186.0;268.0;-386.0;35.0;-175;212.0;502.0;118.0
206.0;138.0;272.0;-439.0;324.0;-175;243.0;538.0;146.0
199.0;120.0;277.0;-371.0;157.0;-177;245.0;547.0;135.0
195.0;152.0;281.0;-359.0;-92.0;-180;238.0;546.0;-9.0
195.0;127.0;287.0;-397.0;-84.0;-178;255.0;522.0;-59.0
204.0;42.0;301.0;-358.0;-174.0;-182;398.0;616.0;17.0
197.0;-18.0;305.0;-215.0;-143.0;-177;514.0;767.0;12.0
213.0;111.0;312.0;-170.0;-17.0;-180;356.0;559.0;19.0
235.0;155.0;320.0;-112.0;69.0;-185;284.0;401.0;81.0
257.0;154.0;332.0;-146.0;135.0;-166;223.0;412.0;37.0
275.0;172.0;343.0;-185.0;159.0;-202;167.0;403.0;3.0
295.0;93.0;355.0;-182.0;128.0;-152;182.0;333.0;-78.0
311.0;3.0;364.0;-230.0;50.0;-204;196.0;257.0;-121.0
324.0;-57.0;370.0;-268.0;-39.0;-185;207.0;234.0;-141.0
62.0;18.0;241.0;-155.0;57.0;177;449.0;342.0;25.0
349.0;-55.0;377.0;-220.0;-144.0;-11;172.0;201.0;-31.0
350.0;14.0;376.0;-164.0;-4.0;-266;164.0;200.0;-14.0
338.0;95.0;367.0;-137.0;79.0;-128;173.0;222.0;38.0
324.0;158.0;359.0;-182.0;113.0;-205;186.0;236.0;17.0
315.0;185.0;353.0;-214.0;144.0;-190;157.0;247.0;-30.0
309.0;132.0;350.0;-283.0;152.0;123;160.0;251.0;-12.0
304.0;66.0;348.0;-266.0;44.0;202;197.0;258.0;-31.0
305.0;28.0;348.0;-365.0;67.0;156;184.0;271.0;14.0
61.0;17.0;241.0;-134.0;93.0;177;482.0;336.0;37.0
60.0;13.0;242.0;-191.0;118.0;177;480.0;346.0;31.0
668.0;114.0;497.0;-250.0;87.0;-177;204.0;453.0;-52.0
671.0;53.0;498.0;-215.0;21.0;-177;289.0;476.0;-51.0
671.0;98.0;489.0;-290.0;109.0;-177;305.0;571.0;-27.0
478.0;118.0;456.0;-489.0;-58.0;128;126.0;359.0;128.0
666.0;146.0;491.0;-241.0;183.0;-177;370.0;697.0;20.0
249.0;482.0;236.0;-219.0;76.0;-170;639.0;773.0;239.0
257.0;507.0;234.0;-256.0;90.0;-171;594.0;795.0;179.0
191.0;-27.0;298.0;-206.0;22.0;171;262.0;295.0;3.0
192.0;-15.0;297.0;-190.0;114.0;178;277.0;315.0;30.0
194.0;34.0;293.0;-272.0;209.0;183;204.0;296.0;39.0
194.0;83.0;290.0;-297.0;218.0;157;161.0;269.0;-3.0
120.0;85.0;239.0;-279.0;61.0;176;238.0;374.0;-102.0
124.0;-23.0;246.0;-235.0;-75.0;177;308.0;383.0;-66.0
131.0;-31.0;254.0;-217.0;-20.0;177;408.0;434.0;26.0
132.0;-6.0;258.0;-230.0;1.0;177;344.0;430.0;60.0
130.0;52.0;258.0;-262.0;136.0;177;245.0;387.0;69.0
126.0;96.0;256.0;-279.0;199.0;177;175.0;338.0;19.0
123.0;117.0;255.0;-235.0;212.0;177;177.0;298.0;-47.0
118.0;81.0;252.0;-239.0;166.0;177;190.0;274.0;-80.0
260.0;496.0;233.0;-139.0;111.0;-171;536.0;831.0;121.0
4.0;134.0;289.0;-478.0;165.0;176;307.0;522.0;33.0
746.0;194.0;638.0;-350.0;-22.0;-210;409.0;658.0;157.0
745.0;210.0;640.0;-398.0;47.0;53;345.0;602.0;163.0
-30.0;73.0;106.0;-189.0;117.0;164;228.0;441.0;-11.0
76.0;48.0;215.0;-400.0;183.0;177;240.0;322.0;-26.0
71.0;44.0;207.0;-473.0;164.0;177;297.0;373.0;-28.0
27.0;38.0;142.0;-213.0;69.0;176;399.0;547.0;32.0
20.0;55.0;129.0;-209.0;18.0;169;341.0;522.0;28.0
15.0;103.0;118.0;-246.0;-22.0;157;363.0;494.0;30.0
17.0;129.0;110.0;-351.0;8.0;148;382.0;484.0;16.0
17.0;139.0;105.0;-387.0;0.0;135;395.0;424.0;44.0
14.0;125.0;102.0;-456.0;-82.0;131;392.0;403.0;35.0
16.0;131.0;101.0;-365.0;-182.0;148;317.0;371.0;10.0
659.0;172.0;496.0;-196.0;199.0;-178;351.0;615.0;65.0
145.0;256.0;271.0;-173.0;-15.0;-175;620.0;336.0;-44.0
141.0;269.0;267.0;-203.0;-11.0;-175;516.0;458.0;-96.0
139.0;290.0;265.0;-54.0;0.0;-175;441.0;364.0;12.0
138.0;280.0;264.0;-145.0;-21.0;-175;531.0;435.0;-59.0
655.0;213.0;494.0;-145.0;116.0;-177;304.0;563.0;70.0
135.0;284.0;260.0;-38.0;-40.0;-175;466.0;432.0;-5.0
-35.0;64.0;107.0;-230.0;145.0;164;298.0;465.0;56.0
131.0;286.0;256.0;-321.0;15.0;-175;531.0;488.0;-46.0
-37.0;64.0;105.0;-193.0;58.0;163;335.0;428.0;29.0
-36.0;131.0;107.0;-275.0;-16.0;165;266.0;443.0;21.0
128.0;288.0;243.0;-197.0;43.0;-175;406.0;495.0;14.0
651.0;207.0;493.0;-130.0;85.0;-178;311.0;582.0;42.0
648.0;191.0;494.0;-226.0;28.0;-178;282.0;545.0;-60.0
166.0;176.0;244.0;-312.0;43.0;-191;245.0;306.0;-44.0
645.0;246.0;494.0;-340.0;-6.0;-177;233.0;512.0;63.0
163.0;196.0;243.0;-229.0;27.0;-191;250.0;278.0;-52.0
639.0;233.0;489.0;-387.0;208.0;-172;169.0;468.0;100.0
164.0;302.0;259.0;-235.0;74.0;-178;264.0;730.0;-26.0
635.0;213.0;486.0;-218.0;90.0;-178;119.0;442.0;127.0
628.0;202.0;482.0;-359.0;-7.0;-172;138.0;450.0;121.0
620.0;216.0;476.0;-510.0;98.0;-160;170.0;443.0;91.0
172.0;291.0;257.0;-217.0;105.0;-180;258.0;694.0;117.0
176.0;311.0;250.0;-206.0;68.0;-179;271.0;649.0;204.0
176.0;287.0;241.0;-258.0;-128.0;-178;268.0;611.0;138.0
169.0;243.0;225.0;-448.0;-312.0;-173;222.0;524.0;153.0
567.0;50.0;406.0;-440.0;-182.0;169;240.0;363.0;45.0
569.0;75.0;407.0;-395.0;44.0;173;257.0;386.0;19.0
489.0;302.0;343.0;-478.0;-72.0;-79;150.0;512.0;155.0
431.0;372.0;276.0;-425.0;-91.0;-162;225.0;431.0;224.0
496.0;206.0;512.0;-367.0;32.0;119;158.0;462.0;200.0
164.0;196.0;219.0;-600.0;-190.0;-166;207.0;523.0;133.0
727.0;172.0;525.0;-363.0;-28.0;157;238.0;638.0;167.0
716.0;195.0;521.0;-250.0;-6.0;169;220.0;587.0;156.0
706.0;255.0;516.0;-247.0;8.0;179;242.0;556.0;103.0
695.0;296.0;508.0;-291.0;-9.0;154;302.0;531.0;80.0
683.0;278.0;501.0;-273.0;-62.0;224;343.0;540.0;69.0
608.0;60.0;357.0;-250.0;156.0;-180;302.0;387.0;13.0
608.0;57.0;358.0;-306.0;172.0;-167;264.0;355.0;-1.0
605.0;59.0;359.0;-479.0;88.0;-178;216.0;341.0;24.0
124.0;187.0;205.0;-365.0;-26.0;84;309.0;408.0;240.0
114.0;129.0;204.0;-409.0;-103.0;87;395.0;341.0;157.0
105.0;37.0;202.0;-478.0;-132.0;74;414.0;321.0;299.0
601.0;51.0;362.0;-374.0;14.0;-178;201.0;325.0;-2.0
597.0;46.0;364.0;-367.0;47.0;-152;175.0;276.0;-20.0
-50.0;191.0;63.0;-310.0;-77.0;58;260.0;416.0;139.0
-229.0;-100.0;-260.0;-323.0;-19.0;165;281.0;313.0;182.0
766.0;93.0;578.0;-150.0;189.0;-59;372.0;564.0;123.0
746.0;72.0;533.0;-234.0;39.0;189;400.0;607.0;24.0
781.0;230.0;585.0;-289.0;-6.0;-147;239.0;375.0;81.0
697.0;74.0;510.0;-135.0;169.0;-176;201.0;391.0;-65.0
705.0;106.0;512.0;-136.0;165.0;-180;279.0;419.0;-15.0
717.0;173.0;526.0;-337.0;124.0;-177;245.0;728.0;78.0
708.0;58.0;697.0;-316.0;267.0;-180;360.0;821.0;296.0
790.0;150.0;578.0;-273.0;-9.0;-228;259.0;504.0;142.0
790.0;144.0;575.0;-255.0;-14.0;-57;303.0;583.0;113.0
716.0;280.0;526.0;-189.0;113.0;-171;322.0;606.0;246.0
715.0;221.0;527.0;-430.0;210.0;-178;291.0;433.0;158.0
626.0;146.0;440.0;-400.0;-38.0;231;189.0;480.0;-98.0
627.0;183.0;440.0;-433.0;161.0;67;273.0;570.0;-62.0
630.0;117.0;442.0;-291.0;409.0;-200;285.0;574.0;50.0
623.0;183.0;433.0;-303.0;78.0;212;49.0;504.0;180.0
794.0;168.0;593.0;-261.0;57.0;-159;239.0;474.0;81.0
660.0;122.0;417.0;-145.0;156.0;-169;223.0;431.0;-10.0
652.0;205.0;443.0;-219.0;75.0;-165;232.0;511.0;104.0
654.0;200.0;448.0;-372.0;21.0;-159;234.0;489.0;42.0
84.0;284.0;-46.0;-396.0;-80.0;158;277.0;505.0;93.0
107.0;197.0;-29.0;-423.0;-47.0;169;222.0;500.0;64.0
125.0;167.0;-14.0;-414.0;-126.0;162;215.0;496.0;69.0
656.0;157.0;452.0;-434.0;-198.0;-165;220.0;454.0;132.0
774.0;205.0;579.0;-328.0;92.0;-162;260.0;424.0;112.0
719.0;125.0;522.0;-383.0;38.0;-188;152.0;424.0;89.0
690.0;201.0;493.0;-285.0;35.0;152;113.0;649.0;157.0
681.0;348.0;489.0;-275.0;-6.0;116;128.0;529.0;235.0
663.0;299.0;486.0;-360.0;-197.0;94;180.0;468.0;130.0
598.0;493.0;410.0;-255.0;-98.0;67;145.0;586.0;124.0
575.0;-9.0;385.0;-429.0;-204.0;37;231.0;353.0;249.0
143.0;87.0;4.0;-337.0;-127.0;159;205.0;552.0;108.0
161.0;26.0;23.0;-361.0;-103.0;166;174.0;621.0;148.0
179.0;34.0;44.0;-309.0;-89.0;169;163.0;617.0;105.0
763.0;123.0;535.0;-189.0;167.0;-178;259.0;441.0;9.0
738.0;264.0;532.0;-409.0;-66.0;27;192.0;386.0;103.0
728.0;237.0;524.0;-395.0;-26.0;-215;187.0;336.0;132.0
808.0;250.0;586.0;-507.0;-40.0;-176;146.0;406.0;138.0
718.0;214.0;516.0;-489.0;-7.0;-170;173.0;359.0;128.0
665.0;444.0;464.0;-316.0;115.0;169;306.0;622.0;64.0
668.0;314.0;468.0;-310.0;124.0;203;353.0;663.0;52.0
679.0;237.0;475.0;-301.0;113.0;146;418.0;696.0;-58.0
690.0;190.0;483.0;-272.0;80.0;223;347.0;567.0;-120.0
843.0;163.0;495.0;66.0;42.0;161;563.0;382.0;-65.0
701.0;-4.0;511.0;-83.0;29.0;-185;324.0;452.0;-70.0
767.0;57.0;535.0;-217.0;117.0;-175;397.0;445.0;29.0
707.0;-155.0;627.0;-183.0;96.0;-159;439.0;200.0;-85.0
770.0;2.0;537.0;-189.0;25.0;-177;509.0;435.0;101.0
730.0;136.0;559.0;-244.0;202.0;-170;172.0;452.0;45.0
733.0;108.0;553.0;-159.0;109.0;-169;280.0;502.0;158.0
737.0;102.0;547.0;-317.0;152.0;-171;319.0;570.0;50.0
740.0;157.0;544.0;-345.0;50.0;-172;260.0;558.0;-11.0
743.0;96.0;542.0;-324.0;29.0;-172;230.0;572.0;8.0
751.0;56.0;535.0;-293.0;7.0;-172;385.0;694.0;-4.0
757.0;50.0;529.0;-266.0;5.0;-172;417.0;563.0;-1.0
710.0;192.0;552.0;-315.0;-1.0;-23;158.0;387.0;77.0
716.0;163.0;556.0;-391.0;-71.0;-218;207.0;418.0;45.0
724.0;135.0;560.0;-313.0;-39.0;-150;198.0;382.0;46.0
771.0;15.0;537.0;-209.0;25.0;-176;385.0;558.0;8.0
759.0;180.0;550.0;-326.0;125.0;-175;316.0;579.0;16.0
198.0;-23.0;66.0;-284.0;-111.0;171;195.0;547.0;23.0
759.0;118.0;547.0;-322.0;235.0;-176;344.0;581.0;71.0
759.0;120.0;548.0;-189.0;135.0;-171;285.0;540.0;154.0
757.0;156.0;550.0;-283.0;117.0;-172;244.0;522.0;67.0
678.0;184.0;514.0;-467.0;83.0;-154;179.0;375.0;194.0
670.0;205.0;511.0;-387.0;46.0;-185;69.0;428.0;151.0
755.0;169.0;551.0;-394.0;-64.0;-171;251.0;513.0;42.0
753.0;194.0;551.0;-453.0;-98.0;-155;258.0;450.0;126.0
760.0;121.0;595.0;-383.0;-13.0;-148;208.0;405.0;84.0
751.0;185.0;550.0;-455.0;60.0;-182;250.0;424.0;153.0
747.0;133.0;546.0;-392.0;98.0;-154;248.0;419.0;122.0
796.0;32.0;579.0;-222.0;104.0;-176;466.0;493.0;48.0
741.0;99.0;541.0;-413.0;-74.0;-194;245.0;433.0;130.0
792.0;73.0;577.0;-198.0;143.0;-176;344.0;427.0;18.0
734.0;117.0;538.0;-386.0;5.0;-173;222.0;470.0;91.0
710.0;157.0;525.0;-277.0;61.0;130;145.0;594.0;132.0
703.0;292.0;522.0;-229.0;20.0;94;85.0;556.0;187.0
642.0;319.0;495.0;-345.0;-9.0;137;166.0;609.0;173.0
640.0;144.0;496.0;-253.0;38.0;97;295.0;556.0;226.0
700.0;406.0;518.0;-285.0;-42.0;70;165.0;527.0;152.0
697.0;257.0;516.0;-352.0;-116.0;44;250.0;466.0;144.0
573.0;25.0;391.0;-286.0;-73.0;56;241.0;401.0;165.0
570.0;102.0;392.0;-150.0;1.0;37;242.0;472.0;143.0
639.0;140.0;493.0;-237.0;-12.0;81;228.0;461.0;265.0
665.0;158.0;480.0;-251.0;1.0;-178;164.0;728.0;16.0
662.0;223.0;480.0;-338.0;58.0;-179;207.0;653.0;89.0
661.0;270.0;479.0;-383.0;194.0;-176;253.0;507.0;201.0
635.0;100.0;452.0;-258.0;-44.0;-162;321.0;274.0;262.0
624.0;150.0;445.0;-354.0;47.0;-171;196.0;276.0;209.0
668.0;-2.0;195.0;262.0;247.0;167;189.0;551.0;-32.0
743.0;272.0;576.0;-298.0;-146.0;47;231.0;394.0;102.0
570.0;171.0;371.0;42.0;199.0;158;651.0;1007.0;33.0
568.0;321.0;398.0;-231.0;126.0;102;355.0;663.0;43.0
574.0;332.0;400.0;-250.0;69.0;144;276.0;590.0;14.0
593.0;118.0;418.0;-414.0;-120.0;217;183.0;539.0;16.0
583.0;246.0;408.0;-341.0;-24.0;140;317.0;537.0;3.0
699.0;210.0;514.0;-318.0;63.0;110;55.0;534.0;135.0
677.0;159.0;500.0;-371.0;-206.0;43;233.0;377.0;117.0
682.0;348.0;502.0;-289.0;-155.0;51;177.0;399.0;135.0
687.0;313.0;504.0;-240.0;-48.0;72;78.0;451.0;193.0
503.0;-77.0;-61.0;16.0;13.0;179;391.0;138.0;-279.0
736.0;161.0;493.0;-252.0;156.0;-178;592.0;689.0;-140.0
76.0;-306.0;-165.0;277.0;375.0;173;554.0;-24.0;-247.0
753.0;1.0;559.0;-366.0;2.0;-217;209.0;251.0;-48.0
750.0;-19.0;528.0;-187.0;124.0;-178;190.0;324.0;-76.0
741.0;181.0;572.0;-444.0;-179.0;31;194.0;378.0;238.0
735.0;246.0;561.0;-290.0;-9.0;88;71.0;535.0;165.0
415.0;325.0;346.0;-364.0;-101.0;168;-42.0;577.0;228.0
696.0;152.0;511.0;-447.0;-173.0;42;183.0;374.0;245.0
730.0;346.0;559.0;-287.0;-143.0;62;228.0;391.0;130.0
729.0;185.0;558.0;-393.0;-227.0;61;242.0;350.0;189.0
644.0;286.0;497.0;-330.0;-26.0;124;-43.0;523.0;113.0
650.0;233.0;500.0;-326.0;-11.0;202;37.0;619.0;109.0
716.0;140.0;527.0;-243.0;31.0;113;25.0;548.0;127.0
386.0;340.0;326.0;-397.0;-27.0;174;-55.0;593.0;206.0
782.0;127.0;601.0;-362.0;-75.0;182;143.0;291.0;-6.0
-716.0;103.0;-566.0;-309.0;29.0;-176;278.0;464.0;57.0
752.0;159.0;576.0;28.0;118.0;-176;746.0;316.0;-18.0
792.0;49.0;582.0;-251.0;39.0;-175;417.0;644.0;-47.0
764.0;92.0;597.0;-366.0;119.0;-172;195.0;393.0;158.0
756.0;181.0;589.0;-363.0;-64.0;-220;179.0;412.0;61.0
52.0;308.0;-19.0;-70.0;-84.0;183;564.0;330.0;94.0
685.0;154.0;516.0;-549.0;86.0;-187;225.0;347.0;206.0
696.0;145.0;521.0;-640.0;154.0;-169;142.0;349.0;186.0
220.0;-173.0;87.0;-246.0;-174.0;180;532.0;524.0;39.0
-218.0;309.0;-98.0;-79.0;-8.0;176;769.0;296.0;-219.0
761.0;142.0;549.0;-318.0;-157.0;-177;259.0;565.0;-65.0
765.0;68.0;541.0;-278.0;-163.0;-176;366.0;657.0;-96.0
837.0;160.0;545.0;-62.0;199.0;-172;626.0;555.0;260.0
728.0;181.0;565.0;-409.0;6.0;-165;130.0;436.0;0.0
704.0;-53.0;526.0;-62.0;50.0;-193;284.0;417.0;-29.0
749.0;294.0;538.0;-327.0;-61.0;211;155.0;448.0;90.0
758.0;97.0;534.0;-172.0;170.0;-173;169.0;384.0;-31.0
790.0;-35.0;587.0;-325.0;79.0;172;222.0;248.0;-39.0
-194.0;224.0;-208.0;-526.0;-80.0;-173;46.0;394.0;145.0
837.0;147.0;540.0;-213.0;-9.0;-179;266.0;440.0;-104.0
727.0;86.0;495.0;-31.0;117.0;-176;206.0;413.0;-1.0
299.0;-78.0;158.0;-422.0;-131.0;155;322.0;177.0;100.0
711.0;1.0;490.0;-33.0;278.0;-180;320.0;480.0;-33.0
832.0;236.0;549.0;-384.0;-41.0;-179;271.0;561.0;-108.0
-224.0;262.0;-177.0;-616.0;-146.0;-174;303.0;286.0;177.0
325.0;-98.0;178.0;-384.0;-202.0;179;294.0;182.0;62.0
670.0;385.0;487.0;-294.0;-88.0;90;23.0;467.0;200.0
825.0;284.0;561.0;-350.0;32.0;-179;449.0;789.0;-12.0
812.0;325.0;581.0;-364.0;34.0;-179;219.0;591.0;174.0
697.0;230.0;501.0;-299.0;47.0;135;-10.0;593.0;143.0
410.0;-41.0;241.0;-477.0;-215.0;168;291.0;244.0;129.0
711.0;181.0;516.0;-339.0;-55.0;105;77.0;427.0;74.0
808.0;252.0;587.0;-324.0;-69.0;-178;184.0;538.0;54.0
838.0;267.0;541.0;4.0;132.0;-176;648.0;561.0;369.0
810.0;238.0;584.0;-432.0;-60.0;-177;173.0;480.0;60.0
36.0;365.0;-82.0;-430.0;-173.0;157;247.0;403.0;71.0
838.0;205.0;544.0;-86.0;218.0;-176;606.0;600.0;237.0
273.0;375.0;355.0;-386.0;46.0;-178;535.0;902.0;280.0
-22.0;184.0;120.0;55.0;49.0;171;724.0;324.0;2.0
801.0;120.0;555.0;-276.0;-21.0;171;369.0;466.0;-2.0
274.0;420.0;358.0;-363.0;-22.0;-178;536.0;919.0;195.0
-110.0;280.0;-37.0;86.0;76.0;-212;814.0;269.0;64.0
698.0;168.0;508.0;-628.0;-133.0;27;175.0;312.0;146.0
790.0;208.0;574.0;-344.0;25.0;177;236.0;614.0;72.0
790.0;197.0;576.0;-367.0;95.0;210;237.0;580.0;88.0
789.0;169.0;580.0;-415.0;49.0;-154;216.0;440.0;48.0
-12.0;118.0;-171.0;-46.0;-63.0;178;399.0;148.0;1.0
785.0;218.0;583.0;-518.0;43.0;-151;200.0;391.0;90.0
783.0;240.0;584.0;-378.0;42.0;-186;224.0;382.0;90.0
739.0;54.0;541.0;-272.0;85.0;164;402.0;687.0;-45.0
779.0;208.0;585.0;-305.0;-67.0;-209;234.0;396.0;88.0
578.0;12.0;377.0;-538.0;-183.0;73;211.0;306.0;99.0
746.0;78.0;556.0;-479.0;-296.0;210;212.0;267.0;-16.0
274.0;440.0;359.0;-509.0;44.0;-178;488.0;876.0;118.0
739.0;53.0;610.0;-202.0;236.0;177;806.0;368.0;42.0
751.0;34.0;562.0;-464.0;-237.0;-59;174.0;215.0;36.0
