InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
33.0;-340.0;185.0;-171.0;-45.0;646.0;-91.0;208.0
33.0;-341.0;187.0;-168.0;-48.0;649.0;-93.0;207.0
34.0;-338.0;188.0;-165.0;-50.0;652.0;-94.0;205.0
35.0;-334.0;188.0;-160.0;-53.0;657.0;-94.0;208.0
32.0;-342.0;190.0;-155.0;-58.0;662.0;-93.0;206.0
24.0;-347.0;194.0;-147.0;-65.0;666.0;-95.0;198.0
23.0;-335.0;200.0;-135.0;-76.0;666.0;-104.0;198.0
31.0;-332.0;206.0;-121.0;-89.0;671.0;-112.0;211.0
37.0;-336.0;211.0;-114.0;-99.0;679.0;-114.0;207.0
34.0;-325.0;212.0;-110.0;-103.0;682.0;-111.0;207.0
36.0;-301.0;212.0;-105.0;-106.0;679.0;-111.0;217.0
32.0;-313.0;216.0;-98.0;-111.0;670.0;-113.0;238.0
28.0;-312.0;218.0;-94.0;-117.0;676.0;-116.0;239.0
17.0;-318.0;219.0;-93.0;-121.0;680.0;-118.0;235.0
-40.0;-350.0;171.0;-149.0;-51.0;709.0;-61.0;172.0
-47.0;-344.0;169.0;-159.0;-39.0;712.0;-57.0;159.0
-48.0;-335.0;168.0;-172.0;-27.0;716.0;-54.0;145.0
-46.0;-324.0;165.0;-188.0;-14.0;720.0;-49.0;129.0
-46.0;-314.0;160.0;-204.0;0.0;723.0;-43.0;113.0
-49.0;-309.0;154.0;-218.0;13.0;725.0;-39.0;97.0
-286.0;-501.0;-128.0;-509.0;359.0;-171.0;307.0;-490.0
-285.0;-500.0;-110.0;-500.0;349.0;-156.0;299.0;-482.0
-285.0;-494.0;-93.0;-497.0;339.0;-138.0;289.0;-477.0
-284.0;-491.0;-84.0;-493.0;332.0;-126.0;280.0;-469.0
-284.0;-490.0;-78.0;-486.0;326.0;-117.0;272.0;-462.0
-284.0;-490.0;-72.0;-480.0;318.0;-110.0;265.0;-457.0
-282.0;-487.0;-70.0;-476.0;312.0;-104.0;261.0;-454.0
-278.0;-484.0;-71.0;-473.0;307.0;-98.0;261.0;-449.0
-55.0;-305.0;148.0;-229.0;22.0;725.0;-35.0;79.0
-62.0;-305.0;144.0;-236.0;29.0;724.0;-31.0;62.0
-66.0;-304.0;139.0;-242.0;35.0;722.0;-26.0;45.0
-73.0;-303.0;134.0;-247.0;40.0;720.0;-20.0;28.0
-87.0;-304.0;128.0;-249.0;44.0;717.0;-12.0;10.0
-107.0;-313.0;121.0;-253.0;48.0;714.0;-3.0;-8.0
-129.0;-326.0;114.0;-259.0;51.0;709.0;6.0;-29.0
-155.0;-335.0;109.0;-263.0;53.0;703.0;10.0;-51.0
-174.0;-337.0;107.0;-261.0;48.0;700.0;9.0;-70.0
-191.0;-330.0;110.0;-254.0;38.0;697.0;4.0;-83.0
-206.0;-328.0;114.0;-243.0;25.0;696.0;-2.0;-94.0
-219.0;-334.0;116.0;-231.0;15.0;692.0;-5.0;-105.0
-248.0;-340.0;116.0;-223.0;11.0;686.0;-1.0;-119.0
-515.0;-454.0;-65.0;-386.0;209.0;434.0;197.0;-275.0
-518.0;-454.0;-67.0;-382.0;211.0;417.0;203.0;-271.0
-524.0;-458.0;-53.0;-376.0;211.0;382.0;192.0;-264.0
-526.0;-461.0;-30.0;-366.0;208.0;364.0;168.0;-261.0
-524.0;-464.0;2.0;-355.0;196.0;347.0;130.0;-254.0
-526.0;-467.0;34.0;-347.0;181.0;332.0;88.0;-247.0
-527.0;-472.0;64.0;-344.0;166.0;315.0;47.0;-241.0
-528.0;-478.0;87.0;-344.0;152.0;298.0;11.0;-232.0
-542.0;-491.0;104.0;-344.0;142.0;283.0;-19.0;-220.0
-553.0;-506.0;118.0;-343.0;134.0;268.0;-42.0;-206.0
56.0;-218.0;84.0;-270.0;84.0;222.0;0.0;-134.0
68.0;-203.0;103.0;-210.0;32.0;243.0;-17.0;-119.0
66.0;-191.0;130.0;-146.0;-26.0;253.0;-39.0;-107.0
56.0;-190.0;155.0;-87.0;-81.0;262.0;-61.0;-108.0
194.0;-47.0;316.0;189.0;-342.0;424.0;-246.0;66.0
179.0;-55.0;329.0;211.0;-363.0;448.0;-258.0;85.0
115.0;-70.0;334.0;217.0;-375.0;531.0;-274.0;136.0
132.0;-74.0;192.0;-71.0;-128.0;398.0;-125.0;0.0
115.0;-71.0;174.0;-92.0;-128.0;409.0;-123.0;-11.0
104.0;-81.0;164.0;-98.0;-124.0;404.0;-115.0;-15.0
90.0;-95.0;154.0;-101.0;-120.0;394.0;-105.0;-19.0
75.0;-110.0;146.0;-100.0;-114.0;385.0;-95.0;-25.0
58.0;-126.0;139.0;-98.0;-108.0;374.0;-83.0;-30.0
41.0;-141.0;135.0;-97.0;-102.0;365.0;-72.0;-38.0
-571.0;-534.0;-257.0;-439.0;491.0;-191.0;416.0;-586.0
-490.0;-442.0;13.0;-590.0;287.0;464.0;-34.0;-306.0
-483.0;-432.0;15.0;-611.0;306.0;452.0;-33.0;-310.0
-477.0;-423.0;17.0;-627.0;321.0;440.0;-34.0;-312.0
-471.0;-414.0;18.0;-641.0;333.0;428.0;-35.0;-313.0
-467.0;-408.0;13.0;-646.0;346.0;419.0;-33.0;-313.0
-251.0;-299.0;-38.0;-647.0;409.0;263.0;107.0;-407.0
-245.0;-293.0;-30.0;-639.0;416.0;239.0;105.0;-433.0
-237.0;-280.0;-9.0;-625.0;433.0;156.0;93.0;-514.0
-236.0;-280.0;-8.0;-626.0;440.0;143.0;93.0;-526.0
-327.0;-364.0;42.0;-578.0;430.0;-126.0;22.0;-662.0
-323.0;-370.0;38.0;-576.0;435.0;-155.0;21.0;-672.0
-289.0;-374.0;50.0;-601.0;421.0;-179.0;42.0;-641.0
-330.0;-406.0;-21.0;-621.0;377.0;-151.0;172.0;-563.0
-339.0;-411.0;-38.0;-615.0;372.0;-144.0;190.0;-555.0
-348.0;-416.0;-54.0;-610.0;368.0;-136.0;210.0;-548.0
-287.0;-71.0;293.0;29.0;-266.0;502.0;-340.0;-56.0
-304.0;-90.0;286.0;19.0;-252.0;490.0;-330.0;-72.0
-321.0;-108.0;278.0;5.0;-236.0;480.0;-317.0;-88.0
-340.0;-127.0;269.0;-13.0;-219.0;468.0;-301.0;-106.0
-359.0;-145.0;258.0;-35.0;-198.0;451.0;-281.0;-124.0
73.0;-116.0;-557.0;-470.0;697.0;-832.0;585.0;-521.0
36.0;-349.0;-205.0;-474.0;411.0;-280.0;348.0;-485.0
27.0;-358.0;-204.0;-480.0;417.0;-274.0;348.0;-483.0
5.0;-373.0;-200.0;-485.0;419.0;-276.0;346.0;-488.0
-23.0;-386.0;-199.0;-491.0;420.0;-282.0;346.0;-497.0
-43.0;-394.0;-199.0;-495.0;420.0;-288.0;347.0;-510.0
-62.0;-407.0;-201.0;-494.0;419.0;-297.0;349.0;-520.0
-79.0;-420.0;-202.0;-490.0;417.0;-305.0;351.0;-528.0
-92.0;-430.0;-205.0;-485.0;414.0;-314.0;358.0;-535.0
-131.0;-467.0;-216.0;-491.0;411.0;-333.0;394.0;-547.0
-167.0;-461.0;-282.0;-513.0;441.0;-378.0;416.0;-675.0
36.0;-191.0;-573.0;-491.0;709.0;-825.0;591.0;-523.0
-358.0;-421.0;-67.0;-605.0;364.0;-128.0;226.0;-541.0
-367.0;-428.0;-77.0;-601.0;360.0;-124.0;240.0;-535.0
-426.0;-555.0;-171.0;-542.0;338.0;-169.0;361.0;-471.0
-426.0;-558.0;-171.0;-540.0;335.0;-162.0;362.0;-465.0
-428.0;-560.0;-168.0;-537.0;332.0;-158.0;362.0;-462.0
-235.0;-504.0;-146.0;-469.0;325.0;-195.0;267.0;-460.0
-232.0;-502.0;-153.0;-477.0;330.0;-188.0;271.0;-458.0
-229.0;-497.0;-161.0;-481.0;335.0;-177.0;273.0;-456.0
-226.0;-489.0;-168.0;-481.0;338.0;-166.0;273.0;-453.0
-222.0;-479.0;-173.0;-482.0;340.0;-152.0;276.0;-452.0
-216.0;-468.0;-176.0;-488.0;344.0;-136.0;281.0;-452.0
-207.0;-456.0;-175.0;-495.0;348.0;-119.0;283.0;-450.0
171.0;171.0;48.0;192.0;-372.0;544.0;-58.0;90.0
250.0;405.0;137.0;151.0;-424.0;700.0;-410.0;303.0
-428.0;-562.0;-165.0;-535.0;328.0;-153.0;360.0;-461.0
-432.0;-562.0;-161.0;-533.0;325.0;-151.0;358.0;-462.0
-438.0;-563.0;-157.0;-531.0;322.0;-150.0;356.0;-462.0
-443.0;-564.0;-153.0;-530.0;319.0;-148.0;355.0;-463.0
-450.0;-565.0;-149.0;-528.0;317.0;-147.0;354.0;-465.0
-458.0;-565.0;-146.0;-527.0;317.0;-146.0;354.0;-467.0
-466.0;-556.0;-204.0;-597.0;393.0;-73.0;431.0;-441.0
-461.0;-555.0;-219.0;-611.0;410.0;-58.0;443.0;-441.0
-457.0;-554.0;-233.0;-626.0;431.0;-42.0;455.0;-441.0
-427.0;-315.0;-75.0;-803.0;582.0;125.0;371.0;-830.0
-291.0;-568.0;-168.0;-482.0;614.0;294.0;335.0;-505.0
-300.0;-578.0;-164.0;-452.0;611.0;277.0;344.0;-511.0
-308.0;-585.0;-160.0;-417.0;612.0;260.0;351.0;-514.0
-93.0;-543.0;-170.0;-612.0;656.0;669.0;335.0;-264.0
12.0;-347.0;-160.0;-590.0;603.0;488.0;234.0;-255.0
-292.0;-423.0;-156.0;-490.0;600.0;427.0;304.0;-402.0
-190.0;-396.0;-158.0;-472.0;627.0;508.0;365.0;-359.0
-198.0;-398.0;-158.0;-469.0;627.0;505.0;368.0;-361.0
-206.0;-399.0;-158.0;-463.0;628.0;502.0;373.0;-362.0
-214.0;-399.0;-158.0;-453.0;628.0;500.0;380.0;-364.0
-223.0;-400.0;-158.0;-446.0;628.0;496.0;385.0;-366.0
-338.0;-591.0;-136.0;-443.0;691.0;158.0;402.0;-516.0
-337.0;-591.0;-136.0;-446.0;691.0;158.0;402.0;-517.0
-410.0;-607.0;-146.0;-588.0;663.0;137.0;283.0;-569.0
-318.0;-472.0;-160.0;-613.0;677.0;124.0;331.0;-479.0
-301.0;-445.0;-160.0;-614.0;677.0;126.0;331.0;-466.0
-167.0;-276.0;-163.0;-612.0;666.0;82.0;332.0;-397.0
-165.0;-277.0;-163.0;-612.0;666.0;82.0;331.0;-397.0
-167.0;-278.0;-163.0;-612.0;666.0;83.0;332.0;-397.0
-168.0;-279.0;-163.0;-612.0;667.0;85.0;332.0;-398.0
-172.0;-284.0;-164.0;-612.0;666.0;90.0;333.0;-401.0
-175.0;-287.0;-164.0;-611.0;666.0;95.0;333.0;-404.0
-178.0;-290.0;-164.0;-611.0;667.0;102.0;333.0;-406.0
-182.0;-294.0;-164.0;-611.0;666.0;111.0;333.0;-409.0
-185.0;-297.0;-165.0;-611.0;666.0;123.0;333.0;-413.0
-186.0;-300.0;-165.0;-610.0;667.0;138.0;333.0;-418.0
-187.0;-303.0;-165.0;-610.0;666.0;155.0;334.0;-421.0
-186.0;-305.0;-166.0;-610.0;667.0;176.0;335.0;-425.0
-189.0;-308.0;-166.0;-610.0;667.0;197.0;335.0;-429.0
-192.0;-314.0;-166.0;-610.0;667.0;221.0;335.0;-431.0
-197.0;-323.0;-166.0;-610.0;667.0;246.0;335.0;-432.0
-200.0;-335.0;-166.0;-609.0;668.0;272.0;335.0;-431.0
-204.0;-461.0;-173.0;-606.0;656.0;413.0;340.0;-409.0
-203.0;-427.0;-172.0;-606.0;656.0;334.0;339.0;-417.0
-202.0;-417.0;-172.0;-606.0;656.0;312.0;339.0;-417.0
-202.0;-410.0;-172.0;-607.0;656.0;292.0;339.0;-415.0
-202.0;-403.0;-173.0;-607.0;655.0;274.0;339.0;-412.0
-202.0;-398.0;-173.0;-607.0;655.0;257.0;339.0;-407.0
-195.0;-392.0;-173.0;-606.0;655.0;242.0;340.0;-402.0
-187.0;-370.0;-172.0;-606.0;653.0;172.0;340.0;-375.0
-182.0;-365.0;-172.0;-605.0;653.0;160.0;340.0;-372.0
-187.0;-361.0;-172.0;-605.0;653.0;149.0;341.0;-370.0
-195.0;-360.0;-172.0;-604.0;651.0;139.0;341.0;-369.0
-198.0;-360.0;-172.0;-604.0;651.0;131.0;341.0;-368.0
-514.0;-344.0;-150.0;-310.0;292.0;267.0;82.0;-399.0
-522.0;-354.0;-172.0;-320.0;314.0;222.0;113.0;-446.0
-203.0;-475.0;-593.0;-367.0;789.0;-487.0;803.0;-832.0
-200.0;-359.0;-173.0;-603.0;650.0;126.0;342.0;-369.0
-137.0;-493.0;-278.0;-406.0;453.0;-325.0;303.0;-669.0
-145.0;-487.0;-278.0;-400.0;448.0;-315.0;297.0;-678.0
-268.0;-399.0;-328.0;-314.0;425.0;315.0;304.0;-431.0
-262.0;-390.0;-321.0;-311.0;420.0;337.0;295.0;-413.0
-259.0;-382.0;-312.0;-309.0;415.0;358.0;285.0;-397.0
-270.0;-376.0;-301.0;-305.0;408.0;366.0;272.0;-386.0
-284.0;-369.0;-288.0;-299.0;400.0;361.0;258.0;-381.0
-242.0;-341.0;-185.0;-433.0;332.0;288.0;225.0;-303.0
-214.0;-348.0;-171.0;-441.0;318.0;284.0;220.0;-282.0
-179.0;-353.0;-158.0;-441.0;304.0;291.0;214.0;-256.0
-143.0;-356.0;-147.0;-438.0;290.0;310.0;209.0;-227.0
-114.0;-357.0;-136.0;-432.0;275.0;335.0;205.0;-201.0
-93.0;-356.0;-125.0;-424.0;260.0;359.0;199.0;-176.0
-76.0;-358.0;-114.0;-415.0;245.0;379.0;193.0;-153.0
-196.0;-358.0;-173.0;-602.0;649.0;125.0;343.0;-370.0
-193.0;-357.0;-173.0;-601.0;648.0;124.0;343.0;-371.0
-229.0;-437.0;-172.0;-600.0;653.0;249.0;343.0;-481.0
-285.0;-503.0;-169.0;-602.0;654.0;290.0;341.0;-488.0
-452.0;-592.0;-144.0;-581.0;686.0;426.0;344.0;-457.0
-267.0;-425.0;-173.0;-494.0;344.0;40.0;349.0;-458.0
-274.0;-426.0;-174.0;-492.0;346.0;37.0;343.0;-463.0
-276.0;-427.0;-166.0;-484.0;338.0;33.0;331.0;-464.0
-279.0;-431.0;-164.0;-483.0;332.0;32.0;328.0;-464.0
-285.0;-433.0;-170.0;-493.0;343.0;35.0;326.0;-465.0
-288.0;-430.0;-173.0;-509.0;359.0;42.0;320.0;-468.0
-249.0;-399.0;-142.0;-564.0;410.0;16.0;272.0;-439.0
-238.0;-394.0;-137.0;-556.0;396.0;5.0;271.0;-437.0
-222.0;-387.0;-132.0;-544.0;378.0;-4.0;272.0;-432.0
59.0;-110.0;255.0;-77.0;-268.0;362.0;-57.0;-62.0
82.0;-83.0;276.0;-27.0;-307.0;402.0;-87.0;-27.0
-244.0;-564.0;-245.0;-579.0;470.0;389.0;368.0;-358.0
-233.0;-554.0;-243.0;-562.0;453.0;410.0;366.0;-340.0
-246.0;-413.0;-8.0;-321.0;143.0;-22.0;69.0;-434.0
-309.0;-446.0;-27.0;-345.0;171.0;-72.0;90.0;-477.0
-99.0;-280.0;216.0;-45.0;-178.0;754.0;-188.0;46.0
-85.0;-270.0;214.0;-33.0;-182.0;767.0;-176.0;51.0
-87.0;-270.0;210.0;-22.0;-187.0;776.0;-165.0;56.0
-110.0;-276.0;207.0;-9.0;-195.0;773.0;-157.0;59.0
-118.0;-294.0;202.0;3.0;-204.0;773.0;-148.0;61.0
-130.0;-320.0;196.0;13.0;-210.0;773.0;-133.0;44.0
-117.0;-320.0;189.0;20.0;-209.0;744.0;-114.0;2.0
-86.0;-304.0;182.0;23.0;-204.0;711.0;-91.0;-23.0
-84.0;-288.0;176.0;21.0;-196.0;677.0;-70.0;-30.0
79.0;-113.0;311.0;130.0;-303.0;325.0;-244.0;-38.0
156.0;-10.0;314.0;-16.0;-199.0;294.0;-243.0;-19.0
143.0;-5.0;333.0;-42.0;-177.0;307.0;-275.0;-16.0
131.0;4.0;356.0;-68.0;-167.0;323.0;-309.0;-6.0
119.0;10.0;374.0;-92.0;-160.0;340.0;-342.0;2.0
110.0;13.0;390.0;-107.0;-159.0;360.0;-374.0;5.0
107.0;21.0;401.0;-112.0;-167.0;380.0;-401.0;13.0
109.0;32.0;410.0;-107.0;-180.0;396.0;-423.0;27.0
113.0;42.0;416.0;-94.0;-194.0;408.0;-440.0;44.0
115.0;49.0;418.0;-72.0;-210.0;413.0;-451.0;59.0
116.0;57.0;419.0;-43.0;-228.0;414.0;-457.0;69.0
255.0;514.0;587.0;176.0;-736.0;670.0;-768.0;816.0
127.0;80.0;431.0;34.0;-274.0;414.0;-446.0;83.0
-135.0;-363.0;-87.0;-371.0;240.0;306.0;150.0;-558.0
-131.0;-361.0;-85.0;-366.0;237.0;305.0;147.0;-560.0
-130.0;-360.0;-80.0;-359.0;232.0;307.0;140.0;-562.0
-130.0;-360.0;-73.0;-352.0;225.0;305.0;131.0;-565.0
-131.0;-361.0;-66.0;-344.0;218.0;300.0;120.0;-566.0
-132.0;-363.0;-58.0;-337.0;210.0;297.0;109.0;-565.0
-136.0;-368.0;-53.0;-329.0;204.0;300.0;99.0;-563.0
-139.0;-372.0;-49.0;-321.0;199.0;297.0;90.0;-562.0
-140.0;-375.0;-46.0;-314.0;193.0;292.0;82.0;-560.0
-123.0;-405.0;21.0;-212.0;87.0;289.0;-40.0;-471.0
-125.0;-400.0;27.0;-202.0;79.0;296.0;-49.0;-474.0
-48.0;-455.0;67.0;-220.0;40.0;325.0;-22.0;-286.0
-46.0;-451.0;74.0;-221.0;37.0;322.0;-37.0;-274.0
-39.0;-442.0;87.0;-217.0;28.0;323.0;-59.0;-255.0
-95.0;-488.0;119.0;-39.0;-51.0;262.0;-104.0;-163.0
-105.0;-492.0;120.0;-50.0;-56.0;275.0;-96.0;-163.0
-119.0;-500.0;114.0;-70.0;-52.0;283.0;-86.0;-179.0
-128.0;-509.0;105.0;-93.0;-44.0;282.0;-78.0;-195.0
-142.0;-517.0;96.0;-112.0;-34.0;294.0;-77.0;-200.0
-138.0;-516.0;90.0;-129.0;-25.0;293.0;-78.0;-197.0
-139.0;-525.0;83.0;-148.0;-14.0;308.0;-76.0;-193.0
-141.0;-523.0;73.0;-167.0;2.0;319.0;-75.0;-191.0
-148.0;-518.0;64.0;-181.0;15.0;334.0;-80.0;-187.0
-162.0;-523.0;62.0;-190.0;22.0;345.0;-87.0;-179.0
-161.0;-523.0;64.0;-195.0;24.0;344.0;-94.0;-173.0
-160.0;-519.0;66.0;-198.0;27.0;352.0;-100.0;-170.0
-169.0;-517.0;67.0;-199.0;32.0;368.0;-107.0;-179.0
-185.0;-515.0;69.0;-201.0;37.0;382.0;-112.0;-184.0
-196.0;-505.0;74.0;-204.0;39.0;391.0;-118.0;-187.0
-355.0;-510.0;76.0;-90.0;-6.0;273.0;-129.0;-157.0
-384.0;-511.0;72.0;-83.0;-4.0;273.0;-117.0;-134.0
-19.0;-156.0;279.0;-41.0;-141.0;422.0;-119.0;-15.0
-21.0;-158.0;249.0;-57.0;-135.0;420.0;-72.0;-17.0
-27.0;-161.0;220.0;-82.0;-124.0;411.0;-19.0;-24.0
-34.0;-165.0;193.0;-106.0;-115.0;394.0;10.0;-37.0
-37.0;-171.0;167.0;-123.0;-109.0;372.0;27.0;-52.0
-31.0;-177.0;138.0;-135.0;-100.0;351.0;37.0;-69.0
-13.0;-181.0;119.0;-150.0;-86.0;334.0;48.0;-83.0
12.0;-182.0;107.0;-169.0;-77.0;320.0;53.0;-92.0
38.0;-177.0;97.0;-177.0;-66.0;305.0;44.0;-94.0
55.0;-170.0;101.0;-172.0;-51.0;286.0;25.0;-93.0
62.0;-170.0;118.0;-169.0;-45.0;262.0;-3.0;-103.0
64.0;-175.0;136.0;-184.0;-32.0;238.0;-27.0;-119.0
66.0;-183.0;157.0;-205.0;-5.0;220.0;-51.0;-131.0
65.0;-185.0;180.0;-234.0;22.0;214.0;-75.0;-137.0
64.0;-180.0;197.0;-272.0;43.0;216.0;-94.0;-137.0
60.0;-177.0;208.0;-306.0;64.0;220.0;-111.0;-136.0
39.0;-134.0;252.0;78.0;-286.0;377.0;-126.0;-18.0
65.0;-128.0;263.0;78.0;-295.0;379.0;-154.0;-7.0
91.0;-118.0;272.0;68.0;-298.0;380.0;-175.0;5.0
112.0;-109.0;273.0;51.0;-291.0;378.0;-188.0;10.0
125.0;-104.0;267.0;29.0;-276.0;373.0;-189.0;8.0
-221.0;-544.0;-239.0;-544.0;433.0;430.0;364.0;-317.0
-208.0;-534.0;-233.0;-524.0;411.0;450.0;360.0;-294.0
-271.0;-590.0;75.0;-312.0;90.0;895.0;83.0;160.0
-133.0;-340.0;89.0;-191.0;-3.0;783.0;13.0;92.0
-250.0;-330.0;170.0;-491.0;105.0;576.0;-155.0;102.0
-279.0;-323.0;115.0;-254.0;9.0;523.0;-86.0;72.0
-279.0;-319.0;119.0;-247.0;5.0;516.0;-81.0;74.0
-268.0;-312.0;123.0;-234.0;-3.0;514.0;-75.0;76.0
-250.0;-306.0;126.0;-216.0;-13.0;513.0;-71.0;77.0
-220.0;-300.0;132.0;-197.0;-28.0;515.0;-64.0;82.0
-187.0;-292.0;142.0;-176.0;-46.0;520.0;-59.0;87.0
-167.0;-283.0;155.0;-153.0;-68.0;523.0;-57.0;89.0
-392.0;-434.0;-294.0;-534.0;414.0;-132.0;432.0;-581.0
-307.0;-405.0;-399.0;-544.0;497.0;-74.0;610.0;-504.0
-295.0;-370.0;-146.0;-377.0;200.0;165.0;288.0;-250.0
-290.0;-374.0;-131.0;-364.0;182.0;166.0;268.0;-233.0
-285.0;-377.0;-118.0;-351.0;165.0;171.0;247.0;-217.0
-282.0;-377.0;-106.0;-339.0;148.0;177.0;226.0;-206.0
-285.0;-350.0;-81.0;-293.0;81.0;186.0;161.0;-196.0
-291.0;-346.0;-78.0;-287.0;75.0;179.0;157.0;-202.0
-295.0;-343.0;-76.0;-282.0;69.0;172.0;152.0;-206.0
-297.0;-340.0;-74.0;-279.0;64.0;168.0;148.0;-210.0
-290.0;-331.0;-56.0;-257.0;38.0;157.0;132.0;-199.0
-287.0;-340.0;-52.0;-254.0;37.0;165.0;131.0;-190.0
-293.0;-340.0;-47.0;-253.0;35.0;175.0;130.0;-188.0
-295.0;-340.0;-42.0;-253.0;34.0;185.0;127.0;-184.0
15.0;-193.0;129.0;-158.0;-49.0;350.0;0.0;-34.0
-40.0;-318.0;431.0;-733.0;238.0;181.0;-317.0;-224.0
-12.0;-131.0;200.0;-64.0;-100.0;514.0;-70.0;13.0
-13.0;-128.0;220.0;-143.0;-70.0;518.0;-97.0;17.0
-11.0;-123.0;227.0;-243.0;-39.0;519.0;-132.0;16.0
-6.0;-115.0;232.0;-334.0;-5.0;518.0;-178.0;13.0
-179.0;-271.0;40.0;-241.0;43.0;244.0;-1.0;-205.0
-183.0;-277.0;40.0;-238.0;44.0;255.0;9.0;-195.0
-194.0;-283.0;40.0;-235.0;44.0;260.0;18.0;-190.0
-205.0;-287.0;40.0;-232.0;43.0;261.0;25.0;-187.0
-215.0;-288.0;41.0;-230.0;42.0;260.0;31.0;-185.0
-222.0;-290.0;42.0;-229.0;42.0;259.0;35.0;-183.0
-227.0;-292.0;42.0;-229.0;43.0;259.0;38.0;-182.0
-421.0;-531.0;-202.0;-721.0;548.0;700.0;458.0;-209.0
-408.0;-385.0;-173.0;-671.0;479.0;357.0;433.0;-419.0
-391.0;-380.0;-179.0;-662.0;477.0;335.0;441.0;-423.0
-343.0;-434.0;-123.0;-552.0;384.0;121.0;354.0;-308.0
-348.0;-436.0;-102.0;-483.0;342.0;126.0;277.0;-307.0
-361.0;-439.0;-94.0;-447.0;317.0;115.0;232.0;-307.0
-372.0;-440.0;-94.0;-432.0;303.0;112.0;211.0;-312.0
-380.0;-441.0;-100.0;-429.0;298.0;112.0;207.0;-319.0
-378.0;-441.0;-106.0;-428.0;298.0;117.0;208.0;-323.0
-114.0;-258.0;55.0;-260.0;96.0;629.0;29.0;-196.0
-120.0;-259.0;57.0;-258.0;93.0;624.0;26.0;-197.0
-63.0;-240.0;59.0;-263.0;98.0;676.0;23.0;-174.0
-372.0;-646.0;-187.0;-713.0;527.0;786.0;438.0;-101.0
-437.0;-490.0;-106.0;-470.0;278.0;663.0;269.0;-208.0
-440.0;-479.0;-107.0;-466.0;274.0;653.0;268.0;-213.0
-444.0;-468.0;-107.0;-462.0;269.0;641.0;266.0;-218.0
-448.0;-456.0;-107.0;-455.0;262.0;628.0;262.0;-223.0
-389.0;-299.0;-131.0;-279.0;57.0;155.0;212.0;-149.0
-393.0;-299.0;-126.0;-278.0;54.0;155.0;213.0;-148.0
-373.0;-299.0;-89.0;-284.0;43.0;188.0;187.0;-135.0
-365.0;-302.0;-86.0;-286.0;44.0;198.0;184.0;-128.0
-354.0;-305.0;-83.0;-289.0;45.0;210.0;182.0;-119.0
-344.0;-309.0;-81.0;-293.0;47.0;224.0;181.0;-108.0
-58.0;-239.0;60.0;-260.0;95.0;680.0;22.0;-170.0
15.0;-210.0;110.0;-226.0;57.0;709.0;-30.0;-98.0
18.0;-206.0;111.0;-227.0;57.0;713.0;-34.0;-97.0
21.0;-202.0;111.0;-229.0;58.0;717.0;-39.0;-97.0
26.0;-201.0;111.0;-232.0;59.0;718.0;-43.0;-97.0
28.0;-204.0;110.0;-235.0;61.0;718.0;-45.0;-100.0
28.0;-209.0;108.0;-238.0;64.0;714.0;-45.0;-103.0
27.0;-214.0;106.0;-242.0;67.0;710.0;-45.0;-104.0
21.0;-218.0;103.0;-243.0;70.0;705.0;-44.0;-104.0
14.0;-221.0;101.0;-244.0;73.0;700.0;-42.0;-105.0
7.0;-224.0;98.0;-245.0;75.0;698.0;-39.0;-107.0
1.0;-223.0;95.0;-244.0;76.0;696.0;-36.0;-110.0
2.0;-219.0;92.0;-244.0;77.0;700.0;-34.0;-109.0
2.0;-218.0;89.0;-244.0;77.0;701.0;-30.0;-108.0
-4.0;-220.0;85.0;-244.0;77.0;700.0;-26.0;-115.0
-7.0;-223.0;80.0;-242.0;77.0;696.0;-23.0;-121.0
-5.0;-226.0;76.0;-241.0;76.0;695.0;-20.0;-124.0
-1.0;-229.0;71.0;-240.0;75.0;693.0;-16.0;-122.0
3.0;-233.0;68.0;-240.0;75.0;692.0;-12.0;-117.0
-331.0;-287.0;32.0;-271.0;110.0;434.0;28.0;-295.0
-352.0;-289.0;31.0;-272.0;111.0;406.0;28.0;-303.0
-364.0;-290.0;31.0;-274.0;112.0;387.0;28.0;-307.0
-375.0;-292.0;31.0;-277.0;113.0;368.0;27.0;-310.0
-384.0;-299.0;30.0;-280.0;115.0;351.0;28.0;-311.0
-391.0;-306.0;29.0;-283.0;117.0;333.0;28.0;-311.0
-397.0;-314.0;28.0;-286.0;119.0;316.0;29.0;-310.0
-281.0;-378.0;39.0;-281.0;111.0;383.0;25.0;-233.0
-274.0;-377.0;40.0;-276.0;109.0;390.0;23.0;-229.0
-265.0;-376.0;41.0;-272.0;107.0;396.0;22.0;-225.0
-253.0;-377.0;41.0;-269.0;105.0;401.0;22.0;-218.0
-295.0;-407.0;-251.0;-516.0;439.0;407.0;288.0;-455.0
-98.0;-379.0;-147.0;-605.0;670.0;211.0;336.0;-351.0
-95.0;-380.0;-146.0;-606.0;670.0;222.0;336.0;-353.0
-94.0;-380.0;-146.0;-606.0;670.0;233.0;335.0;-356.0
-96.0;-381.0;-146.0;-607.0;670.0;246.0;335.0;-360.0
