Accelerometer LUA^ accZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
286.0;-7.0;128.0;105.0;-964.0;513.0;284.0;-79.0;744.0
264.0;-10.0;123.0;103.0;-978.0;516.0;277.0;-88.0;672.0
202.0;-138.0;139.0;118.0;-1041.0;518.0;304.0;79.0;831.0
120.0;-168.0;140.0;203.0;-965.0;429.0;455.0;-8.0;915.0
131.0;-221.0;133.0;117.0;-1000.0;433.0;405.0;-56.0;896.0
68.0;-341.0;283.0;349.0;-891.0;498.0;376.0;10.0;725.0
94.0;-359.0;285.0;355.0;-889.0;496.0;393.0;-10.0;737.0
214.0;-245.0;215.0;270.0;-947.0;429.0;393.0;-2.0;818.0
214.0;-237.0;217.0;266.0;-947.0;429.0;400.0;-1.0;837.0
202.0;-246.0;219.0;274.0;-945.0;427.0;409.0;3.0;819.0
231.0;-278.0;191.0;249.0;-946.0;426.0;377.0;13.0;811.0
244.0;-281.0;188.0;267.0;-950.0;426.0;372.0;2.0;795.0
254.0;-275.0;196.0;289.0;-945.0;428.0;375.0;-37.0;797.0
223.0;-295.0;181.0;290.0;-946.0;428.0;385.0;8.0;827.0
183.0;-272.0;252.0;312.0;-929.0;447.0;393.0;-22.0;782.0
195.0;-262.0;254.0;322.0;-933.0;447.0;379.0;-35.0;791.0
201.0;-264.0;253.0;338.0;-935.0;447.0;368.0;-40.0;772.0
180.0;-260.0;254.0;348.0;-934.0;446.0;368.0;-38.0;781.0
166.0;-261.0;257.0;347.0;-931.0;447.0;384.0;-40.0;760.0
154.0;-244.0;258.0;346.0;-936.0;447.0;384.0;-31.0;765.0
161.0;-254.0;262.0;340.0;-929.0;446.0;393.0;-22.0;775.0
154.0;-264.0;264.0;332.0;-922.0;445.0;396.0;-10.0;782.0
164.0;-265.0;267.0;332.0;-923.0;444.0;376.0;-10.0;783.0
138.0;-277.0;265.0;328.0;-919.0;448.0;375.0;10.0;774.0
172.0;-276.0;264.0;320.0;-921.0;447.0;385.0;-12.0;782.0
179.0;-275.0;261.0;310.0;-929.0;447.0;396.0;-40.0;788.0
163.0;-262.0;258.0;309.0;-930.0;446.0;377.0;-38.0;773.0
162.0;-250.0;262.0;367.0;-941.0;448.0;375.0;-22.0;762.0
165.0;-241.0;259.0;358.0;-933.0;445.0;385.0;3.0;763.0
168.0;-255.0;253.0;333.0;-926.0;447.0;386.0;-3.0;763.0
137.0;-255.0;264.0;300.0;-925.0;446.0;380.0;-27.0;762.0
180.0;-102.0;157.0;186.0;-968.0;492.0;484.0;-56.0;821.0
116.0;-333.0;321.0;418.0;-884.0;488.0;339.0;-50.0;724.0
155.0;-369.0;269.0;404.0;-924.0;468.0;334.0;-67.0;677.0
181.0;-301.0;246.0;422.0;-935.0;466.0;386.0;-39.0;677.0
189.0;-260.0;230.0;420.0;-936.0;461.0;363.0;-13.0;663.0
222.0;-306.0;241.0;369.0;-899.0;461.0;387.0;-7.0;770.0
205.0;-317.0;251.0;386.0;-889.0;461.0;339.0;-74.0;764.0
119.0;-290.0;259.0;430.0;-869.0;456.0;303.0;-37.0;771.0
260.0;-174.0;305.0;320.0;-929.0;449.0;374.0;-98.0;770.0
251.0;-156.0;297.0;339.0;-946.0;449.0;384.0;-71.0;772.0
245.0;-148.0;294.0;329.0;-944.0;447.0;433.0;-69.0;780.0
234.0;-147.0;294.0;334.0;-945.0;450.0;423.0;-78.0;762.0
218.0;-142.0;288.0;335.0;-946.0;448.0;408.0;-70.0;773.0
188.0;-135.0;286.0;345.0;-948.0;449.0;422.0;-78.0;772.0
225.0;-124.0;284.0;330.0;-944.0;449.0;403.0;-68.0;767.0
215.0;-127.0;288.0;339.0;-945.0;451.0;405.0;-67.0;766.0
219.0;-126.0;286.0;328.0;-950.0;453.0;408.0;-58.0;769.0
208.0;-141.0;287.0;303.0;-957.0;454.0;414.0;-55.0;787.0
221.0;-132.0;287.0;307.0;-951.0;453.0;427.0;-51.0;798.0
197.0;-131.0;288.0;313.0;-944.0;453.0;446.0;-65.0;787.0
322.0;-295.0;247.0;379.0;-918.0;578.0;342.0;124.0;882.0
203.0;-310.0;243.0;438.0;-903.0;582.0;324.0;31.0;922.0
213.0;-122.0;286.0;296.0;-935.0;454.0;428.0;-76.0;792.0
227.0;-124.0;290.0;301.0;-938.0;456.0;448.0;-65.0;789.0
256.0;-129.0;284.0;322.0;-940.0;455.0;427.0;-32.0;792.0
185.0;-309.0;319.0;225.0;-861.0;604.0;300.0;0.0;965.0
211.0;-213.0;152.0;266.0;-1110.0;488.0;299.0;-9.0;838.0
135.0;-172.0;64.0;316.0;-927.0;490.0;334.0;23.0;813.0
204.0;-142.0;283.0;323.0;-948.0;454.0;434.0;-67.0;782.0
248.0;-175.0;279.0;325.0;-949.0;452.0;418.0;-51.0;791.0
227.0;-184.0;274.0;314.0;-939.0;452.0;440.0;-59.0;782.0
263.0;-191.0;260.0;291.0;-919.0;450.0;428.0;-40.0;792.0
68.0;-128.0;166.0;205.0;-816.0;498.0;512.0;-33.0;795.0
366.0;-199.0;417.0;350.0;-944.0;494.0;286.0;87.0;749.0
232.0;-177.0;250.0;272.0;-911.0;445.0;406.0;-79.0;789.0
229.0;-174.0;246.0;261.0;-926.0;443.0;432.0;-77.0;781.0
250.0;-192.0;237.0;261.0;-945.0;437.0;395.0;-68.0;782.0
237.0;-222.0;219.0;258.0;-956.0;434.0;417.0;-43.0;779.0
254.0;-234.0;185.0;241.0;-953.0;423.0;406.0;-85.0;786.0
251.0;-225.0;168.0;227.0;-958.0;417.0;388.0;-70.0;782.0
200.0;-175.0;181.0;356.0;-1011.0;440.0;369.0;-43.0;867.0
203.0;-176.0;205.0;355.0;-993.0;444.0;367.0;-53.0;841.0
157.0;-235.0;228.0;303.0;-979.0;446.0;386.0;-37.0;815.0
83.0;-274.0;325.0;378.0;-940.0;489.0;244.0;19.0;659.0
136.0;-237.0;177.0;166.0;-808.0;514.0;304.0;-121.0;791.0
35.0;-174.0;331.0;353.0;-944.0;486.0;184.0;-9.0;643.0
46.0;-141.0;251.0;214.0;-1017.0;480.0;267.0;-42.0;625.0
247.0;-157.0;214.0;213.0;-854.0;510.0;348.0;108.0;877.0
194.0;-158.0;194.0;221.0;-970.0;482.0;386.0;-13.0;857.0
164.0;-146.0;209.0;291.0;-932.0;483.0;305.0;-42.0;837.0
277.0;-249.0;146.0;291.0;-977.0;418.0;394.0;80.0;845.0
145.0;-64.0;205.0;365.0;-938.0;450.0;431.0;-53.0;918.0
165.0;-40.0;227.0;397.0;-911.0;450.0;481.0;-13.0;838.0
353.0;-337.0;91.0;229.0;-848.0;519.0;445.0;-20.0;805.0
336.0;-113.0;170.0;17.0;-996.0;511.0;337.0;-9.0;866.0
286.0;-38.0;301.0;86.0;-892.0;348.0;334.0;-85.0;688.0
306.0;-329.0;360.0;320.0;-896.0;401.0;342.0;-93.0;733.0
206.0;-292.0;368.0;291.0;-903.0;402.0;335.0;-98.0;751.0
210.0;-261.0;367.0;252.0;-902.0;397.0;343.0;-114.0;745.0
243.0;-233.0;346.0;232.0;-890.0;397.0;323.0;-98.0;695.0
218.0;-200.0;357.0;208.0;-921.0;393.0;314.0;-88.0;670.0
222.0;-222.0;122.0;164.0;-962.0;526.0;242.0;12.0;869.0
119.0;-279.0;222.0;311.0;-866.0;535.0;295.0;-72.0;921.0
134.0;-255.0;232.0;332.0;-862.0;536.0;266.0;-200.0;915.0
150.0;-167.0;254.0;239.0;-993.0;533.0;438.0;-27.0;785.0
193.0;-134.0;200.0;255.0;-984.0;536.0;435.0;-25.0;730.0
186.0;-88.0;176.0;259.0;-977.0;540.0;350.0;-48.0;748.0
92.0;-255.0;244.0;263.0;-907.0;614.0;164.0;-149.0;633.0
112.0;-174.0;166.0;244.0;-944.0;452.0;479.0;12.0;865.0
171.0;-263.0;211.0;292.0;-923.0;510.0;416.0;-38.0;883.0
88.0;-148.0;220.0;393.0;-958.0;583.0;182.0;49.0;831.0
144.0;-267.0;278.0;102.0;-871.0;400.0;308.0;-121.0;693.0
316.0;-220.0;282.0;290.0;-899.0;399.0;288.0;-144.0;746.0
56.0;-186.0;231.0;392.0;-941.0;579.0;230.0;78.0;837.0
284.0;-280.0;202.0;321.0;-864.0;555.0;113.0;-120.0;758.0
270.0;-164.0;232.0;341.0;-906.0;549.0;143.0;-87.0;717.0
237.0;-102.0;247.0;293.0;-992.0;547.0;157.0;-50.0;716.0
298.0;-183.0;121.0;273.0;-1039.0;787.0;-25.0;-247.0;609.0
116.0;-207.0;194.0;348.0;-1001.0;494.0;196.0;20.0;579.0
123.0;-198.0;196.0;313.0;-980.0;500.0;198.0;51.0;657.0
165.0;-210.0;204.0;300.0;-966.0;506.0;215.0;61.0;716.0
183.0;-235.0;202.0;292.0;-951.0;509.0;316.0;-28.0;768.0
219.0;-239.0;189.0;289.0;-946.0;524.0;272.0;-18.0;794.0
197.0;-230.0;189.0;289.0;-955.0;523.0;288.0;-14.0;787.0
184.0;-222.0;192.0;289.0;-965.0;525.0;308.0;-15.0;801.0
191.0;-214.0;190.0;296.0;-970.0;528.0;300.0;-21.0;817.0
193.0;-219.0;186.0;302.0;-967.0;530.0;312.0;-20.0;814.0
156.0;-193.0;195.0;317.0;-971.0;532.0;304.0;19.0;810.0
156.0;-180.0;196.0;324.0;-959.0;532.0;323.0;28.0;809.0
133.0;-188.0;205.0;330.0;-961.0;530.0;314.0;49.0;819.0
116.0;-190.0;195.0;331.0;-961.0;529.0;324.0;60.0;810.0
39.0;-419.0;462.0;451.0;-681.0;441.0;175.0;-118.0;591.0
111.0;-237.0;260.0;418.0;-894.0;428.0;199.0;-9.0;643.0
125.0;-174.0;228.0;214.0;-1022.0;446.0;260.0;56.0;696.0
186.0;-154.0;188.0;183.0;-958.0;449.0;300.0;11.0;706.0
172.0;-124.0;166.0;385.0;-891.0;491.0;325.0;60.0;793.0
268.0;-118.0;170.0;295.0;-923.0;489.0;313.0;-83.0;1005.0
293.0;-116.0;160.0;233.0;-965.0;490.0;307.0;-157.0;819.0
379.0;-104.0;150.0;199.0;-1008.0;490.0;293.0;-169.0;623.0
290.0;-280.0;708.0;414.0;-598.0;559.0;194.0;-245.0;701.0
102.0;-228.0;228.0;323.0;-942.0;581.0;252.0;23.0;807.0
92.0;-227.0;225.0;329.0;-946.0;582.0;272.0;20.0;782.0
138.0;-163.0;32.0;240.0;-998.0;451.0;338.0;-162.0;753.0
161.0;-170.0;47.0;219.0;-998.0;449.0;321.0;-60.0;775.0
91.0;-224.0;228.0;343.0;-947.0;583.0;276.0;4.0;783.0
193.0;-190.0;28.0;184.0;-999.0;449.0;327.0;11.0;755.0
157.0;-200.0;27.0;183.0;-995.0;449.0;415.0;18.0;795.0
142.0;-197.0;28.0;226.0;-994.0;448.0;421.0;-7.0;817.0
136.0;-198.0;44.0;250.0;-980.0;449.0;391.0;10.0;815.0
185.0;-177.0;54.0;266.0;-985.0;451.0;374.0;63.0;843.0
222.0;-169.0;59.0;248.0;-977.0;455.0;384.0;87.0;853.0
248.0;-174.0;64.0;234.0;-986.0;455.0;375.0;88.0;863.0
265.0;-174.0;71.0;230.0;-973.0;457.0;364.0;79.0;886.0
284.0;-182.0;72.0;239.0;-957.0;459.0;363.0;79.0;942.0
77.0;-217.0;226.0;354.0;-950.0;583.0;244.0;25.0;788.0
55.0;-210.0;232.0;360.0;-955.0;585.0;268.0;34.0;770.0
295.0;-197.0;78.0;250.0;-987.0;460.0;369.0;56.0;929.0
247.0;-199.0;73.0;253.0;-985.0;460.0;364.0;72.0;923.0
265.0;-193.0;73.0;248.0;-987.0;459.0;366.0;66.0;912.0
38.0;-213.0;250.0;365.0;-958.0;587.0;261.0;15.0;806.0
263.0;-195.0;76.0;250.0;-984.0;458.0;384.0;73.0;929.0
224.0;-190.0;77.0;241.0;-986.0;457.0;371.0;51.0;926.0
251.0;-185.0;77.0;243.0;-985.0;458.0;378.0;31.0;924.0
239.0;-188.0;77.0;242.0;-986.0;458.0;415.0;27.0;912.0
24.0;-216.0;248.0;356.0;-946.0;589.0;253.0;28.0;812.0
33.0;-224.0;265.0;344.0;-950.0;590.0;244.0;22.0;798.0
281.0;-217.0;138.0;271.0;-965.0;473.0;376.0;19.0;894.0
256.0;-236.0;144.0;315.0;-976.0;480.0;361.0;59.0;887.0
77.0;-206.0;262.0;348.0;-935.0;592.0;263.0;25.0;802.0
329.0;-277.0;92.0;172.0;-921.0;519.0;265.0;-51.0;924.0
240.0;-267.0;120.0;271.0;-830.0;521.0;270.0;-71.0;885.0
235.0;-295.0;154.0;327.0;-803.0;516.0;260.0;-30.0;852.0
195.0;-333.0;191.0;263.0;-930.0;510.0;284.0;-21.0;861.0
83.0;-27.0;155.0;368.0;-1064.0;527.0;321.0;-86.0;786.0
92.0;-305.0;238.0;296.0;-1039.0;445.0;224.0;86.0;656.0
181.0;-41.0;487.0;352.0;-881.0;512.0;304.0;-27.0;882.0
210.0;-156.0;216.0;41.0;-948.0;516.0;463.0;-223.0;874.0
399.0;81.0;147.0;-122.0;-981.0;579.0;564.0;-84.0;831.0
24.0;-221.0;186.0;204.0;-1076.0;499.0;248.0;68.0;852.0
249.0;-62.0;35.0;82.0;-963.0;521.0;393.0;65.0;807.0
324.0;-131.0;28.0;219.0;-933.0;522.0;424.0;151.0;931.0
311.0;-74.0;35.0;179.0;-986.0;521.0;449.0;9.0;941.0
115.0;-339.0;219.0;245.0;-833.0;285.0;419.0;-25.0;714.0
191.0;-29.0;273.0;234.0;-914.0;326.0;556.0;-78.0;838.0
198.0;-7.0;320.0;232.0;-900.0;296.0;533.0;-33.0;860.0
261.0;-336.0;84.0;336.0;-1006.0;408.0;376.0;68.0;788.0
271.0;-310.0;47.0;351.0;-975.0;402.0;461.0;6.0;676.0
399.0;-87.0;100.0;253.0;-959.0;398.0;427.0;-143.0;965.0
239.0;-174.0;155.0;112.0;-982.0;396.0;388.0;-275.0;644.0
240.0;-127.0;130.0;97.0;-1000.0;171.0;337.0;-489.0;518.0
351.0;-264.0;265.0;10.0;-937.0;363.0;322.0;12.0;742.0
145.0;-27.0;125.0;489.0;-994.0;540.0;412.0;-16.0;881.0
148.0;-3.0;204.0;111.0;-900.0;413.0;488.0;-126.0;830.0
513.0;-93.0;312.0;358.0;-957.0;356.0;441.0;-87.0;736.0
456.0;-78.0;316.0;339.0;-943.0;359.0;438.0;-79.0;734.0
422.0;-65.0;300.0;376.0;-953.0;365.0;468.0;-55.0;744.0
226.0;-346.0;417.0;282.0;-862.0;318.0;221.0;11.0;681.0
99.0;-224.0;172.0;383.0;-795.0;466.0;211.0;-231.0;759.0
499.0;-44.0;301.0;283.0;-957.0;371.0;458.0;-81.0;735.0
449.0;-22.0;298.0;381.0;-955.0;372.0;464.0;-71.0;735.0
151.0;-25.0;180.0;104.0;-1075.0;318.0;324.0;-95.0;812.0
197.0;-326.0;104.0;458.0;-878.0;362.0;601.0;-132.0;731.0
266.0;37.0;159.0;70.0;-1006.0;530.0;304.0;134.0;731.0
220.0;46.0;186.0;116.0;-963.0;514.0;328.0;31.0;906.0
156.0;80.0;189.0;146.0;-922.0;511.0;388.0;-71.0;938.0
193.0;-68.0;128.0;112.0;-982.0;476.0;469.0;52.0;906.0
326.0;-46.0;108.0;344.0;-1041.0;513.0;387.0;117.0;917.0
415.0;-336.0;211.0;468.0;-856.0;456.0;421.0;-293.0;744.0
426.0;22.0;311.0;403.0;-960.0;371.0;476.0;-50.0;735.0
183.0;-145.0;40.0;186.0;-1002.0;532.0;500.0;61.0;811.0
236.0;-169.0;-21.0;234.0;-987.0;481.0;451.0;41.0;930.0
260.0;-161.0;-19.0;223.0;-989.0;481.0;446.0;21.0;919.0
245.0;-161.0;-19.0;220.0;-991.0;479.0;465.0;28.0;929.0
249.0;-160.0;-21.0;232.0;-985.0;479.0;476.0;43.0;931.0
187.0;-73.0;150.0;216.0;-1005.0;788.0;333.0;-13.0;931.0
349.0;-33.0;165.0;68.0;-1027.0;1034.0;341.0;146.0;715.0
136.0;-318.0;345.0;415.0;-848.0;584.0;230.0;21.0;846.0
150.0;-319.0;350.0;468.0;-822.0;591.0;191.0;3.0;840.0
272.0;-162.0;-21.0;229.0;-988.0;480.0;444.0;31.0;932.0
267.0;-164.0;-18.0;228.0;-992.0;481.0;448.0;35.0;931.0
265.0;-161.0;-19.0;226.0;-990.0;479.0;486.0;34.0;925.0
295.0;-391.0;157.0;323.0;-864.0;437.0;198.0;-96.0;946.0
341.0;-118.0;64.0;118.0;-1005.0;398.0;402.0;-73.0;892.0
222.0;-280.0;103.0;250.0;-838.0;434.0;506.0;148.0;798.0
151.0;-62.0;193.0;97.0;-909.0;422.0;570.0;-111.0;844.0
195.0;-266.0;223.0;297.0;-844.0;473.0;332.0;118.0;1032.0
266.0;-295.0;490.0;464.0;-864.0;484.0;351.0;37.0;1147.0
145.0;-2.0;215.0;136.0;-965.0;423.0;510.0;-54.0;864.0
205.0;-48.0;277.0;126.0;-1108.0;430.0;476.0;13.0;822.0
-84.0;-81.0;136.0;109.0;-1010.0;245.0;182.0;-39.0;829.0
271.0;-70.0;198.0;295.0;-872.0;517.0;548.0;20.0;954.0
135.0;-286.0;91.0;399.0;-1035.0;548.0;272.0;-190.0;756.0
132.0;-277.0;97.0;303.0;-969.0;529.0;328.0;-271.0;764.0
130.0;-140.0;298.0;297.0;-1260.0;236.0;331.0;-97.0;833.0
162.0;-396.0;337.0;308.0;-1086.0;495.0;426.0;-84.0;750.0
292.0;-302.0;456.0;461.0;-769.0;155.0;273.0;71.0;782.0
322.0;-315.0;415.0;341.0;-860.0;340.0;266.0;112.0;822.0
420.0;-303.0;210.0;462.0;-916.0;492.0;179.0;64.0;735.0
376.0;-253.0;173.0;404.0;-925.0;481.0;191.0;94.0;794.0
289.0;-304.0;274.0;322.0;-887.0;264.0;237.0;88.0;1093.0
10.0;-226.0;396.0;242.0;-887.0;488.0;191.0;-47.0;667.0
275.0;-280.0;45.0;305.0;-925.0;550.0;384.0;137.0;767.0
-171.0;-178.0;326.0;366.0;-925.0;493.0;189.0;-278.0;485.0
-104.0;-216.0;131.0;440.0;-963.0;645.0;426.0;164.0;733.0
256.0;-65.0;141.0;166.0;-995.0;540.0;556.0;-5.0;921.0
249.0;-82.0;131.0;182.0;-1003.0;537.0;571.0;-6.0;887.0
311.0;-303.0;72.0;271.0;-828.0;558.0;347.0;-159.0;570.0
295.0;-289.0;96.0;239.0;-823.0;563.0;487.0;77.0;677.0
-82.0;-226.0;329.0;423.0;-1403.0;584.0;285.0;40.0;642.0
398.0;-262.0;26.0;257.0;-928.0;548.0;425.0;62.0;658.0
-61.0;-91.0;333.0;313.0;-980.0;468.0;340.0;-148.0;758.0
114.0;60.0;260.0;192.0;-941.0;354.0;437.0;97.0;760.0
237.0;-47.0;97.0;148.0;-979.0;396.0;513.0;-110.0;741.0
125.0;-84.0;375.0;371.0;-1027.0;282.0;353.0;48.0;738.0
164.0;-50.0;348.0;364.0;-921.0;278.0;362.0;39.0;697.0
303.0;-143.0;89.0;148.0;-1000.0;375.0;530.0;39.0;889.0
347.0;-143.0;98.0;160.0;-1005.0;378.0;524.0;3.0;874.0
363.0;-167.0;90.0;154.0;-983.0;378.0;561.0;-45.0;900.0
325.0;-273.0;25.0;235.0;-983.0;406.0;401.0;86.0;910.0
321.0;-257.0;51.0;258.0;-985.0;405.0;418.0;80.0;884.0
43.0;-67.0;335.0;335.0;-896.0;273.0;312.0;62.0;710.0
137.0;-86.0;346.0;281.0;-863.0;272.0;300.0;67.0;813.0
972.0;-198.0;-39.0;516.0;-994.0;505.0;428.0;44.0;992.0
552.0;-89.0;179.0;123.0;-991.0;487.0;434.0;-17.0;783.0
550.0;-37.0;168.0;144.0;-973.0;486.0;389.0;3.0;765.0
259.0;-107.0;364.0;252.0;-881.0;272.0;254.0;73.0;824.0
98.0;9.0;102.0;141.0;-967.0;554.0;270.0;-181.0;836.0
116.0;-3.0;106.0;109.0;-943.0;546.0;285.0;-239.0;817.0
336.0;-207.0;237.0;244.0;-954.0;385.0;528.0;35.0;933.0
24.0;-175.0;360.0;273.0;-905.0;330.0;400.0;-49.0;649.0
525.0;-120.0;118.0;124.0;-993.0;485.0;445.0;1.0;783.0
59.0;-189.0;376.0;358.0;-928.0;304.0;406.0;-93.0;709.0
549.0;-121.0;160.0;138.0;-976.0;486.0;436.0;54.0;754.0
562.0;-77.0;197.0;96.0;-965.0;505.0;422.0;-2.0;772.0
50.0;-226.0;377.0;387.0;-889.0;297.0;391.0;-118.0;742.0
136.0;72.0;189.0;214.0;-918.0;663.0;206.0;47.0;735.0
217.0;78.0;281.0;93.0;-929.0;656.0;269.0;-32.0;757.0
86.0;-324.0;409.0;465.0;-778.0;261.0;363.0;9.0;723.0
283.0;-151.0;115.0;283.0;-977.0;588.0;423.0;-282.0;632.0
330.0;-49.0;259.0;93.0;-919.0;724.0;272.0;-542.0;622.0
380.0;-245.0;117.0;390.0;-968.0;537.0;447.0;25.0;878.0
251.0;-295.0;166.0;398.0;-862.0;695.0;287.0;109.0;899.0
261.0;-244.0;180.0;371.0;-814.0;703.0;265.0;122.0;878.0
275.0;-243.0;173.0;360.0;-785.0;709.0;285.0;144.0;873.0
218.0;-169.0;127.0;338.0;-933.0;199.0;372.0;-57.0;773.0
248.0;-230.0;182.0;387.0;-931.0;132.0;317.0;-169.0;769.0
207.0;-20.0;333.0;130.0;-914.0;350.0;388.0;-122.0;907.0
142.0;-175.0;253.0;356.0;-940.0;721.0;402.0;10.0;1008.0
309.0;-108.0;437.0;32.0;-842.0;410.0;424.0;-86.0;718.0
31.0;-313.0;206.0;368.0;-938.0;608.0;288.0;-147.0;930.0
201.0;-385.0;171.0;389.0;-958.0;498.0;220.0;71.0;808.0
226.0;-203.0;11.0;118.0;-1059.0;478.0;334.0;38.0;803.0
577.0;-180.0;172.0;517.0;-972.0;524.0;358.0;53.0;779.0
152.0;-152.0;224.0;-1.0;-941.0;383.0;373.0;-172.0;706.0
-116.0;-296.0;199.0;-21.0;-825.0;397.0;396.0;28.0;704.0
264.0;41.0;128.0;10.0;-795.0;943.0;435.0;15.0;1070.0
275.0;-38.0;869.0;274.0;-494.0;569.0;50.0;-403.0;-11.0
347.0;-315.0;150.0;379.0;-990.0;554.0;189.0;-82.0;836.0
301.0;-330.0;160.0;369.0;-1016.0;547.0;198.0;-83.0;860.0
287.0;-83.0;481.0;347.0;-955.0;496.0;413.0;-31.0;867.0
241.0;-407.0;257.0;161.0;-1011.0;474.0;363.0;130.0;871.0
249.0;-91.0;6.0;135.0;-939.0;518.0;408.0;199.0;579.0
59.0;72.0;222.0;-140.0;-874.0;591.0;552.0;-47.0;873.0
77.0;-199.0;299.0;304.0;-935.0;1093.0;413.0;-153.0;821.0
194.0;-283.0;166.0;329.0;-1009.0;496.0;434.0;-53.0;985.0
222.0;-33.0;488.0;390.0;-985.0;508.0;416.0;-54.0;917.0
38.0;-183.0;125.0;374.0;-1002.0;537.0;421.0;-86.0;872.0
113.0;-205.0;179.0;278.0;-961.0;514.0;456.0;118.0;942.0
147.0;30.0;174.0;84.0;-838.0;427.0;383.0;61.0;829.0
29.0;-98.0;436.0;217.0;-1028.0;524.0;307.0;-167.0;697.0
211.0;-110.0;452.0;170.0;-1148.0;768.0;260.0;-81.0;722.0
13.0;-219.0;151.0;481.0;-1039.0;544.0;340.0;-98.0;787.0
140.0;-152.0;210.0;196.0;-1017.0;486.0;342.0;162.0;908.0
216.0;-49.0;201.0;135.0;-900.0;372.0;587.0;50.0;916.0
210.0;-288.0;366.0;417.0;-1021.0;488.0;362.0;-31.0;921.0
236.0;-143.0;284.0;246.0;-1213.0;491.0;314.0;-12.0;813.0
640.0;-245.0;241.0;272.0;-921.0;547.0;436.0;-128.0;963.0
72.0;-66.0;368.0;278.0;-1164.0;949.0;168.0;-115.0;692.0
99.0;69.0;99.0;262.0;-908.0;1023.0;102.0;-137.0;562.0
49.0;26.0;179.0;289.0;-1021.0;522.0;253.0;-121.0;872.0
53.0;-54.0;97.0;247.0;-893.0;388.0;390.0;-34.0;911.0
143.0;-256.0;132.0;371.0;-784.0;460.0;164.0;125.0;735.0
163.0;-429.0;243.0;291.0;-914.0;478.0;210.0;30.0;729.0
117.0;-344.0;193.0;335.0;-956.0;496.0;220.0;-90.0;992.0
274.0;-120.0;13.0;160.0;-1007.0;412.0;413.0;38.0;926.0
101.0;-173.0;267.0;279.0;-978.0;249.0;403.0;-115.0;838.0
96.0;-122.0;242.0;324.0;-954.0;244.0;344.0;-90.0;833.0
331.0;-111.0;449.0;441.0;-776.0;579.0;246.0;49.0;798.0
180.0;-112.0;49.0;98.0;-950.0;384.0;423.0;-85.0;836.0
345.0;-15.0;47.0;173.0;-986.0;385.0;449.0;-144.0;869.0
32.0;-246.0;99.0;261.0;-1050.0;521.0;425.0;-165.0;700.0
162.0;-115.0;203.0;-49.0;-1070.0;468.0;29.0;-241.0;559.0
363.0;-322.0;131.0;225.0;-765.0;539.0;272.0;70.0;845.0
287.0;-298.0;181.0;203.0;-756.0;549.0;344.0;-50.0;1030.0
283.0;-456.0;509.0;575.0;-912.0;558.0;180.0;18.0;587.0
224.0;-97.0;399.0;491.0;-876.0;589.0;190.0;11.0;696.0
135.0;-198.0;120.0;424.0;-1057.0;407.0;392.0;83.0;728.0
107.0;-114.0;89.0;423.0;-997.0;396.0;417.0;68.0;780.0
137.0;-114.0;79.0;415.0;-982.0;395.0;433.0;24.0;811.0
109.0;-99.0;51.0;410.0;-983.0;393.0;416.0;-25.0;855.0
158.0;-80.0;52.0;418.0;-982.0;390.0;439.0;-9.0;875.0
202.0;-62.0;112.0;101.0;-1025.0;518.0;243.0;-35.0;618.0
125.0;-195.0;125.0;144.0;-1001.0;519.0;241.0;76.0;992.0
173.0;144.0;183.0;171.0;-973.0;481.0;418.0;-189.0;810.0
249.0;2.0;76.0;150.0;-1026.0;376.0;554.0;-15.0;935.0
164.0;-220.0;253.0;243.0;-900.0;602.0;307.0;22.0;1054.0
67.0;-162.0;82.0;337.0;-875.0;490.0;549.0;-164.0;799.0
62.0;-169.0;94.0;257.0;-869.0;495.0;164.0;-226.0;710.0
192.0;-90.0;175.0;224.0;-1211.0;444.0;209.0;-83.0;797.0
336.0;-294.0;91.0;138.0;-972.0;516.0;285.0;-14.0;931.0
179.0;-250.0;99.0;277.0;-1043.0;473.0;544.0;-181.0;882.0
280.0;-176.0;64.0;264.0;-1003.0;205.0;379.0;132.0;959.0
323.0;-174.0;61.0;291.0;-989.0;357.0;401.0;7.0;903.0
419.0;-178.0;69.0;209.0;-1068.0;204.0;344.0;31.0;942.0
350.0;-191.0;55.0;221.0;-997.0;358.0;415.0;17.0;903.0
305.0;-161.0;35.0;209.0;-1007.0;349.0;456.0;37.0;908.0
295.0;-174.0;38.0;193.0;-1001.0;349.0;415.0;39.0;891.0
-42.0;-19.0;199.0;323.0;-999.0;484.0;107.0;-164.0;612.0
-210.0;56.0;298.0;59.0;-966.0;448.0;132.0;-107.0;207.0
210.0;-81.0;259.0;101.0;-821.0;350.0;548.0;-153.0;793.0
188.0;-288.0;255.0;309.0;-787.0;1031.0;261.0;80.0;756.0
325.0;-390.0;89.0;232.0;-899.0;504.0;254.0;55.0;813.0
325.0;-205.0;77.0;247.0;-976.0;459.0;385.0;46.0;969.0
319.0;-380.0;95.0;246.0;-822.0;512.0;423.0;49.0;799.0
363.0;-366.0;125.0;190.0;-848.0;524.0;297.0;-26.0;941.0
75.0;-158.0;33.0;255.0;-1014.0;451.0;326.0;-156.0;750.0
