MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
154251;0;-66990;-117;342;1;0;0;0;0
161617;0;71456;153;726;1;0;0;0;0
204508;0;-84448;-56;-616;1;0;0;0;0
197374;0;71978;40;735;1;0;0;0;-1015
235451;0;-65627;-179;-710;1;0;0;0;-1015
260014;0;0;7;18;1;0;0;0;0
260014;0;0;1;44;1;0;0;0;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;5;23;1;0;0;0;0
260014;0;0;5;20;1;0;0;0;0
260014;0;0;3;24;1;0;0;0;0
260014;0;0;7;26;1;0;0;0;0
260014;0;0;9;39;1;0;0;0;0
260014;0;0;7;43;1;0;0;0;0
260014;0;0;7;52;1;0;0;0;0
260014;0;0;9;26;1;0;0;0;0
260014;0;0;8;47;1;0;0;0;0
260014;0;0;10;35;1;0;0;0;0
260014;0;0;6;40;1;0;0;0;0
256360;0;-66004;-112;-630;1;0;0;0;1015
242991;0;-82476;5;239;1;0;0;0;-1015
226258;0;-70006;-1;-125;1;0;0;0;0
260014;0;0;5;31;1;0;0;0;0
260014;0;0;6;42;1;0;0;0;0
260014;0;0;5;28;1;0;0;0;0
198911;0;73312;72;-7;1;0;0;0;-1015
167533;0;75545;9;-161;1;0;0;0;1015
139954;0;0;-32;-248;1;0;0;0;0
140012;0;0;-31;-140;1;0;0;0;0
140012;0;0;-32;-144;1;0;0;0;0
140012;0;0;-32;-132;1;0;0;0;0
222894;0;82012;-35;0;1;0;0;0;0
261551;0;75052;47;572;1;0;0;0;0
140012;0;0;-30;-142;1;0;0;0;0
140012;0;0;-33;-142;1;0;0;0;0
140012;0;0;-33;-124;1;0;0;0;0
140012;0;0;-29;-138;1;0;0;0;0
140012;0;0;-33;-157;1;0;0;0;0
140012;0;0;-31;-164;1;0;0;0;0
140012;0;0;-33;-158;1;0;0;0;0
140012;0;0;-34;-150;1;0;0;0;0
140012;0;0;-31;-153;1;0;0;0;0
140012;0;0;-30;-138;1;0;0;0;0
140012;0;0;-31;-142;1;0;0;0;0
140012;0;0;-30;-150;1;0;0;0;0
140012;0;0;-28;-146;1;0;0;0;0
260014;0;0;9;684;1;0;1;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;7;31;1;0;0;0;0
260014;0;0;1;35;1;0;0;0;0
260014;0;0;5;31;1;0;0;0;0
260014;0;0;9;31;1;0;0;0;0
260014;0;0;9;26;1;0;0;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;7;26;1;0;0;0;0
260014;0;0;7;50;1;0;0;0;0
260014;0;0;7;30;1;0;0;0;0
260014;0;0;6;44;1;0;0;0;0
260014;0;0;9;31;1;0;0;0;0
260014;0;0;7;31;1;0;0;0;0
260014;0;0;5;21;1;0;0;0;0
260014;0;0;5;24;1;0;0;0;0
260014;0;0;5;24;1;0;0;0;0
179858;0;-66381;-165;-503;1;0;0;0;0
166286;0;-66468;-12;-274;1;0;0;0;1015
154570;0;-66207;-101;-515;1;0;0;0;0
233595;0;-84187;-10;-741;1;0;0;0;0
268975;0;0;5;-9;1;0;0;0;0
255055;0;75661;19;501;1;0;0;0;1015
235306;0;74762;29;344;1;0;0;0;-1015
260014;0;0;7;35;1;0;0;0;0
260014;0;0;6;28;1;0;0;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;5;28;1;0;0;0;0
260014;0;0;5;28;1;0;0;0;0
260014;0;0;5;37;1;0;0;0;0
260014;0;0;8;25;1;0;0;0;0
260014;0;0;6;44;1;0;0;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;6;26;1;0;0;0;0
260014;0;0;4;31;1;0;0;0;0
260014;0;0;6;31;1;0;0;0;0
260014;0;0;7;30;1;0;1;0;0
266800;0;-73283;-199;-662;1;0;1;0;0
266800;0;-73283;-199;-662;1;0;1;0;0
228984;0;77256;134;12;1;0;0;0;-1015
193865;0;75168;214;281;1;0;0;0;0
140012;0;0;-32;-146;1;0;0;0;0
140012;0;0;-34;-160;1;0;0;0;0
140012;0;0;-31;-159;1;0;0;0;0
140012;0;0;-37;-153;1;0;0;0;0
225910;0;-79083;-86;-270;1;0;0;0;-1015
140012;0;0;-33;-142;1;0;0;0;0
140012;0;0;-33;-156;1;0;0;0;0
140012;0;0;-30;-153;1;0;0;0;0
140012;0;0;-31;-138;1;0;0;0;0
140012;0;0;-35;-155;1;0;0;0;0
140012;0;0;-34;-135;1;0;0;0;0
140012;0;0;-35;-153;1;0;0;0;0
140012;0;0;-32;-148;1;0;0;0;0
140012;0;0;-31;-150;1;0;0;0;0
140012;0;0;-31;-157;1;0;0;0;0
140012;0;0;-32;-145;1;0;0;0;0
140012;0;0;-33;-165;1;0;0;0;0
140012;0;0;-34;-152;1;0;0;0;0
140012;0;0;-34;-156;1;0;0;0;0
140012;0;0;-33;-167;1;0;0;0;0
140012;0;0;-34;-144;1;0;0;0;0
140012;0;0;-37;-161;1;0;0;0;0
140012;0;0;-30;-132;1;0;0;0;0
161762;0;70905;151;746;1;0;0;0;1015
248298;0;-69600;31;-31;1;0;0;0;0
238670;0;81171;105;201;1;0;0;0;-1015
156571;0;66990;138;672;1;0;0;0;0
163850;0;-59566;-9;-191;1;0;0;0;0
260014;0;0;4;29;1;0;0;0;0
260014;0;0;5;22;1;0;0;0;0
260014;0;0;7;30;1;0;0;0;0
260014;0;0;6;32;1;0;0;0;0
260014;0;0;6;26;1;0;0;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;6;17;1;0;0;0;0
260014;0;0;5;33;1;0;0;0;0
260014;0;0;4;18;1;0;0;0;0
260014;0;0;6;26;1;0;0;0;0
260014;0;0;10;35;1;0;0;0;0
260014;0;0;6;34;1;0;0;0;0
260014;0;0;6;29;1;0;0;0;0
260014;0;0;7;18;1;0;0;0;0
245079;0;-84390;-192;-854;1;0;0;0;1015
273818;0;-75574;-110;102;1;0;1;0;1015
246384;0;-99064;38;-71;1;0;0;0;0
257462;0;-83839;80;273;1;0;0;0;-986
263378;0;-87464;-104;-163;1;0;0;0;1015
219298;0;93177;178;85;1;0;0;0;0
267148;0;74443;1;24;1;0;0;0;0
229303;0;-93264;-113;-547;1;0;0;0;0
153613;0;-76850;-49;-20;1;0;0;0;0
131921;0;59218;153;708;1;0;0;0;-1015
157528;0;79837;61;745;1;0;0;0;0
183135;0;96744;159;-282;1;0;0;0;0
163212;0;86594;-1;-218;1;0;0;0;0
181859;0;87435;112;661;1;0;0;0;0
203870;0;90045;125;1079;1;0;0;0;0
243078;0;84361;87;608;1;0;0;0;0
273644;0;80446;119;223;1;0;0;0;-1015
165097;0;-85695;-21;-696;1;0;0;0;0
251575;0;-88885;-62;-463;1;0;0;0;0
277994;0;-69368;38;-447;1;0;0;0;1015
264277;0;78184;33;-374;1;0;0;0;0
231797;0;86188;6;949;1;0;0;0;-1015
161124;0;77488;94;130;1;0;0;0;-1015
228984;0;-100543;-16;-196;1;0;0;0;1015
254620;0;-85695;-87;263;1;0;0;0;-1015
164053;0;-89842;-34;-456;1;0;0;0;-1015
153961;0;-81548;-153;-879;1;0;0;0;0
141549;0;-66526;-187;-715;1;0;0;0;0
139461;0;70180;-64;238;1;0;0;0;0
139461;0;70180;-64;238;1;0;0;0;0
168751;0;85028;149;833;1;0;0;0;0
182207;0;-92829;-168;-8;1;0;0;0;-1015
234987;0;93235;117;377;1;0;0;0;0
275326;0;82708;28;622;1;0;0;0;1015
297598;0;-57188;0;-652;1;0;1;0;-1015
195779;0;-96483;-9;-742;1;0;0;0;0
176581;0;-86130;-141;-682;1;0;0;0;-1015
207031;0;-93293;50;-752;1;0;0;0;0
238380;0;-97962;-37;-189;1;0;0;0;0
272542;0;-75313;-145;-164;1;0;0;0;0
288463;0;-73834;-136;-101;1;0;0;0;0
299367;0;-65279;-101;29;1;0;0;0;0
258100;0;78039;30;879;1;0;0;0;0
175769;0;85231;-3;849;1;0;0;0;0
175769;0;85231;-3;849;1;0;0;0;0
230347;0;97962;-42;511;1;0;0;0;0
256998;0;81780;-13;560;1;0;0;0;1015
266423;0;84941;158;517;1;0;0;0;0
265263;0;-81287;42;-160;1;0;1;0;0
250502;0;87812;202;-180;1;0;0;0;0
234987;0;92742;116;217;1;0;0;0;0
168345;0;79489;157;477;1;0;0;0;0
188645;0;-98513;-153;-486;1;0;0;0;0
254040;0;-88015;47;-183;1;0;0;0;0
246877;0;-93032;-137;130;1;0;0;0;0
138504;0;72094;45;113;1;0;0;0;0
142767;0;-83926;-38;-93;1;0;0;0;0
125628;0;-71804;-7;-864;1;0;0;0;1015
265988;0;-83462;88;-587;1;0;1;0;1015
173942;0;83781;30;332;1;0;0;0;-1015
126092;0;65569;17;528;1;0;0;0;1015
134357;0;-65105;-146;-34;1;0;0;0;1015
171129;0;94482;79;751;1;0;0;0;0
193227;0;-96744;-95;-507;1;0;0;0;0
238119;0;-91698;52;-92;1;0;0;0;-1015
186586;0;-92974;43;-769;1;0;0;0;0
183367;0;-97556;-159;89;1;0;0;0;0
270164;0;-85028;-125;34;1;0;1;0;-1015
273905;0;-83404;-85;102;1;0;1;0;0
296003;0;-66700;-18;-507;1;0;1;0;0
292581;0;68556;56;64;1;0;0;0;0
272281;0;73892;40;226;1;0;0;0;0
132240;0;74994;-22;169;1;0;0;0;0
139345;0;-81751;-85;-1140;1;0;0;0;0
239714;0;96280;-30;148;1;0;0;0;0
175218;0;89958;122;735;1;0;0;0;0
280285;0;73863;169;728;1;0;0;0;0
286201;0;67831;-18;166;1;0;0;0;0
167736;0;-90480;-51;-791;1;0;0;0;-1015
301745;0;-63075;-58;-147;1;0;0;0;0
287477;0;74501;103;225;1;0;0;0;-1015
192734;0;88653;65;-44;1;0;0;0;0
188906;0;84361;36;147;1;0;0;0;0
226577;0;-91727;-133;-55;1;0;0;0;1015
140418;0;-73660;-64;-592;1;0;0;0;1015
299193;0;-65308;-116;-667;1;0;0;0;0
290232;0;-74327;-157;-184;1;0;1;0;0
282518;0;65366;203;599;1;0;0;0;0
131225;0;74269;152;550;1;0;0;0;-1015
147059;0;68237;28;503;1;0;0;0;-1015
176668;0;83056;72;16;1;0;0;0;0
255867;0;83578;123;924;1;0;0;0;0
284925;0;74936;164;-52;1;0;0;0;-1015
284287;0;71311;186;-84;1;0;0;0;-2030
131457;0;66033;28;-217;1;0;0;0;-1015
229390;0;86304;60;669;1;0;0;0;0
229390;0;86304;60;669;1;0;0;0;0
270657;0;81229;60;398;1;0;0;0;0
240497;0;-100282;-155;-105;1;0;0;0;0
221850;0;-89407;-140;-219;1;0;0;0;0
215383;0;-93177;-29;-782;1;0;0;0;0
221792;0;-91002;-146;-689;1;0;0;0;0
293422;0;-58145;-149;-773;1;0;1;0;0
249545;0;83288;47;-135;1;0;0;0;0
217616;0;87087;86;472;1;0;0;0;-1015
161124;0;-82708;-39;-135;1;0;0;0;0
156281;0;-83462;-164;-163;1;0;0;0;-1015
275993;0;-78242;-71;316;1;0;1;0;0
279270;0;-79112;-64;244;1;0;1;0;0
217616;0;87087;86;472;1;0;0;0;-1015
171216;0;93989;160;568;1;0;0;0;-1015
129456;0;61016;103;294;1;0;0;0;1015
144826;0;-82418;-19;157;1;0;0;0;-1015
176262;0;-97846;26;-460;1;0;0;0;0
248356;0;-84825;-102;-525;1;0;0;0;0
114898;0;66642;62;676;1;0;0;0;0
263987;0;-88653;22;-563;1;0;0;0;0
218950;0;-89842;-83;-847;1;0;0;0;1015
176929;0;-89030;9;-627;1;0;0;0;0
283069;0;64119;18;23;1;0;0;0;0
258419;0;88276;39;565;1;0;0;0;-1015
157325;0;-88595;-10;-641;1;0;0;0;0
190994;0;87957;11;695;1;0;0;0;0
146102;0;72935;54;288;1;0;0;0;0
176581;0;93670;120;569;1;0;0;0;0
234668;0;98890;-75;289;1;0;0;0;-1015
157180;0;-83636;-101;-83;1;0;0;0;-1015
172550;0;-82708;-47;-544;1;0;0;0;0
188471;0;-95062;-49;-39;1;0;0;0;0
265901;0;-82882;7;-801;1;0;0;0;0
284548;0;-71920;-39;-159;1;0;0;0;0
269004;0;79982;31;42;1;0;0;0;0
160805;0;80388;163;487;1;0;0;0;0
141462;0;80939;30;-79;1;0;0;0;0
146827;0;-80881;-125;-862;1;0;0;0;1015
279038;0;-83868;-19;157;1;0;1;0;0
254736;0;-90248;17;-473;1;0;0;0;0
285766;0;-78735;-109;-434;1;0;1;0;0
270918;0;71659;124;-80;1;0;0;0;0
240816;0;84709;160;-288;1;0;0;0;0
156020;0;88798;168;117;1;0;0;0;0
143144;0;72558;89;48;1;0;0;0;-1015
255867;0;91727;-41;157;1;0;0;0;0
321349;0;-70064;-10;46;1;0;1;0;1015
294321;0;-62466;-188;-496;1;0;0;0;1015
164140;0;-86014;0;99;1;0;0;0;2030
131399;0;-70847;-42;-32;1;0;0;0;0
145406;0;-76183;-133;-133;1;0;0;0;-1015
158543;0;-85840;-36;42;1;0;0;0;0
165097;0;-89813;-66;-315;1;0;0;0;-1015
279270;0;-83926;-28;117;1;0;1;0;0
263842;0;-83868;-8;126;1;0;0;0;0
273035;0;-86652;15;-478;1;0;0;0;1015
171390;0;-83839;-111;-64;1;0;0;0;0
309952;0;80301;132;48;1;0;0;0;0
221792;0;95381;25;546;1;0;0;0;1015
164488;0;81432;42;307;1;0;0;0;1015
143376;0;-81461;-163;-830;1;0;0;0;0
194329;0;-97092;-62;-450;1;0;0;0;0
210105;0;-89668;-12;-355;1;0;0;0;0
169853;0;82360;90;620;1;0;0;0;0
239308;0;91176;123;-76;1;0;0;0;1015
259956;0;84941;66;379;1;0;0;0;0
157122;0;-84013;-105;-14;1;0;0;0;0
148741;0;85550;91;197;1;0;0;0;0
267989;0;-84187;-84;-341;1;0;1;0;0
252909;0;85028;19;507;1;0;0;0;-1015
150945;0;-84013;-94;-855;1;0;0;0;0
207031;0;-98745;-116;-406;1;0;0;0;0
278458;0;-74240;-105;30;1;0;0;0;0
294785;0;-72355;-194;160;1;0;0;0;0
291798;0;69977;65;531;1;0;0;0;0
242440;0;96019;68;-508;1;0;0;0;-1015
206973;0;87522;204;-35;1;0;0;0;0
177219;0;-96483;24;-628;1;0;0;0;0
285389;0;79025;206;142;1;0;0;0;1015
132240;0;84854;9;89;1;0;0;0;-1015
111447;0;75371;103;567;1;0;0;0;-1015
132356;0;-81983;-112;-734;1;0;0;0;0
258912;0;93206;51;498;1;0;0;0;0
142738;0;88305;6;738;1;0;0;0;0
105676;0;-68092;-52;-915;1;0;0;0;0
294901;0;82070;60;924;1;0;0;0;1015
324278;0;71224;29;501;1;0;0;0;-1015
150800;0;-90248;-51;-139;1;0;0;0;0
126585;0;72239;139;617;1;0;0;0;0
260855;0;-97933;-143;-44;1;0;0;0;0
138881;0;-84767;-64;-165;1;0;0;0;-1015
85927;0;-73486;-64;-179;1;0;0;0;1015
264306;0;-99412;-113;-433;1;0;1;0;0
290754;0;87174;5;286;1;0;0;0;0
160805;0;93612;63;-63;1;0;0;0;0
302006;0;-69136;-166;-196;1;0;1;0;0
115594;0;-74008;-151;-78;1;0;0;0;0
118262;0;-84216;-30;-204;1;0;0;0;0
300237;0;-89668;7;-72;1;0;1;0;1015
271759;0;-94540;88;-305;1;0;1;0;0
301687;0;-71891;19;64;1;0;1;0;-1015
253402;0;100456;38;8;1;0;0;0;0
305283;0;-81026;53;-174;1;0;1;0;-1015
163618;0;94656;169;-90;1;0;0;0;0
337270;0;-74124;-80;-639;1;0;1;0;-1015
152250;0;-94279;-44;-302;1;0;0;0;1015
164894;0;94482;117;456;1;0;0;0;-1015
69194;0;73312;48;811;1;0;0;0;0
261899;0;-100340;-84;-535;1;0;1;0;0
112346;0;-66004;29;-849;1;0;0;0;-1015
277907;0;-89494;-37;-541;1;0;1;0;0
126817;0;71891;29;165;1;0;0;0;0
111940;0;-73660;-58;-129;1;0;0;0;0
110635;0;-65134;-130;-745;1;0;0;0;0
283794;0;88015;157;466;1;0;0;0;0
142506;0;89494;175;-19;1;0;0;0;0
134821;0;-85724;-181;-92;1;0;0;0;0
150423;0;89784;196;-290;1;0;0;0;1015
294379;0;-75661;-24;-439;1;0;0;0;0
250589;0;100485;58;521;1;0;0;0;0
281068;0;82824;163;949;1;0;0;0;-1015
275152;0;93525;83;-274;1;0;0;0;0
278835;0;84767;-17;233;1;0;0;0;0
101355;0;72123;74;173;1;0;0;0;0
22011;1;0;-40;-182;1;0;0;0;0
278342;0;91872;-53;-21;1;0;0;0;0
134270;0;-82766;-107;-264;1;0;0;0;0
280604;0;91321;161;520;1;0;0;0;-1015
166808;0;94134;156;819;1;0;0;0;0
169128;0;99499;56;651;1;0;0;0;1015
273325;0;92423;22;871;1;0;0;0;1015
173536;0;96425;46;174;1;0;0;0;0
389992;0;0;78;356;1;0;0;1;0
131457;0;-80185;-122;-26;1;0;0;0;0
249719;0;96541;3;147;1;0;0;0;0
230492;0;100137;40;86;1;0;0;0;1015
230492;0;100137;40;86;1;0;0;0;1015
116493;0;91263;52;251;1;0;0;0;0
282344;0;83839;94;258;1;0;0;0;0
126092;0;72732;53;249;1;0;0;0;0
260739;0;92539;6;44;1;0;0;0;0
321349;0;-85492;-20;106;1;0;1;0;0
178031;0;105473;147;474;1;0;0;0;0
325554;0;96309;-1;500;1;0;0;0;0
295945;0;110954;87;-95;1;0;0;0;0
276834;0;94801;-31;140;1;0;0;0;0
67193;0;-82070;-171;-679;1;0;0;0;0
102660;0;-95526;-185;-185;1;0;0;0;0
304993;0;93960;-7;526;1;0;0;0;-1015
113680;0;85115;40;880;1;0;0;0;0
131457;0;-94888;-124;-371;1;0;0;0;0
280430;0;91756;156;420;1;0;0;0;-1015
40397;0;-80330;-176;-310;1;0;0;0;-1015
376478;0;-72761;-252;-464;0;1;1;0;1015
108489;0;-79837;-84;-13;1;0;0;0;0
152975;0;100137;-1;172;1;0;0;0;0
45443;0;89175;243;58;1;0;0;0;0
377319;0;78358;84;284;1;0;0;0;0
345245;0;81055;182;74;1;0;0;0;0
89610;0;90683;151;169;1;0;0;0;0
346231;0;-83781;-187;-573;1;0;0;0;0
284142;0;-96425;-154;-145;1;0;1;0;1015
296235;0;-98716;48;-139;1;0;0;0;0
