MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
?;0;-54839;?;?;?;0;0;0;0
46400;0;-89204;-239;-235;?;0;0;0;1015
40397;0;-80330;-176;-310;1;0;0;0;-1015
40397;0;-80330;?;-310;1;0;0;0;-1015
37265;?;-74704;-191;-385;1;0;0;0;0
?;0;-78648;-97;?;1;0;0;0;-1015
27347;0;-81432;?;?;1;0;0;0;-1015
24070;0;-26274;-63;-790;1;0;0;0;2001
22011;0;-1566;-34;-723;1;0;?;0;0
22011;0;-1566;-34;-723;1;0;?;0;0
22011;0;0;-32;?;1;0;0;0;0
22011;0;0;-32;-161;?;?;0;0;0
?;1;0;?;-155;1;0;0;0;?
22011;?;?;-35;-169;1;0;0;0;?
22011;1;?;-35;-154;1;?;0;0;0
22011;1;0;-33;-157;1;0;0;0;0
22011;1;?;-33;?;1;0;0;0;0
22011;1;0;-35;?;?;0;?;0;0
22011;1;0;-34;?;1;0;0;0;0
22011;1;0;-35;-164;1;0;0;0;0
22011;1;0;-34;-167;1;0;0;0;0
22011;1;0;?;-167;1;?;0;0;0
22011;1;0;-34;-167;1;?;0;0;0
?;1;0;-33;-177;?;0;?;0;0
22011;1;?;-32;-151;1;0;?;0;?
22011;1;0;-34;-161;1;?;0;0;0
?;1;0;-33;-157;1;0;0;0;?
22011;1;0;-33;-157;?;0;0;0;0
22011;1;?;-32;-162;1;0;0;0;?
?;?;?;-32;?;1;0;?;0;0
22011;1;0;?;-154;?;0;0;0;0
22011;1;?;-32;-159;1;0;0;?;0
22011;1;0;-33;-157;1;0;0;0;0
22011;?;0;-33;-157;1;0;?;0;0
22011;?;0;?;-169;1;0;0;0;0
23374;0;79083;214;1110;?;?;0;0;0
30305;0;73515;208;24;1;0;0;0;0
30305;0;73515;208;24;1;0;?;0;0
30305;0;73515;208;24;1;0;0;0;0
?;0;88334;238;885;1;0;0;0;0
39672;0;?;164;729;1;0;0;0;0
46632;?;98658;34;723;1;0;0;0;1015
49764;0;94975;-12;?;1;0;0;0;0
49764;?;94975;-12;992;1;?;0;0;0
55854;0;100282;88;579;1;0;0;?;0
62727;0;?;149;63;1;0;0;0;0
66149;0;90219;?;?;1;0;0;0;?
66149;0;90219;36;-97;1;?;0;0;0
72094;0;87261;-31;-149;1;0;0;?;0
75197;0;86362;?;54;1;?;0;0;?
81751;0;70093;?;1014;1;0;0;?;-1015
81751;0;?;157;1014;1;0;0;0;-1015
?;?;?;?;1014;1;0;0;0;-1015
?;0;81142;68;156;1;0;?;0;-1015
91060;0;54926;2;671;1;0;0;0;-1015
97933;0;71108;174;?;1;?;0;0;?
101848;0;95236;139;-209;1;0;0;?;?
101848;?;95236;139;-209;1;?;0;0;0
107677;0;89958;186;-53;1;0;0;0;1015
114405;0;75458;88;-19;1;0;0;0;0
117450;0;69020;148;-127;?;0;0;?;-2030
123598;0;88972;?;455;?;0;0;?;0
123598;0;88972;?;455;1;0;0;0;0
127455;0;89233;162;-80;?;0;0;0;0
?;?;93931;125;216;1;?;0;0;0
139461;0;70760;180;516;?;0;?;0;0
143202;0;72761;83;-145;1;?;?;0;0
?;0;72761;83;-145;1;0;0;0;0
143202;0;72761;83;-145;1;0;0;?;0
149843;?;87290;-29;?;1;0;0;0;0
152888;?;75458;118;273;1;?;0;0;0
158978;0;89407;169;91;1;0;0;0;?
165300;0;76038;2;244;1;0;0;0;0
?;0;76038;2;244;1;0;0;0;0
168403;?;69252;175;216;?;0;0;0;-1015
174725;0;81258;?;881;1;0;0;0;1015
?;0;?;79;?;1;0;0;0;-1015
184904;0;72848;7;121;1;0;0;?;?
184904;0;72848;7;121;1;0;0;0;1015
187775;0;72355;58;709;1;0;0;?;0
187775;?;?;58;709;1;0;0;0;0
195054;0;90712;136;-45;1;0;0;?;0
198331;0;80098;-30;90;?;0;0;0;0
?;0;88624;7;-218;?;0;0;0;0
207466;0;72732;116;427;1;0;?;0;0
207466;?;72732;116;?;?;0;0;0;?
214658;0;85057;170;15;1;0;0;0;0
217877;0;81026;103;?;?;?;0;0;?
223793;?;70847;163;418;1;0;0;0;-1015
230347;0;89552;140;?;1;?;?;0;?
?;0;?;140;292;1;0;0;0;?
230347;0;89552;140;292;1;0;0;0;?
239801;?;?;100;69;1;0;0;0;1015
239801;0;?;100;69;1;?;0;0;?
?;0;?;124;545;1;0;0;?;0
243455;0;?;124;545;?;0;0;0;0
249632;0;88769;?;184;1;0;0;0;0
255867;0;91727;-41;157;1;0;0;0;0
259782;?;94772;-6;638;1;0;0;0;-1015
265785;?;85753;192;-95;1;0;0;0;1015
265785;0;85753;192;-95;1;0;0;?;1015
?;0;?;-37;?;1;0;0;0;0
275790;0;?;45;661;?;0;?;0;0
282431;?;94424;97;275;1;?;0;0;0
285940;0;87522;-46;373;?;0;0;0;?
285940;0;87522;?;373;1;?;0;0;0
285940;?;87522;?;373;1;?;?;0;?
?;0;83694;?;437;1;0;0;0;1015
296032;?;81664;?;-91;1;0;?;0;?
302354;0;87870;-19;581;1;0;0;0;-1015
302354;0;87870;-19;581;?;0;0;?;-1015
305399;0;82940;48;-87;?;0;0;0;0
311866;?;94047;45;664;1;0;0;0;0
317956;0;73805;34;292;1;?;0;0;0
321320;0;74008;237;?;1;?;0;0;1015
321320;?;74008;?;556;1;0;?;0;1015
?;0;56956;-49;339;1;0;0;0;-1015
333732;?;74240;-66;346;1;0;0;0;-1015
336835;0;74559;53;697;?;0;?;0;0
336835;0;74559;53;?;1;?;0;0;0
?;0;89204;-20;687;1;0;0;0;0
?;0;89204;?;687;1;0;?;0;?
?;?;85260;138;829;1;0;0;0;0
353075;0;93380;162;262;1;0;0;?;0
356352;0;72529;109;101;1;0;0;0;?
356352;0;72529;109;?;?;0;0;0;0
362935;?;?;149;838;1;0;0;0;0
368996;0;98397;229;912;1;?;0;?;-1015
?;?;?;97;821;1;0;0;0;?
378856;0;87667;?;700;1;0;0;0;?
?;0;87667;233;700;1;?;0;0;?
384772;0;77227;245;506;1;0;0;0;?
387817;0;?;161;1034;1;0;?;0;-986
?;0;0;260;531;1;?;0;0;0
389992;0;0;78;348;1;0;0;?;0
?;0;0;78;348;1;0;0;1;0
389992;0;0;?;348;1;?;0;1;0
389992;0;0;?;362;1;0;0;?;0
389992;0;0;78;360;?;0;0;1;0
?;0;0;?;?;1;0;?;1;0
?;0;0;79;347;1;0;?;?;0
389992;0;0;?;347;1;0;0;1;?
389992;0;0;81;374;1;?;?;1;0
389992;0;0;81;356;1;?;0;?;0
389992;?;0;80;345;1;0;0;1;0
389992;0;0;80;345;1;0;?;1;0
389992;0;0;80;352;1;0;0;1;?
389992;0;0;77;348;1;0;?;?;0
389992;0;?;?;?;1;0;0;1;?
389992;0;?;77;356;1;0;?;?;?
389992;0;0;77;356;1;0;0;1;0
389992;0;?;?;342;1;?;0;1;0
389992;0;?;?;342;1;?;0;1;0
389992;0;?;78;350;?;0;0;?;0
?;0;0;79;360;1;0;0;1;0
389992;0;?;77;364;1;0;0;1;0
389992;0;0;77;?;1;0;0;1;0
389992;0;0;?;364;1;0;0;1;0
389992;0;0;-138;215;1;0;0;1;0
384888;0;-73573;-130;?;1;0;0;?;0
?;0;-69078;?;-1002;?;0;?;0;0
?;0;-69078;-161;-1002;1;0;0;0;0
375289;0;?;?;-332;1;?;0;0;1015
372244;0;-91495;-154;86;1;?;0;0;-1015
?;?;-91495;?;86;1;0;0;0;-1015
365429;0;-81432;-77;?;1;0;0;0;0
?;0;?;-150;-339;1;0;0;?;0
359368;0;?;?;-339;1;0;0;?;0
356236;0;-100282;-36;?;1;0;?;0;?
349450;?;-63220;-175;?;1;?;0;0;0
346173;0;?;-95;-792;1;0;?;0;0
346173;0;-80156;-95;-792;1;0;0;?;0
340228;0;-71833;?;-1090;1;0;0;0;?
333529;?;-82795;-49;-771;?;0;0;?;-1015
330397;0;-93148;-210;-651;1;0;0;0;?
323611;0;-62060;14;?;1;0;0;0;0
323611;?;-62060;14;-585;1;0;0;0;?
?;0;?;14;-585;1;0;0;0;0
319841;0;-61567;17;?;1;0;?;0;0
?;0;-79489;-96;?;1;0;0;0;0
?;0;-99557;-224;-942;1;0;0;0;0
307516;?;?;-224;?;1;0;0;0;0
303427;0;-66004;41;-219;1;0;0;0;0
?;0;-71920;-88;133;1;0;?;0;1015
294321;0;-62466;-188;-496;1;0;0;0;1015
287593;0;-68063;-79;20;1;?;0;?;-1015
287593;0;-68063;-79;?;1;?;?;0;-1015
281677;0;?;-143;?;1;0;0;0;?
278545;0;-60987;-162;-37;1;?;0;?;?
272716;0;?;?;-492;1;?;0;?;0
272716;0;?;-103;-492;?;0;?;0;?
265669;?;-74095;?;?;1;?;0;0;-1015
?;0;-91988;1;-681;1;0;0;0;0
262160;0;?;1;-681;?;?;0;0;0
252068;0;-61132;-82;-464;1;0;0;0;0
252068;0;-61132;-82;?;?;0;?;0;?
252068;?;-61132;-82;-464;1;0;0;0;?
245746;0;-65047;-225;-686;1;0;0;0;?
242556;?;-101819;-115;-429;1;0;0;0;0
235973;0;-80852;-5;-884;1;0;?;?;0
235973;0;-80852;?;-884;1;0;0;0;0
229912;?;-97614;69;-270;1;0;0;0;0
226780;0;-85985;-28;-798;1;?;0;0;?
220226;0;-67309;?;-688;1;0;0;0;0
216949;0;-87029;?;-289;?;0;0;0;0
216949;0;-87029;-159;?;?;0;0;0;0
210714;0;-82360;-170;?;1;0;0;0;0
204305;0;?;?;-749;1;0;?;0;0
204305;0;?;36;-749;1;0;0;0;0
198389;0;-72500;-15;-693;?;0;0;0;0
198389;0;-72500;-15;-693;1;0;?;0;0
195344;0;-91930;?;-302;?;0;0;0;1015
188848;0;-54433;-141;-659;1;?;?;?;0
182787;0;-86217;-24;193;1;0;0;0;?
182787;0;-86217;-24;?;1;0;0;0;0
179655;0;-65772;-54;-684;1;0;0;0;0
?;0;-84187;-153;-146;1;0;0;0;-1015
167330;0;-79576;-111;-84;1;0;0;0;0
164140;0;-86014;0;99;1;0;0;0;2030
164140;0;-86014;0;99;1;0;?;0;2030
158282;?;-81867;-56;?;1;?;0;?;0
?;0;-65134;32;?;1;?;?;0;-1015
154367;0;-65134;?;-81;?;0;0;0;-1015
148045;0;-75458;-45;-658;1;0;0;?;0
142042;0;-66932;-133;?;1;0;0;0;0
?;0;-66932;-133;-657;1;0;0;0;0
140012;0;-5684;-72;-581;?;0;0;0;-1015
140012;0;0;-34;-128;?;0;0;0;?
140012;?;?;?;-144;1;0;0;0;0
140012;?;0;-33;?;1;0;0;0;0
140012;0;0;-32;-140;1;0;0;0;0
140012;0;0;-33;-138;?;0;0;0;0
140012;0;0;?;-166;1;0;0;?;0
140012;0;?;-33;?;1;0;0;?;0
?;0;0;-33;?;1;?;?;0;0
140012;0;?;-34;-160;1;0;?;0;0
140012;0;0;-35;-157;1;0;0;0;0
140012;0;0;-35;-157;1;0;0;0;0
140012;0;0;-31;-157;1;0;0;0;0
140012;0;0;-31;-157;1;0;0;?;0
140012;?;0;-38;-150;?;0;0;0;0
140012;0;?;?;-146;1;0;0;0;?
140012;0;0;-31;-172;1;0;0;0;0
140012;0;0;-34;-146;1;?;0;0;0
140012;0;0;-34;-146;1;0;0;0;0
?;0;0;-35;-151;1;0;0;0;0
140012;0;0;-33;-148;?;0;?;?;?
?;?;0;-35;-152;1;0;0;0;0
140012;0;0;?;?;1;0;0;0;0
140012;0;0;-32;-142;1;0;0;0;0
140012;0;?;-32;-136;?;0;0;0;0
140012;0;0;-32;-165;1;0;?;0;0
?;0;0;?;-165;1;?;0;0;0
140012;?;0;-30;-156;1;0;0;0;?
140012;0;0;-30;-156;1;?;0;0;0
140012;0;0;?;-145;1;0;0;?;?
140012;0;?;?;-153;1;0;?;0;0
140012;0;?;-32;-157;1;0;0;0;0
140012;0;0;-32;-157;1;0;?;0;0
140012;0;?;-34;-150;1;?;0;0;0
140012;0;0;-33;?;1;0;0;0;0
140012;0;0;?;-142;1;0;?;0;0
?;0;0;-33;?;1;0;0;0;0
140012;0;0;-33;?;1;0;0;0;0
140012;0;0;-33;-156;?;0;?;0;0
140012;0;0;-33;?;1;?;0;0;0
140012;0;0;-33;-156;1;0;0;?;0
?;0;0;-33;?;1;0;?;0;0
140012;0;0;-33;?;?;?;0;0;?
?;0;0;-33;-148;1;0;0;0;?
140012;0;0;-33;-168;?;0;0;?;0
140012;?;0;-33;-157;1;0;0;?;?
140012;0;0;-38;-134;1;0;0;0;0
140012;0;0;?;-134;?;?;0;0;0
?;0;?;-30;-152;1;0;0;0;0
140012;0;0;-33;-148;1;0;0;0;0
140012;0;0;?;-154;1;0;0;0;0
?;0;0;?;-144;1;0;?;0;?
140012;0;0;-31;-144;1;0;0;?;0
140012;?;0;-29;-153;?;0;0;0;?
?;?;0;?;-148;?;0;0;0;0
140012;0;0;-34;-148;1;?;0;0;0
?;0;0;-34;?;1;?;0;0;0
140012;0;0;-33;-144;1;0;0;0;0
?;?;0;-33;-144;?;0;0;0;0
140012;?;?;?;-154;?;?;0;0;0
140012;0;?;?;-162;1;0;0;0;0
?;0;0;-30;-158;1;0;0;?;?
140012;0;?;?;-165;1;0;0;0;0
140012;0;0;-32;?;1;0;0;0;?
?;0;0;-33;-144;?;?;0;0;0
140012;0;?;-30;-144;?;0;0;0;0
?;0;0;-34;-167;?;?;0;0;0
?;?;0;-34;-167;1;0;?;0;0
140012;0;0;-33;-156;1;0;0;0;0
140012;0;0;-33;-156;1;0;?;0;0
140012;0;?;?;-151;1;0;0;0;?
?;0;0;-34;-157;?;?;0;?;0
140012;0;0;-33;-151;1;0;0;0;0
140012;0;0;-33;-151;1;?;0;0;0
140012;0;?;-32;?;1;0;0;0;0
140012;?;0;-36;-156;1;0;0;0;0
?;?;?;-33;-157;1;?;0;0;?
140012;0;0;-33;-151;1;0;0;0;0
?;0;?;-33;-151;1;0;0;0;0
140012;0;?;-34;-142;1;0;?;0;0
140012;?;0;-34;-146;1;0;0;?;0
140012;0;0;?;-146;1;0;0;0;?
140012;0;?;-33;-146;1;?;?;0;0
140012;0;0;-33;-146;1;0;0;?;?
140012;0;0;-30;-146;1;0;0;?;0
140012;0;0;?;-146;1;?;0;0;0
140012;0;?;-37;-156;1;0;0;0;0
140012;0;0;?;-136;1;0;0;0;0
140012;?;0;-34;-136;1;?;0;?;0
140012;0;0;-33;-173;1;0;0;?;0
?;0;?;-35;-152;1;0;0;0;0
140012;0;0;-36;-142;?;0;0;0;?
140012;0;0;-33;-150;1;0;?;0;0
140012;0;0;-33;-150;?;0;0;0;0
140012;0;0;-36;?;1;0;0;0;0
140012;0;0;?;-152;1;0;0;?;0
140012;0;0;?;-142;?;0;0;?;0
?;0;?;?;-142;1;0;?;?;0
140012;0;0;-35;-150;1;0;?;?;0
?;0;0;-35;-150;1;0;0;0;0
140012;0;0;-35;-151;1;?;0;?;0
140012;0;0;-32;-154;1;0;0;0;0
?;0;0;?;-161;1;0;0;0;0
140012;0;0;?;-153;1;0;0;0;0
140012;0;0;-32;-153;1;0;?;0;0
?;0;0;?;-170;1;?;?;0;?
140012;0;0;-33;-161;?;?;0;0;0
140012;0;0;-34;?;1;0;0;0;0
140012;0;?;-34;?;1;0;0;0;0
?;0;0;-33;-145;1;0;0;0;0
?;0;0;-34;-148;1;0;0;0;?
?;?;0;?;-142;?;?;0;0;0
140012;0;0;-33;?;1;0;0;0;?
140012;?;0;-33;-157;?;?;?;?;0
140012;0;0;-33;?;1;?;0;0;0
140012;0;?;?;-161;1;0;0;0;0
?;0;0;-33;-150;1;0;0;0;0
140012;0;0;-33;-150;1;?;0;0;0
140012;0;0;-32;-156;1;?;0;0;0
140012;0;0;-30;-163;1;0;?;0;0
140012;0;0;-33;-153;1;0;?;0;0
140012;?;0;-34;-144;1;?;0;0;0
?;0;?;-30;-148;1;0;0;0;0
140012;0;0;-32;-151;?;0;0;0;0
?;0;?;-32;-151;?;0;0;0;0
140012;0;0;-34;-157;1;0;0;0;0
140012;0;?;-33;-149;1;0;0;0;0
140012;?;0;-33;-149;1;0;0;0;0
140012;0;?;-32;-145;1;?;0;0;0
?;0;?;?;-148;1;0;0;0;0
?;0;0;-30;-148;1;0;0;0;?
140012;?;0;-32;-150;?;0;?;0;0
140012;0;?;-31;-157;1;0;0;0;0
?;0;0;-32;-142;1;0;0;0;0
140012;?;0;-32;?;1;0;0;0;0
140012;0;0;?;-159;1;?;?;0;0
140012;?;0;?;-161;1;?;?;0;0
140012;?;0;-33;?;1;0;0;0;0
140012;0;0;-37;-153;1;0;?;0;0
140012;?;?;-37;-153;1;0;0;0;0
?;0;0;-29;?;1;?;0;0;0
?;0;0;-29;-150;1;0;0;0;?
140012;0;0;-29;-157;?;0;0;0;0
140012;0;0;-36;-158;1;0;0;0;?
?;?;?;-31;-142;1;0;0;0;0
140012;?;0;-31;-142;?;0;?;0;0
?;?;0;-32;?;1;0;?;0;0
?;0;?;-33;-138;1;0;0;0;0
140012;0;0;?;-142;1;0;0;0;0
?;?;-88624;-196;-12;?;0;0;?;0
137634;?;-88624;-196;-12;1;0;0;0;?
131399;0;-70847;-42;-32;1;0;0;0;0
128267;0;?;-98;32;1;?;0;0;0
?;0;-77372;-55;-140;1;0;0;0;1015
121713;0;?;-55;-140;1;0;0;?;1015
115217;0;-82389;-177;-175;1;0;0;0;?
115217;?;-82389;?;?;1;0;0;0;0
111795;0;-71311;?;-374;1;0;?;0;0
?;?;-75748;-26;-38;1;0;0;0;-1015
101790;0;-75342;37;-155;1;0;0;0;-1015
?;?;?;37;-155;1;0;0;0;-1015
96019;0;-72036;-112;-303;?;?;0;0;?
92510;0;-64960;-220;-240;1;0;?;0;0
?;?;-69223;-189;-255;1;0;0;0;0
79924;0;-84680;-65;-1068;1;0;0;?;1015
79924;?;-84680;?;-1068;1;0;?;0;1015
76328;0;-69165;25;-535;1;?;0;0;0
70412;0;-75835;-20;-219;?;0;0;0;0
64264;0;-87812;-190;-639;1;0;0;?;-1015
?;0;-87812;-190;-639;?;0;0;?;-1015
61132;?;?;?;-369;1;0;?;0;?
61132;0;?;-55;-369;?;0;0;0;0
?;0;-72007;?;-136;1;0;0;0;0
48575;0;?;-187;-577;1;?;?;0;0
45385;0;-84303;?;-199;?;0;0;0;0
45385;0;-84303;-149;-199;1;?;?;0;0
?;0;-83839;-17;-983;1;0;?;0;0
35786;0;-81664;?;-167;1;0;?;0;0
29696;0;-69368;?;-488;1;?;0;0;1015
26100;0;-89030;-205;-628;1;0;0;?;1015
26100;0;-89030;-205;-628;1;0;0;0;?
22011;0;-29116;28;-557;1;?;0;0;?
22011;0;0;-40;?;1;0;0;0;0
?;1;?;-40;-191;1;0;0;0;?
22011;?;?;?;-187;1;0;0;0;0
22011;1;0;-42;-187;1;0;0;0;0
22011;1;0;-42;-187;1;0;0;0;0
?;1;0;-40;-190;1;0;0;0;0
22011;1;?;?;-186;?;0;0;0;0
22011;1;?;-43;-187;?;0;0;?;?
22011;?;0;-43;?;1;0;0;0;0
22011;1;0;-40;-201;1;0;0;?;0
22011;1;0;-45;-180;1;?;0;0;?
22011;1;0;-45;?;1;0;?;0;0
22011;1;0;-40;?;?;0;0;0;0
22011;1;0;-40;-198;1;0;0;0;0
22011;1;0;?;-183;?;0;0;?;0
22011;1;?;?;-196;1;0;0;0;0
22011;1;0;-41;?;?;0;?;0;0
22011;1;0;-41;-197;1;0;?;?;0
?;1;?;-40;-201;?;0;0;0;0
22011;?;0;-40;-201;1;0;0;0;?
22011;1;?;-45;-201;1;0;0;0;0
22011;1;0;-43;?;1;0;0;0;?
22011;1;0;-41;-201;1;0;0;0;0
22011;1;?;?;?;1;0;0;?;?
22011;1;0;-45;-198;1;0;0;?;0
?;1;?;-45;?;1;0;?;0;?
23925;0;76125;215;131;?;?;?;0;0
30305;0;65772;176;930;1;0;?;?;0
30305;0;65772;176;?;1;0;0;0;?
34162;0;95004;143;1023;?;0;0;0;0
40252;0;97092;88;?;?;?;0;0;0
40252;0;97092;88;?;1;0;0;0;0
46400;0;89494;?;716;1;0;0;0;0
50170;?;88044;101;108;1;0;0;?;0
50170;0;88044;?;108;1;0;0;0;0
55912;0;97962;-14;?;1;0;0;0;?
62234;0;66642;172;299;1;0;0;?;0
66004;0;90683;142;620;?;0;?;0;?
66004;0;?;?;?;1;0;0;0;-1015
72152;0;?;32;?;1;0;0;0;0
75284;0;74762;106;89;?;0;0;?;0
?;?;81780;156;362;1;0;?;0;?
?;0;65192;?;207;1;0;0;0;0
?;0;65192;174;207;1;0;0;0;0
91060;0;71572;72;783;1;0;0;0;?
97614;?;84013;179;720;?;0;0;0;0
?;0;84013;179;720;1;?;?;?;0
?;0;89755;4;763;1;0;?;0;0
103443;0;?;4;763;1;0;0;0;0
106662;0;78184;21;-32;1;0;0;0;0
112578;0;84564;167;?;1;0;0;0;0
116406;0;69136;?;-355;1;0;0;0;-1015
?;?;?;128;-32;1;0;0;0;0
?;0;100891;128;-32;?;0;?;?;0
?;0;?;-14;741;?;0;0;0;0
132240;0;84854;9;89;1;0;0;0;-1015
?;?;87174;?;?;1;?;0;0;?
144507;0;89494;113;812;1;0;0;0;?
144507;0;?;113;?;1;0;0;0;0
?;0;81693;167;17;?;?;0;0;1015
?;0;66700;99;125;1;0;0;?;-1015
154483;?;66700;99;125;1;?;0;?;-1015
?;?;?;145;198;1;0;0;0;0
163937;0;83984;33;740;1;0;?;0;0
163937;0;83984;33;740;1;?;0;?;0
169853;0;82360;90;620;1;0;0;0;0
172898;0;100224;94;701;1;0;0;0;?
179307;0;87145;?;1054;1;0;0;0;0
179307;0;?;-18;1054;1;0;?;0;0
182671;0;82592;?;?;?;0;?;0;-1015
188819;0;66352;120;255;1;0;0;0;0
194735;0;60407;128;611;1;0;?;0;?
?;?;?;-21;186;1;0;0;0;0
198418;0;89204;-21;?;?;0;0;?;0
198418;0;?;-21;?;1;0;0;?;?
?;0;?;89;819;1;0;0;0;0
210656;0;87580;167;293;1;?;?;0;0
214426;0;92916;132;?;1;0;0;?;0
220255;0;89088;100;?;1;0;0;?;0
220255;?;?;100;821;1;?;0;0;?
226345;0;?;127;?;1;0;?;0;0
230028;?;?;?;467;?;0;?;0;1015
235944;0;87609;-2;473;1;0;0;?;?
239308;0;91176;123;-76;?;?;0;?;1015
239308;0;91176;123;-76;1;0;0;0;1015
?;0;76328;-46;?;1;0;0;0;0
251720;0;78909;?;267;1;0;?;0;1015
251720;0;78909;?;267;1;?;0;0;1015
254736;0;?;105;?;1;0;0;0;-1015
254736;0;70180;105;46;1;0;0;0;-1015
?;?;89523;190;-361;1;0;0;0;?
?;?;96483;?;629;?;0;?;0;?
270831;0;86159;?;201;1;0;?;?;1015
?;0;86159;?;201;1;0;0;0;1015
276834;0;94801;-31;140;1;0;0;0;0
280343;?;?;111;909;1;?;0;0;0
286984;0;?;31;-100;1;0;0;0;0
293074;0;87696;-20;390;1;0;0;0;0
296902;0;85028;151;-7;1;0;0;0;0
296902;0;85028;151;?;1;?;0;0;0
303224;?;81403;54;?;1;0;0;0;0
303224;?;81403;54;1026;1;0;0;0;?
306356;0;69107;153;478;1;?;0;0;0
312997;0;74849;209;1008;?;?;?;?;?
?;0;92133;20;?;1;0;0;0;?
316274;?;92133;20;658;?;0;0;0;?
322190;?;82737;-43;40;?;0;0;?;0
328425;0;82911;-3;40;1;0;0;0;0
?;0;86478;?;326;1;0;0;0;0
337734;0;78358;?;268;1;0;0;0;-1015
337734;0;78358;158;268;1;0;?;?;-1015
344375;0;90045;?;869;1;0;0;0;1015
347391;0;64061;150;?;1;0;0;0;-1015
353713;0;72413;247;274;?;0;0;0;-1015
?;0;72413;247;274;1;0;0;0;-1015
353713;0;?;?;274;1;0;0;0;-1015
356932;?;?;165;?;?;?;1;0;0
363631;0;68614;219;?;0;1;?;?;0
369634;?;71282;196;290;0;1;1;?;1015
373259;?;66352;146;421;0;1;1;0;0
373259;?;66352;146;?;0;1;1;0;0
379726;?;81693;135;214;0;?;1;0;?
?;0;65685;?;210;0;1;?;0;-1015
388890;0;?;125;337;0;1;1;0;-2001
388890;0;82476;125;337;0;1;1;0;?
389992;0;0;?;581;0;1;1;0;0
389992;0;?;?;391;0;1;1;?;0
389992;0;0;86;401;0;1;1;1;0
389992;0;?;89;387;0;1;1;1;0
389992;0;0;89;387;0;1;1;?;0
389992;?;0;89;387;0;1;1;1;?
389992;0;?;86;384;0;?;1;1;0
?;0;?;88;399;0;1;1;?;0
?;0;0;86;395;0;1;1;1;0
389992;0;0;86;377;0;?;1;1;0
389992;0;0;?;377;0;1;1;1;0
389992;?;0;88;398;0;?;1;1;0
389992;0;0;87;?;0;?;1;1;0
?;0;0;87;401;0;1;1;1;0
389992;0;0;?;401;?;1;1;1;0
389992;0;0;88;384;0;1;?;?;?
389992;0;0;?;393;0;1;?;1;0
389992;0;0;88;389;0;1;1;1;0
?;0;0;88;403;0;1;1;1;0
389992;?;0;?;403;0;1;1;?;0
389992;?;0;?;403;?;1;?;?;0
389992;0;0;86;407;0;1;1;1;0
389992;0;0;85;?;0;1;1;1;0
?;0;0;86;393;?;1;1;1;0
?;0;-29580;-95;-705;0;1;?;0;?
389209;0;-29580;-95;-705;0;?;1;0;-2001
?;0;-71572;-184;-211;0;1;?;0;?
379204;0;?;-215;-504;0;?;1;?;-1015
?;0;-89320;-71;-203;0;?;?;0;0
373288;0;-89320;-71;-203;0;1;1;0;?
370156;0;?;-20;-771;0;1;1;0;0
363370;0;-71137;-80;?;0;1;?;0;1015
360470;0;?;-233;-829;?;1;1;0;-1015
360470;?;-67541;-233;-829;0;?;?;?;-1015
354554;0;-77865;-84;-162;?;?;1;0;?
348087;0;-57797;-169;-881;1;0;1;?;0
348087;?;-57797;-169;-881;1;?;?;0;?
344810;0;?;-236;-434;1;0;1;?;?
338807;0;-71572;?;-63;?;0;1;0;?
334950;0;-80359;-28;?;1;0;1;0;0
334950;?;-80359;-28;207;1;0;?;0;?
328889;?;-69977;-162;?;1;0;1;?;?
322567;0;?;?;?;1;0;1;0;?
319203;?;-65598;-51;-281;1;0;1;0;1015
?;0;-65975;-65;-469;?;0;1;0;0
312707;?;-65975;?;-469;1;0;1;0;0
?;0;-93960;?;-381;1;0;1;0;0
306559;0;?;-233;-381;1;0;?;0;0
303427;0;-93409;-20;435;1;0;1;0;0
299686;0;-72587;-56;?;?;0;?;0;0
293683;0;-88972;28;-495;1;?;1;?;?
287680;?;-73022;-50;116;?;0;1;0;0
287680;0;?;?;116;?;0;?;0;?
?;0;-90422;-26;148;1;0;1;?;0
277907;0;-89494;-37;-541;1;0;1;0;0
?;0;?;10;-387;1;0;1;0;0
267989;0;-84187;-84;-341;1;0;1;0;0
267989;0;-84187;?;-341;1;?;1;0;0
?;0;-69600;-141;-386;1;0;1;0;?
260072;0;-2697;-34;-153;1;0;1;0;0
260072;0;?;-34;-153;1;0;1;?;0
260014;0;?;32;19;1;0;1;?;0
?;0;0;8;?;1;0;0;0;0
?;0;0;8;33;?;0;0;?;0
?;?;?;5;?;?;0;0;0;?
?;?;0;4;?;?;0;?;0;0
260014;?;?;3;9;?;0;0;?;0
260014;0;0;?;9;1;0;0;0;0
260014;?;0;1;14;1;0;0;0;0
260014;0;0;8;26;1;0;?;0;0
260014;0;0;6;15;1;0;0;0;0
260014;0;0;2;?;1;0;?;0;0
260014;?;?;2;21;?;0;0;0;0
260014;0;0;4;16;?;0;?;0;0
260014;0;0;3;?;1;0;?;0;0
?;0;?;7;30;1;0;?;0;0
260014;0;0;7;30;1;0;0;0;0
?;0;?;6;26;1;0;0;0;0
